        eigs         occs          dos      l_degen     k_int_wt 
 5.13328e+02  1.00000e-12  9.38511e-03  1.80000e+01  2.66947e+00
 5.13613e+02  1.00000e-12  6.44226e-03  1.00000e+01  2.64435e+00
 5.14334e+02  1.00000e-12  7.27341e-03  2.00000e+00  2.64087e+00
 5.15959e+02  1.00000e-12  6.58362e-03  2.60000e+01  2.76221e+00
 5.15998e+02  1.00000e-12  9.48549e-03  1.80000e+01  2.66947e+00
 5.16165e+02  1.00000e-12  7.06697e-03  3.00000e+01  3.06834e+00
 5.16208e+02  1.00000e-12  0.00000e+00  3.80000e+01  1.92499e+00
 5.16258e+02  1.00000e-12  6.87705e-03  1.00000e+01  2.64435e+00
 5.16975e+02  1.00000e-12  7.61995e-03  2.00000e+00  2.64087e+00
 5.18667e+02  1.00000e-12  9.56833e-03  1.80000e+01  2.66947e+00
 5.18722e+02  1.00000e-12  6.16739e-03  2.60000e+01  2.76221e+00
 5.18902e+02  1.00000e-12  7.26382e-03  1.00000e+01  2.64435e+00
 5.19234e+02  1.00000e-12  7.28344e-03  3.00000e+01  3.06834e+00
 5.19616e+02  1.00000e-12  7.93110e-03  2.00000e+00  2.64087e+00
 5.21337e+02  1.00000e-12  9.63409e-03  1.80000e+01  2.66947e+00
 5.21484e+02  1.00000e-12  5.69512e-03  2.60000e+01  2.76221e+00
 5.21547e+02  1.00000e-12  7.60991e-03  1.00000e+01  2.64435e+00
 5.22257e+02  1.00000e-12  8.21087e-03  2.00000e+00  2.64087e+00
 5.22302e+02  1.00000e-12  7.47770e-03  3.00000e+01  3.06834e+00
 5.24006e+02  1.00000e-12  9.68312e-03  1.80000e+01  2.66947e+00
 5.24191e+02  1.00000e-12  7.92065e-03  1.00000e+01  2.64435e+00
 5.24246e+02  1.00000e-12  5.15143e-03  2.60000e+01  2.76221e+00
 5.24898e+02  1.00000e-12  8.46238e-03  2.00000e+00  2.64087e+00
 5.25370e+02  1.00000e-12  7.65144e-03  3.00000e+01  3.06834e+00
 5.26676e+02  1.00000e-12  9.71567e-03  1.80000e+01  2.66947e+00
 5.26835e+02  1.00000e-12  8.20005e-03  1.00000e+01  2.64435e+00
 5.27008e+02  1.00000e-12  4.51056e-03  2.60000e+01  2.76221e+00
 5.27538e+02  1.00000e-12  8.68808e-03  2.00000e+00  2.64087e+00
 5.28439e+02  1.00000e-12  7.80603e-03  3.00000e+01  3.06834e+00
 5.29345e+02  1.00000e-12  9.73190e-03  1.80000e+01  2.66947e+00
 5.29480e+02  1.00000e-12  8.45123e-03  1.00000e+01  2.64435e+00
 5.29770e+02  1.00000e-12  3.72268e-03  2.60000e+01  2.76221e+00
 5.30179e+02  1.00000e-12  8.88995e-03  2.00000e+00  2.64087e+00
 5.31507e+02  1.00000e-12  7.94259e-03  3.00000e+01  3.06834e+00
 5.32015e+02  1.00000e-12  9.73190e-03  1.80000e+01  2.66947e+00
 5.32124e+02  1.00000e-12  8.67663e-03  1.00000e+01  2.64435e+00
 5.32533e+02  1.00000e-12  2.66019e-03  2.60000e+01  2.76221e+00
 5.32820e+02  1.00000e-12  9.06956e-03  2.00000e+00  2.64087e+00
 5.34575e+02  1.00000e-12  8.06203e-03  3.00000e+01  3.06834e+00
 5.34684e+02  1.00000e-12  9.71567e-03  1.80000e+01  2.66947e+00
 5.34768e+02  1.00000e-12  8.87823e-03  1.00000e+01  2.64435e+00
 5.35295e+02  1.00000e-12  0.00000e+00  2.60000e+01  1.38111e+00
 5.35461e+02  1.00000e-12  9.22822e-03  2.00000e+00  2.64087e+00
 5.37353e+02  1.00000e-12  9.68312e-03  1.80000e+01  2.66947e+00
 5.37413e+02  1.00000e-12  9.05760e-03  1.00000e+01  2.64435e+00
 5.37644e+02  1.00000e-12  8.16511e-03  3.00000e+01  3.06834e+00
 5.38102e+02  1.00000e-12  9.36700e-03  2.00000e+00  2.64087e+00
 5.40023e+02  1.00000e-12  9.63409e-03  1.80000e+01  2.66947e+00
 5.40057e+02  1.00000e-12  9.21606e-03  1.00000e+01  2.64435e+00
 5.40712e+02  1.00000e-12  8.25244e-03  3.00000e+01  3.06834e+00
 5.40743e+02  1.00000e-12  9.48676e-03  2.00000e+00  2.64087e+00
 5.42692e+02  1.00000e-12  9.56833e-03  1.80000e+01  2.66947e+00
 5.42701e+02  1.00000e-12  9.35465e-03  1.00000e+01  2.64435e+00
 5.43384e+02  1.00000e-12  9.58823e-03  2.00000e+00  2.64087e+00
 5.43780e+02  1.00000e-12  8.32452e-03  3.00000e+01  3.06834e+00
 5.45346e+02  1.00000e-12  9.47426e-03  1.00000e+01  2.64435e+00
 5.45362e+02  1.00000e-12  9.48549e-03  1.80000e+01  2.66947e+00
 5.46024e+02  1.00000e-12  9.67197e-03  2.00000e+00  2.64087e+00
 5.46849e+02  1.00000e-12  8.38173e-03  3.00000e+01  3.06834e+00
 5.47990e+02  1.00000e-12  9.57559e-03  1.00000e+01  2.64435e+00
 5.48031e+02  1.00000e-12  9.38511e-03  1.80000e+01  2.66947e+00
 5.48665e+02  1.00000e-12  9.73845e-03  2.00000e+00  2.64087e+00
 5.49917e+02  1.00000e-12  8.42439e-03  3.00000e+01  3.06834e+00
 5.50634e+02  1.00000e-12  9.65922e-03  1.00000e+01  2.64435e+00
 5.50701e+02  1.00000e-12  9.26663e-03  1.80000e+01  2.66947e+00
 5.51306e+02  1.00000e-12  9.78801e-03  2.00000e+00  2.64087e+00
 5.52985e+02  1.00000e-12  8.45270e-03  3.00000e+01  3.06834e+00
 5.53279e+02  1.00000e-12  9.72561e-03  1.00000e+01  2.64435e+00
 5.53370e+02  1.00000e-12  9.12933e-03  1.80000e+01  2.66947e+00
 5.53947e+02  1.00000e-12  9.82091e-03  2.00000e+00  2.64087e+00
 5.55923e+02  1.00000e-12  9.77511e-03  1.00000e+01  2.64435e+00
 5.56040e+02  1.00000e-12  8.97237e-03  1.80000e+01  2.66947e+00
 5.56054e+02  1.00000e-12  8.46683e-03  3.00000e+01  3.06834e+00
 5.56588e+02  1.00000e-12  9.83732e-03  2.00000e+00  2.64087e+00
 5.58568e+02  1.00000e-12  9.80796e-03  1.00000e+01  2.64435e+00
 5.58709e+02  1.00000e-12  8.79468e-03  1.80000e+01  2.66947e+00
 5.59122e+02  1.00000e-12  8.46683e-03  3.00000e+01  3.06834e+00
 5.59229e+02  1.00000e-12  9.83732e-03  2.00000e+00  2.64087e+00
 5.61212e+02  1.00000e-12  9.82435e-03  1.00000e+01  2.64435e+00
 5.61379e+02  1.00000e-12  8.59498e-03  1.80000e+01  2.66947e+00
 5.61870e+02  1.00000e-12  9.82091e-03  2.00000e+00  2.64087e+00
 5.62190e+02  1.00000e-12  8.45270e-03  3.00000e+01  3.06834e+00
 5.62921e+02  1.00000e-12  0.00000e+00  2.20000e+01  1.47737e+00
 5.63856e+02  1.00000e-12  9.82435e-03  1.00000e+01  2.64435e+00
 5.64048e+02  1.00000e-12  8.37170e-03  1.80000e+01  2.66947e+00
 5.64511e+02  1.00000e-12  9.78801e-03  2.00000e+00  2.64087e+00
 5.65259e+02  1.00000e-12  8.42439e-03  3.00000e+01  3.06834e+00
 5.65876e+02  1.00000e-12  2.48684e-03  2.20000e+01  2.95474e+00
 5.66501e+02  1.00000e-12  9.80796e-03  1.00000e+01  2.64435e+00
 5.66718e+02  1.00000e-12  8.12289e-03  1.80000e+01  2.66947e+00
 5.67151e+02  1.00000e-12  9.73845e-03  2.00000e+00  2.64087e+00
 5.68327e+02  1.00000e-12  8.38173e-03  3.00000e+01  3.06834e+00
 5.68831e+02  1.00000e-12  3.48010e-03  2.20000e+01  2.95474e+00
 5.69145e+02  1.00000e-12  9.77511e-03  1.00000e+01  2.64435e+00
 5.69387e+02  1.00000e-12  7.84611e-03  1.80000e+01  2.66947e+00
 5.69792e+02  1.00000e-12  9.67197e-03  2.00000e+00  2.64087e+00
 5.71343e+02  1.00000e-12  0.00000e+00  3.40000e+01  1.68896e+00
 5.71395e+02  1.00000e-12  8.32452e-03  3.00000e+01  3.06834e+00
 5.71786e+02  1.00000e-12  4.21665e-03  2.20000e+01  2.95474e+00
 5.71789e+02  1.00000e-12  9.72561e-03  1.00000e+01  2.64435e+00
 5.72057e+02  1.00000e-12  7.53830e-03  1.80000e+01  2.66947e+00
 5.72433e+02  1.00000e-12  9.58823e-03  2.00000e+00  2.64087e+00
 5.74434e+02  1.00000e-12  9.65922e-03  1.00000e+01  2.64435e+00
 5.74464e+02  1.00000e-12  8.25244e-03  3.00000e+01  3.06834e+00
 5.74721e+02  1.00000e-12  2.17530e-03  3.40000e+01  3.37791e+00
 5.74726e+02  1.00000e-12  7.19547e-03  1.80000e+01  2.66947e+00
 5.74740e+02  1.00000e-12  4.81575e-03  2.20000e+01  2.95474e+00
 5.75074e+02  1.00000e-12  9.48676e-03  2.00000e+00  2.64087e+00
 5.77078e+02  1.00000e-12  9.57559e-03  1.00000e+01  2.64435e+00
 5.77396e+02  1.00000e-12  6.81233e-03  1.80000e+01  2.66947e+00
 5.77532e+02  1.00000e-12  8.16511e-03  3.00000e+01  3.06834e+00
 5.77695e+02  1.00000e-12  5.32402e-03  2.20000e+01  2.95474e+00
 5.77715e+02  1.00000e-12  9.36700e-03  2.00000e+00  2.64087e+00
 5.78099e+02  1.00000e-12  3.04413e-03  3.40000e+01  3.37791e+00
 5.79722e+02  1.00000e-12  9.47426e-03  1.00000e+01  2.64435e+00
 5.80065e+02  1.00000e-12  6.38164e-03  1.80000e+01  2.66947e+00
 5.80356e+02  1.00000e-12  9.22822e-03  2.00000e+00  2.64087e+00
 5.80600e+02  1.00000e-12  8.06203e-03  3.00000e+01  3.06834e+00
 5.80650e+02  1.00000e-12  5.76551e-03  2.20000e+01  2.95474e+00
 5.81477e+02  1.00000e-12  3.68841e-03  3.40000e+01  3.37791e+00
 5.82367e+02  1.00000e-12  9.35465e-03  1.00000e+01  2.64435e+00
 5.82735e+02  1.00000e-12  5.89296e-03  1.80000e+01  2.66947e+00
 5.82997e+02  1.00000e-12  9.06956e-03  2.00000e+00  2.64087e+00
 5.83605e+02  1.00000e-12  6.15463e-03  2.20000e+01  2.95474e+00
 5.83669e+02  1.00000e-12  7.94259e-03  3.00000e+01  3.06834e+00
 5.84855e+02  1.00000e-12  4.21246e-03  3.40000e+01  3.37791e+00
 5.85011e+02  1.00000e-12  9.21606e-03  1.00000e+01  2.64435e+00
 5.85404e+02  1.00000e-12  5.33038e-03  1.80000e+01  2.66947e+00
 5.85638e+02  1.00000e-12  8.88995e-03  2.00000e+00  2.64087e+00
 5.86559e+02  1.00000e-12  6.50077e-03  2.20000e+01  2.95474e+00
 5.86737e+02  1.00000e-12  7.80603e-03  3.00000e+01  3.06834e+00
 5.87655e+02  1.00000e-12  9.05760e-03  1.00000e+01  2.64435e+00
 5.88074e+02  1.00000e-12  4.66726e-03  1.80000e+01  2.66947e+00
 5.88233e+02  1.00000e-12  4.65705e-03  3.40000e+01  3.37791e+00
 5.88278e+02  1.00000e-12  8.68808e-03  2.00000e+00  2.64087e+00
 5.89514e+02  1.00000e-12  6.81051e-03  2.20000e+01  2.95474e+00
 5.89805e+02  1.00000e-12  7.65144e-03  3.00000e+01  3.06834e+00
 5.90300e+02  1.00000e-12  8.87823e-03  1.00000e+01  2.64435e+00
 5.90743e+02  1.00000e-12  3.85200e-03  1.80000e+01  2.66947e+00
 5.90919e+02  1.00000e-12  8.46238e-03  2.00000e+00  2.64087e+00
 5.91611e+02  1.00000e-12  5.04323e-03  3.40000e+01  3.37791e+00
 5.92469e+02  1.00000e-12  7.08860e-03  2.20000e+01  2.95474e+00
 5.92874e+02  1.00000e-12  7.47770e-03  3.00000e+01  3.06834e+00
 5.92944e+02  1.00000e-12  8.67663e-03  1.00000e+01  2.64435e+00
 5.93412e+02  1.00000e-12  2.75260e-03  1.80000e+01  2.66947e+00
 5.93560e+02  1.00000e-12  8.21087e-03  2.00000e+00  2.64087e+00
 5.94989e+02  1.00000e-12  5.38360e-03  3.40000e+01  3.37791e+00
 5.95424e+02  1.00000e-12  7.33865e-03  2.20000e+01  2.95474e+00
 5.95588e+02  1.00000e-12  8.45123e-03  1.00000e+01  2.64435e+00
 5.95942e+02  1.00000e-12  7.28344e-03  3.00000e+01  3.06834e+00
 5.96082e+02  1.00000e-12  0.00000e+00  1.80000e+01  1.33474e+00
 5.96201e+02  1.00000e-12  7.93110e-03  2.00000e+00  2.64087e+00
 5.98233e+02  1.00000e-12  8.20005e-03  1.00000e+01  2.64435e+00
 5.98367e+02  1.00000e-12  5.68638e-03  3.40000e+01  3.37791e+00
 5.98378e+02  1.00000e-12  7.56344e-03  2.20000e+01  2.95474e+00
 5.98842e+02  1.00000e-12  7.61995e-03  2.00000e+00  2.64087e+00
 5.99010e+02  1.00000e-12  7.06697e-03  3.00000e+01  3.06834e+00
 6.00877e+02  1.00000e-12  7.92065e-03  1.00000e+01  2.64435e+00
 6.01333e+02  1.00000e-12  7.76517e-03  2.20000e+01  2.95474e+00
 6.01483e+02  1.00000e-12  7.27341e-03  2.00000e+00  2.64087e+00
 6.01745e+02  1.00000e-12  5.95731e-03  3.40000e+01  3.37791e+00
 6.02079e+02  1.00000e-12  6.82617e-03  3.00000e+01  3.06834e+00
 6.03522e+02  1.00000e-12  7.60991e-03  1.00000e+01  2.64435e+00
 6.04124e+02  1.00000e-12  6.88612e-03  2.00000e+00  2.64087e+00
 6.04288e+02  1.00000e-12  7.94559e-03  2.20000e+01  2.95474e+00
 6.05122e+02  1.00000e-12  6.20057e-03  3.40000e+01  3.37791e+00
 6.05147e+02  1.00000e-12  6.55838e-03  3.00000e+01  3.06834e+00
 6.06166e+02  1.00000e-12  7.26382e-03  1.00000e+01  2.64435e+00
 6.06764e+02  1.00000e-12  6.45076e-03  2.00000e+00  2.64087e+00
 6.07243e+02  1.00000e-12  8.10612e-03  2.20000e+01  2.95474e+00
 6.08215e+02  1.00000e-12  6.26011e-03  3.00000e+01  3.06834e+00
 6.08500e+02  1.00000e-12  6.41930e-03  3.40000e+01  3.37791e+00
 6.08810e+02  1.00000e-12  6.87705e-03  1.00000e+01  2.64435e+00
 6.09405e+02  1.00000e-12  5.95679e-03  2.00000e+00  2.64087e+00
 6.09506e+02  1.00000e-12  0.00000e+00  1.40000e+01  1.46073e+00
 6.10197e+02  1.00000e-12  8.24793e-03  2.20000e+01  2.95474e+00
 6.11284e+02  1.00000e-12  5.92678e-03  3.00000e+01  3.06834e+00
 6.11455e+02  1.00000e-12  6.44226e-03  1.00000e+01  2.64435e+00
 6.11878e+02  1.00000e-12  6.61593e-03  3.40000e+01  3.37791e+00
 6.12046e+02  1.00000e-12  5.38812e-03  2.00000e+00  2.64087e+00
 6.12427e+02  1.00000e-12  2.51517e-03  1.40000e+01  2.92147e+00
 6.13152e+02  1.00000e-12  8.37197e-03  2.20000e+01  2.95474e+00
 6.14099e+02  1.00000e-12  5.94894e-03  1.00000e+01  2.64435e+00
 6.14352e+02  1.00000e-12  5.55207e-03  3.00000e+01  3.06834e+00
 6.14687e+02  1.00000e-12  4.71781e-03  2.00000e+00  2.64087e+00
 6.15256e+02  1.00000e-12  6.79238e-03  3.40000e+01  3.37791e+00
 6.15349e+02  1.00000e-12  3.51974e-03  1.40000e+01  2.92147e+00
 6.16107e+02  1.00000e-12  8.47901e-03  2.20000e+01  2.95474e+00
 6.16743e+02  1.00000e-12  5.38102e-03  1.00000e+01  2.64435e+00
 6.17328e+02  1.00000e-12  3.89372e-03  2.00000e+00  2.64087e+00
 6.17420e+02  1.00000e-12  5.12692e-03  3.00000e+01  3.06834e+00
 6.18270e+02  1.00000e-12  4.26468e-03  1.40000e+01  2.92147e+00
 6.18634e+02  1.00000e-12  6.95020e-03  3.40000e+01  3.37791e+00
 6.19061e+02  1.00000e-12  8.56970e-03  2.20000e+01  2.95474e+00
 6.19388e+02  1.00000e-12  4.71159e-03  1.00000e+01  2.64435e+00
 6.19969e+02  1.00000e-12  2.78241e-03  2.00000e+00  2.64087e+00
 6.20489e+02  1.00000e-12  4.63747e-03  3.00000e+01  3.06834e+00
 6.21192e+02  1.00000e-12  4.87061e-03  1.40000e+01  2.92147e+00
 6.22012e+02  1.00000e-12  7.09062e-03  3.40000e+01  3.37791e+00
 6.22016e+02  1.00000e-12  8.64454e-03  2.20000e+01  2.95474e+00
 6.22032e+02  1.00000e-12  3.88859e-03  1.00000e+01  2.64435e+00
 6.22610e+02  1.00000e-12  0.00000e+00  2.00000e+00  1.32043e+00
 6.23557e+02  1.00000e-12  4.06055e-03  3.00000e+01  3.06834e+00
 6.24113e+02  1.00000e-12  5.38466e-03  1.40000e+01  2.92147e+00
 6.24676e+02  1.00000e-12  2.77875e-03  1.00000e+01  2.64435e+00
 6.24971e+02  1.00000e-12  8.70396e-03  2.20000e+01  2.95474e+00
 6.25390e+02  1.00000e-12  7.21467e-03  3.40000e+01  3.37791e+00
 6.25807e+02  1.00000e-12  0.00000e+00  6.00000e+00  1.45592e+00
 6.26625e+02  1.00000e-12  3.35127e-03  3.00000e+01  3.06834e+00
 6.27035e+02  1.00000e-12  5.83119e-03  1.40000e+01  2.92147e+00
 6.27321e+02  1.00000e-12  0.00000e+00  1.00000e+01  1.32218e+00
 6.27926e+02  1.00000e-12  8.74825e-03  2.20000e+01  2.95474e+00
 6.28718e+02  1.00000e-12  2.52349e-03  6.00000e+00  2.91183e+00
 6.28768e+02  1.00000e-12  7.32316e-03  3.40000e+01  3.37791e+00
 6.29694e+02  1.00000e-12  2.39478e-03  3.00000e+01  3.06834e+00
 6.29956e+02  1.00000e-12  6.22473e-03  1.40000e+01  2.92147e+00
 6.30880e+02  1.00000e-12  8.77766e-03  2.20000e+01  2.95474e+00
 6.31630e+02  1.00000e-12  3.53139e-03  6.00000e+00  2.91183e+00
 6.32146e+02  1.00000e-12  7.41680e-03  3.40000e+01  3.37791e+00
 6.32762e+02  1.00000e-12  0.00000e+00  3.00000e+01  1.53417e+00
 6.32878e+02  1.00000e-12  6.57482e-03  1.40000e+01  2.92147e+00
 6.33835e+02  1.00000e-12  8.79232e-03  2.20000e+01  2.95474e+00
 6.34542e+02  1.00000e-12  4.27879e-03  6.00000e+00  2.91183e+00
 6.35524e+02  1.00000e-12  7.49612e-03  3.40000e+01  3.37791e+00
 6.35799e+02  1.00000e-12  6.88808e-03  1.40000e+01  2.92147e+00
 6.36790e+02  1.00000e-12  8.79232e-03  2.20000e+01  2.95474e+00
 6.37454e+02  1.00000e-12  4.88673e-03  6.00000e+00  2.91183e+00
 6.38721e+02  1.00000e-12  7.16934e-03  1.40000e+01  2.92147e+00
 6.38902e+02  1.00000e-12  7.56159e-03  3.40000e+01  3.37791e+00
 6.39745e+02  1.00000e-12  8.77766e-03  2.20000e+01  2.95474e+00
 6.40366e+02  1.00000e-12  5.40248e-03  6.00000e+00  2.91183e+00
 6.41642e+02  1.00000e-12  7.42224e-03  1.40000e+01  2.92147e+00
 6.42280e+02  1.00000e-12  7.61356e-03  3.40000e+01  3.37791e+00
 6.42699e+02  1.00000e-12  8.74825e-03  2.20000e+01  2.95474e+00
 6.43278e+02  1.00000e-12  5.85048e-03  6.00000e+00  2.91183e+00
 6.44563e+02  1.00000e-12  7.64960e-03  1.40000e+01  2.92147e+00
 6.45654e+02  1.00000e-12  8.70396e-03  2.20000e+01  2.95474e+00
 6.45657e+02  1.00000e-12  7.65231e-03  3.40000e+01  3.37791e+00
 6.46189e+02  1.00000e-12  6.24533e-03  6.00000e+00  2.91183e+00
 6.47485e+02  1.00000e-12  7.85362e-03  1.40000e+01  2.92147e+00
 6.48609e+02  1.00000e-12  8.64454e-03  2.20000e+01  2.95474e+00
 6.49035e+02  1.00000e-12  7.67803e-03  3.40000e+01  3.37791e+00
 6.49101e+02  1.00000e-12  6.59658e-03  6.00000e+00  2.91183e+00
 6.50406e+02  1.00000e-12  8.03609e-03  1.40000e+01  2.92147e+00
 6.51564e+02  1.00000e-12  8.56970e-03  2.20000e+01  2.95474e+00
 6.52013e+02  1.00000e-12  6.91088e-03  6.00000e+00  2.91183e+00
 6.52413e+02  1.00000e-12  7.69086e-03  3.40000e+01  3.37791e+00
 6.53328e+02  1.00000e-12  8.19846e-03  1.40000e+01  2.92147e+00
 6.54518e+02  1.00000e-12  8.47901e-03  2.20000e+01  2.95474e+00
 6.54925e+02  1.00000e-12  7.19307e-03  6.00000e+00  2.91183e+00
 6.55791e+02  1.00000e-12  7.69086e-03  3.40000e+01  3.37791e+00
 6.56249e+02  1.00000e-12  8.34188e-03  1.40000e+01  2.92147e+00
 6.57473e+02  1.00000e-12  8.37197e-03  2.20000e+01  2.95474e+00
 6.57837e+02  1.00000e-12  7.44680e-03  6.00000e+00  2.91183e+00
 6.59169e+02  1.00000e-12  7.67803e-03  3.40000e+01  3.37791e+00
 6.59171e+02  1.00000e-12  8.46733e-03  1.40000e+01  2.92147e+00
 6.60428e+02  1.00000e-12  8.24793e-03  2.20000e+01  2.95474e+00
 6.60749e+02  1.00000e-12  7.67491e-03  6.00000e+00  2.91183e+00
 6.62092e+02  1.00000e-12  8.57559e-03  1.40000e+01  2.92147e+00
 6.62547e+02  1.00000e-12  7.65231e-03  3.40000e+01  3.37791e+00
 6.63383e+02  1.00000e-12  8.10612e-03  2.20000e+01  2.95474e+00
 6.63660e+02  1.00000e-12  7.87961e-03  6.00000e+00  2.91183e+00
 6.65014e+02  1.00000e-12  8.66731e-03  1.40000e+01  2.92147e+00
 6.65925e+02  1.00000e-12  7.61356e-03  3.40000e+01  3.37791e+00
 6.66337e+02  1.00000e-12  7.94559e-03  2.20000e+01  2.95474e+00
 6.66572e+02  1.00000e-12  8.06269e-03  6.00000e+00  2.91183e+00
 6.66692e+02  1.00000e-12  0.00000e+00  3.80000e+01  1.84550e+00
 6.67332e+02  1.00000e-12  0.00000e+00  2.60000e+01  1.62092e+00
 6.67935e+02  1.00000e-12  8.74301e-03  1.40000e+01  2.92147e+00
 6.69292e+02  1.00000e-12  7.76517e-03  2.20000e+01  2.95474e+00
 6.69303e+02  1.00000e-12  7.56159e-03  3.40000e+01  3.37791e+00
 6.69484e+02  1.00000e-12  8.22559e-03  6.00000e+00  2.91183e+00
 6.70383e+02  1.00000e-12  1.99078e-03  3.80000e+01  3.69101e+00
 6.70574e+02  1.00000e-12  2.26661e-03  2.60000e+01  3.24184e+00
 6.70857e+02  1.00000e-12  8.80310e-03  1.40000e+01  2.92147e+00
 6.72247e+02  1.00000e-12  7.56344e-03  2.20000e+01  2.95474e+00
 6.72396e+02  1.00000e-12  8.36949e-03  6.00000e+00  2.91183e+00
 6.72681e+02  1.00000e-12  7.49612e-03  3.40000e+01  3.37791e+00
 6.73778e+02  1.00000e-12  8.84790e-03  1.40000e+01  2.92147e+00
 6.73815e+02  1.00000e-12  3.17191e-03  2.60000e+01  3.24184e+00
 6.74074e+02  1.00000e-12  2.78591e-03  3.80000e+01  3.69101e+00
 6.75202e+02  1.00000e-12  7.33865e-03  2.20000e+01  2.95474e+00
 6.75308e+02  1.00000e-12  8.49535e-03  6.00000e+00  2.91183e+00
 6.76059e+02  1.00000e-12  7.41680e-03  3.40000e+01  3.37791e+00
 6.76700e+02  1.00000e-12  8.87764e-03  1.40000e+01  2.92147e+00
 6.77057e+02  1.00000e-12  3.84323e-03  2.60000e+01  3.24184e+00
 6.77765e+02  1.00000e-12  3.37553e-03  3.80000e+01  3.69101e+00
 6.78156e+02  1.00000e-12  7.08860e-03  2.20000e+01  2.95474e+00
 6.78220e+02  1.00000e-12  8.60397e-03  6.00000e+00  2.91183e+00
 6.79437e+02  1.00000e-12  7.32316e-03  3.40000e+01  3.37791e+00
 6.79621e+02  1.00000e-12  8.89247e-03  1.40000e+01  2.92147e+00
 6.80299e+02  1.00000e-12  4.38928e-03  2.60000e+01  3.24184e+00
 6.81111e+02  1.00000e-12  6.81051e-03  2.20000e+01  2.95474e+00
 6.81131e+02  1.00000e-12  8.69599e-03  6.00000e+00  2.91183e+00
 6.81456e+02  1.00000e-12  3.85513e-03  3.80000e+01  3.69101e+00
 6.82543e+02  1.00000e-12  8.89247e-03  1.40000e+01  2.92147e+00
 6.82814e+02  1.00000e-12  7.21467e-03  3.40000e+01  3.37791e+00
 6.83541e+02  1.00000e-12  4.85253e-03  2.60000e+01  3.24184e+00
 6.84043e+02  1.00000e-12  8.77194e-03  6.00000e+00  2.91183e+00
 6.84066e+02  1.00000e-12  6.50077e-03  2.20000e+01  2.95474e+00
 6.85147e+02  1.00000e-12  4.26201e-03  3.80000e+01  3.69101e+00
 6.85464e+02  1.00000e-12  8.87764e-03  1.40000e+01  2.92147e+00
 6.86192e+02  1.00000e-12  7.09062e-03  3.40000e+01  3.37791e+00
 6.86783e+02  1.00000e-12  5.25493e-03  2.60000e+01  3.24184e+00
 6.86955e+02  1.00000e-12  8.83223e-03  6.00000e+00  2.91183e+00
 6.87021e+02  1.00000e-12  6.15463e-03  2.20000e+01  2.95474e+00
 6.88385e+02  1.00000e-12  8.84790e-03  1.40000e+01  2.92147e+00
 6.88838e+02  1.00000e-12  4.61544e-03  3.80000e+01  3.69101e+00
 6.89570e+02  1.00000e-12  6.95020e-03  3.40000e+01  3.37791e+00
 6.89867e+02  1.00000e-12  8.87718e-03  6.00000e+00  2.91183e+00
 6.89975e+02  1.00000e-12  5.76551e-03  2.20000e+01  2.95474e+00
 6.90025e+02  1.00000e-12  5.60958e-03  2.60000e+01  3.24184e+00
 6.91307e+02  1.00000e-12  8.80310e-03  1.40000e+01  2.92147e+00
 6.92529e+02  1.00000e-12  4.92693e-03  3.80000e+01  3.69101e+00
 6.92779e+02  1.00000e-12  8.90702e-03  6.00000e+00  2.91183e+00
 6.92930e+02  1.00000e-12  5.32402e-03  2.20000e+01  2.95474e+00
 6.92948e+02  1.00000e-12  6.79238e-03  3.40000e+01  3.37791e+00
 6.93266e+02  1.00000e-12  5.92507e-03  2.60000e+01  3.24184e+00
 6.94228e+02  1.00000e-12  8.74301e-03  1.40000e+01  2.92147e+00
 6.95690e+02  1.00000e-12  8.92190e-03  6.00000e+00  2.91183e+00
 6.95885e+02  1.00000e-12  4.81575e-03  2.20000e+01  2.95474e+00
 6.96220e+02  1.00000e-12  5.20403e-03  3.80000e+01  3.69101e+00
 6.96326e+02  1.00000e-12  6.61593e-03  3.40000e+01  3.37791e+00
 6.96508e+02  1.00000e-12  6.20738e-03  2.60000e+01  3.24184e+00
 6.97150e+02  1.00000e-12  8.66731e-03  1.40000e+01  2.92147e+00
 6.98602e+02  1.00000e-12  8.92190e-03  6.00000e+00  2.91183e+00
 6.98840e+02  1.00000e-12  4.21665e-03  2.20000e+01  2.95474e+00
 6.99704e+02  1.00000e-12  6.41930e-03  3.40000e+01  3.37791e+00
 6.99750e+02  1.00000e-12  6.46084e-03  2.60000e+01  3.24184e+00
 6.99911e+02  1.00000e-12  5.45198e-03  3.80000e+01  3.69101e+00
 7.00071e+02  1.00000e-12  8.57559e-03  1.40000e+01  2.92147e+00
 7.01514e+02  1.00000e-12  8.90702e-03  6.00000e+00  2.91183e+00
 7.01794e+02  1.00000e-12  3.48010e-03  2.20000e+01  2.95474e+00
 7.02992e+02  1.00000e-12  6.68875e-03  2.60000e+01  3.24184e+00
 7.02993e+02  1.00000e-12  8.46733e-03  1.40000e+01  2.92147e+00
 7.03082e+02  1.00000e-12  6.20057e-03  3.40000e+01  3.37791e+00
 7.03602e+02  1.00000e-12  5.67460e-03  3.80000e+01  3.69101e+00
 7.04426e+02  1.00000e-12  8.87718e-03  6.00000e+00  2.91183e+00
 7.04749e+02  1.00000e-12  2.48684e-03  2.20000e+01  2.95474e+00
 7.05914e+02  1.00000e-12  8.34188e-03  1.40000e+01  2.92147e+00
