     r (a_0)         v_en         v_ha         v_xc
 3.35476e-05 -1.78851e+05  2.58939e+01 -4.53524e+00
 3.37354e-05 -1.77855e+05  2.58939e+01 -4.53893e+00
 3.39243e-05 -1.76864e+05  2.58939e+01 -4.54261e+00
 3.41142e-05 -1.75880e+05  2.58939e+01 -4.54626e+00
 3.43053e-05 -1.74900e+05  2.58939e+01 -4.54989e+00
 3.44974e-05 -1.73926e+05  2.58939e+01 -4.55349e+00
 3.46905e-05 -1.72958e+05  2.58939e+01 -4.55708e+00
 3.48848e-05 -1.71995e+05  2.58939e+01 -4.56064e+00
 3.50801e-05 -1.71037e+05  2.58939e+01 -4.56419e+00
 3.52765e-05 -1.70085e+05  2.58939e+01 -4.56771e+00
 3.54740e-05 -1.69138e+05  2.58939e+01 -4.57121e+00
 3.56727e-05 -1.68196e+05  2.58939e+01 -4.57469e+00
 3.58724e-05 -1.67259e+05  2.58939e+01 -4.57815e+00
 3.60733e-05 -1.66328e+05  2.58939e+01 -4.58159e+00
 3.62753e-05 -1.65402e+05  2.58939e+01 -4.58500e+00
 3.64784e-05 -1.64481e+05  2.58939e+01 -4.58840e+00
 3.66826e-05 -1.63565e+05  2.58939e+01 -4.59178e+00
 3.68880e-05 -1.62654e+05  2.58939e+01 -4.59514e+00
 3.70946e-05 -1.61749e+05  2.58939e+01 -4.59847e+00
 3.73023e-05 -1.60848e+05  2.58939e+01 -4.60179e+00
 3.75112e-05 -1.59952e+05  2.58939e+01 -4.60509e+00
 3.77212e-05 -1.59062e+05  2.58939e+01 -4.60837e+00
 3.79324e-05 -1.58176e+05  2.58939e+01 -4.61163e+00
 3.81448e-05 -1.57295e+05  2.58939e+01 -4.61486e+00
 3.83584e-05 -1.56419e+05  2.58939e+01 -4.61808e+00
 3.85732e-05 -1.55548e+05  2.58939e+01 -4.62128e+00
 3.87892e-05 -1.54682e+05  2.58939e+01 -4.62447e+00
 3.90064e-05 -1.53821e+05  2.58939e+01 -4.62763e+00
 3.92248e-05 -1.52965e+05  2.58939e+01 -4.63077e+00
 3.94444e-05 -1.52113e+05  2.58939e+01 -4.63390e+00
 3.96653e-05 -1.51266e+05  2.58939e+01 -4.63701e+00
 3.98874e-05 -1.50424e+05  2.58939e+01 -4.64009e+00
 4.01107e-05 -1.49586e+05  2.58939e+01 -4.64316e+00
 4.03353e-05 -1.48753e+05  2.58939e+01 -4.64622e+00
 4.05612e-05 -1.47925e+05  2.58939e+01 -4.64925e+00
 4.07883e-05 -1.47101e+05  2.58939e+01 -4.65227e+00
 4.10167e-05 -1.46282e+05  2.58939e+01 -4.65526e+00
 4.12463e-05 -1.45468e+05  2.58939e+01 -4.65825e+00
 4.14773e-05 -1.44658e+05  2.58939e+01 -4.66121e+00
 4.17095e-05 -1.43852e+05  2.58939e+01 -4.66415e+00
 4.19431e-05 -1.43051e+05  2.58939e+01 -4.66708e+00
 4.21779e-05 -1.42255e+05  2.58939e+01 -4.66999e+00
 4.24141e-05 -1.41462e+05  2.58939e+01 -4.67289e+00
 4.26516e-05 -1.40675e+05  2.58939e+01 -4.67576e+00
 4.28904e-05 -1.39891e+05  2.58939e+01 -4.67862e+00
 4.31306e-05 -1.39113e+05  2.58939e+01 -4.68146e+00
 4.33721e-05 -1.38338e+05  2.58939e+01 -4.68429e+00
 4.36149e-05 -1.37568e+05  2.58939e+01 -4.68710e+00
 4.38591e-05 -1.36802e+05  2.58939e+01 -4.68989e+00
 4.41047e-05 -1.36040e+05  2.58939e+01 -4.69267e+00
 4.43517e-05 -1.35282e+05  2.58939e+01 -4.69543e+00
 4.46000e-05 -1.34529e+05  2.58939e+01 -4.69817e+00
 4.48497e-05 -1.33780e+05  2.58939e+01 -4.70090e+00
 4.51009e-05 -1.33035e+05  2.58939e+01 -4.70361e+00
 4.53534e-05 -1.32294e+05  2.58939e+01 -4.70630e+00
 4.56074e-05 -1.31558e+05  2.58939e+01 -4.70898e+00
 4.58627e-05 -1.30825e+05  2.58939e+01 -4.71165e+00
 4.61195e-05 -1.30097e+05  2.58939e+01 -4.71430e+00
 4.63778e-05 -1.29372e+05  2.58939e+01 -4.71693e+00
 4.66375e-05 -1.28652e+05  2.58939e+01 -4.71955e+00
 4.68986e-05 -1.27936e+05  2.58939e+01 -4.72215e+00
 4.71612e-05 -1.27223e+05  2.58939e+01 -4.72473e+00
 4.74253e-05 -1.26515e+05  2.58939e+01 -4.72730e+00
 4.76908e-05 -1.25810e+05  2.58939e+01 -4.72986e+00
 4.79579e-05 -1.25110e+05  2.58939e+01 -4.73240e+00
 4.82264e-05 -1.24413e+05  2.58939e+01 -4.73493e+00
 4.84964e-05 -1.23720e+05  2.58939e+01 -4.73744e+00
 4.87680e-05 -1.23032e+05  2.58939e+01 -4.73994e+00
 4.90410e-05 -1.22347e+05  2.58939e+01 -4.74242e+00
 4.93156e-05 -1.21665e+05  2.58939e+01 -4.74489e+00
 4.95918e-05 -1.20988e+05  2.58939e+01 -4.74734e+00
 4.98695e-05 -1.20314e+05  2.58939e+01 -4.74978e+00
 5.01487e-05 -1.19644e+05  2.58939e+01 -4.75220e+00
 5.04295e-05 -1.18978e+05  2.58939e+01 -4.75461e+00
 5.07119e-05 -1.18316e+05  2.58939e+01 -4.75701e+00
 5.09958e-05 -1.17657e+05  2.58939e+01 -4.75939e+00
 5.12814e-05 -1.17002e+05  2.58939e+01 -4.76176e+00
 5.15685e-05 -1.16350e+05  2.58939e+01 -4.76411e+00
 5.18573e-05 -1.15702e+05  2.58939e+01 -4.76645e+00
 5.21476e-05 -1.15058e+05  2.58939e+01 -4.76878e+00
 5.24396e-05 -1.14417e+05  2.58939e+01 -4.77109e+00
 5.27332e-05 -1.13780e+05  2.58939e+01 -4.77339e+00
 5.30285e-05 -1.13147e+05  2.58939e+01 -4.77568e+00
 5.33254e-05 -1.12517e+05  2.58939e+01 -4.77795e+00
 5.36240e-05 -1.11890e+05  2.58939e+01 -4.78021e+00
 5.39243e-05 -1.11267e+05  2.58939e+01 -4.78246e+00
 5.42262e-05 -1.10648e+05  2.58939e+01 -4.78469e+00
 5.45299e-05 -1.10031e+05  2.58939e+01 -4.78691e+00
 5.48352e-05 -1.09419e+05  2.58939e+01 -4.78912e+00
 5.51422e-05 -1.08810e+05  2.58939e+01 -4.79132e+00
 5.54510e-05 -1.08204e+05  2.58939e+01 -4.79350e+00
 5.57615e-05 -1.07601e+05  2.58939e+01 -4.79567e+00
