      energy       fd occ          dos 
 4.22848e+00  2.01802e-01  2.76005e+00
 4.25619e+00  2.00590e-01  2.74510e+00
 4.27885e+00  1.99603e-01  2.73130e+00
 4.33012e+00  1.97383e-01  2.69456e+00
 4.34603e+00  1.96698e-01  2.68149e+00
 4.42083e+00  1.93502e-01  2.60811e+00
 4.43176e+00  1.93039e-01  2.59553e+00
 4.43587e+00  1.92864e-01  2.59067e+00
 4.52571e+00  1.89087e-01  2.46229e+00
 4.53340e+00  1.88767e-01  2.44894e+00
 4.56280e+00  1.87544e-01  2.39325e+00
 4.61555e+00  1.85367e-01  2.26887e+00
 4.63504e+00  1.84568e-01  2.21092e+00
 4.70478e+00  1.81729e-01  1.76976e+00
 4.70539e+00  1.81704e-01  1.72146e+00
 4.73667e+00  1.80442e-01  1.73202e+00
 4.83831e+00  1.76388e-01  1.76299e+00
 4.84676e+00  1.76054e-01  1.76534e+00
 4.93995e+00  1.72406e-01  1.78901e+00
 4.98873e+00  1.70520e-01  1.79975e+00
 5.04159e+00  1.68495e-01  1.81012e+00
 5.13071e+00  1.65125e-01  1.82451e+00
 5.14322e+00  1.64656e-01  1.82622e+00
 5.24486e+00  1.60887e-01  1.83704e+00
 5.27268e+00  1.59868e-01  1.83901e+00
 5.34650e+00  1.57188e-01  1.84201e+00
 5.41466e+00  1.54747e-01  1.84157e+00
 5.44814e+00  1.53559e-01  1.84007e+00
 5.54977e+00  1.49998e-01  1.82897e+00
 5.55664e+00  1.49760e-01  1.82779e+00
 5.65141e+00  1.46506e-01  1.80277e+00
 5.69861e+00  1.44907e-01  1.77994e+00
 5.75305e+00  1.43082e-01  1.69878e+00
 5.84059e+00  1.40186e-01  1.71652e+00
 5.98256e+00  1.35593e-01  1.74234e+00
 6.12454e+00  1.31129e-01  1.76461e+00
 6.26652e+00  1.26789e-01  1.78349e+00
 6.40849e+00  1.22573e-01  1.79906e+00
 6.55047e+00  1.18479e-01  1.81143e+00
 6.69244e+00  1.14503e-01  1.82065e+00
 6.83442e+00  1.10644e-01  1.82677e+00
 6.97640e+00  1.06899e-01  1.82982e+00
 7.02457e+00  1.05654e-01  1.83016e+00
 7.11837e+00  1.03266e-01  2.19574e+00
 7.22026e+00  1.00727e-01  2.35363e+00
 7.26035e+00  9.97429e-02  2.40256e+00
 7.40233e+00  9.63270e-02  2.54391e+00
 7.41595e+00  9.60047e-02  2.55555e+00
 7.54430e+00  9.30161e-02  2.65322e+00
 7.61164e+00  9.14816e-02  2.69730e+00
 7.68628e+00  8.98076e-02  2.74144e+00
 7.80734e+00  8.71511e-02  2.80397e+00
 7.82825e+00  8.66993e-02  2.81376e+00
 7.97023e+00  8.36886e-02  2.87312e+00
 8.00303e+00  8.30068e-02  2.88520e+00
 8.11221e+00  8.07733e-02  2.92135e+00
 8.19872e+00  7.90425e-02  2.94579e+00
 8.25418e+00  7.79508e-02  2.95961e+00
 8.39441e+00  7.52521e-02  2.98840e+00
 8.39616e+00  7.52189e-02  2.98871e+00
 8.53813e+00  7.25752e-02  3.00915e+00
 8.59010e+00  7.16292e-02  3.01453e+00
 8.68011e+00  7.00174e-02  3.02123e+00
 8.78579e+00  6.81679e-02  3.02490e+00
 8.82209e+00  6.75432e-02  3.02511e+00
 8.96406e+00  6.51503e-02  3.02074e+00
 8.98148e+00  6.48622e-02  3.01963e+00
 9.01192e+00  6.43615e-02  3.01739e+00
 9.10604e+00  6.28364e-02  3.21586e+00
 9.17416e+00  6.17537e-02  3.27053e+00
 9.17717e+00  6.17062e-02  3.27253e+00
 9.24801e+00  6.05994e-02  3.31273e+00
 9.33639e+00  5.92448e-02  3.34871e+00
 9.37286e+00  5.86941e-02  3.36002e+00
 9.38999e+00  5.84371e-02  3.36471e+00
 9.49863e+00  5.68316e-02  3.38607e+00
 9.53197e+00  5.63473e-02  3.38995e+00
 9.56855e+00  5.58203e-02  3.39284e+00
 9.66086e+00  5.45111e-02  3.39401e+00
 9.67394e+00  5.43279e-02  3.39348e+00
 9.76424e+00  5.30793e-02  3.38506e+00
 9.81592e+00  5.23769e-02  3.37647e+00
 9.82309e+00  5.22801e-02  3.37505e+00
 9.95789e+00  5.04922e-02  3.33775e+00
 9.95993e+00  5.04656e-02  3.33702e+00
 9.98533e+00  5.01355e-02  3.32750e+00
 1.00999e+01  4.86718e-02  3.27349e+00
 1.01476e+01  4.80745e-02  3.24488e+00
 1.01556e+01  4.79742e-02  3.23964e+00
 1.02418e+01  4.69139e-02  3.17484e+00
 1.03098e+01  4.60940e-02  3.10975e+00
 1.03513e+01  4.55998e-02  3.06151e+00
 1.03838e+01  4.52164e-02  3.01757e+00
 1.04720e+01  4.41914e-02  2.84889e+00
 1.05258e+01  4.35775e-02  2.54473e+00
 1.05470e+01  4.33376e-02  2.55103e+00
 1.06343e+01  4.23638e-02  2.57594e+00
 1.07427e+01  4.11828e-02  2.60473e+00
 1.07965e+01  4.06086e-02  2.61815e+00
 1.09384e+01  3.91307e-02  2.65092e+00
 1.09587e+01  3.89231e-02  2.65531e+00
 1.11210e+01  3.73049e-02  2.68772e+00
 1.11341e+01  3.71770e-02  2.69014e+00
 1.12620e+01  3.59510e-02  2.71220e+00
 1.12832e+01  3.57514e-02  2.87303e+00
 1.13298e+01  3.53172e-02  3.00365e+00
 1.14454e+01  3.42604e-02  3.19896e+00
 1.14750e+01  3.39953e-02  3.23783e+00
 1.15255e+01  3.35472e-02  3.29841e+00
 1.16077e+01  3.28294e-02  3.38539e+00
 1.16880e+01  3.21424e-02  3.46011e+00
 1.17211e+01  3.18629e-02  3.48862e+00
 1.17699e+01  3.14562e-02  3.52841e+00
 1.18413e+01  3.08699e-02  3.58266e+00
 1.19010e+01  3.03873e-02  3.66495e+00
 1.19168e+01  3.02606e-02  3.68067e+00
 1.19321e+01  3.01387e-02  3.69519e+00
 1.20775e+01  2.90038e-02  3.81435e+00
 1.20944e+01  2.88747e-02  3.82664e+00
 1.21125e+01  2.87365e-02  3.83958e+00
 1.21140e+01  2.87253e-02  3.84062e+00
 1.22566e+01  2.76622e-02  3.93341e+00
 1.23082e+01  2.72869e-02  3.96370e+00
 1.23137e+01  2.72473e-02  3.96683e+00
 1.23270e+01  2.71516e-02  3.97435e+00
 1.24188e+01  2.64993e-02  4.02360e+00
 1.25039e+01  2.59086e-02  4.06544e+00
 1.25400e+01  2.56618e-02  4.08217e+00
 1.25499e+01  2.55944e-02  4.08667e+00
 1.25811e+01  2.53839e-02  4.10050e+00
 1.26996e+01  2.45981e-02  4.14941e+00
 1.27433e+01  2.43144e-02  4.16602e+00
 1.27530e+01  2.42517e-02  4.16961e+00
 1.27861e+01  2.40393e-02  4.18159e+00
 1.28953e+01  2.33523e-02  4.21818e+00
 1.29055e+01  2.32888e-02  4.22139e+00
 1.29660e+01  2.29173e-02  4.23962e+00
 1.30224e+01  2.25765e-02  4.25547e+00
 1.30678e+01  2.23055e-02  4.26746e+00
 1.30910e+01  2.21681e-02  4.27333e+00
 1.31790e+01  2.16547e-02  4.29401e+00
 1.32300e+01  2.13628e-02  4.30485e+00
 1.32586e+01  2.12008e-02  4.31057e+00
 1.32867e+01  2.10428e-02  4.31594e+00
 1.33920e+01  2.04602e-02  4.33395e+00
 1.33922e+01  2.04591e-02  4.33398e+00
 1.34824e+01  1.99733e-02  4.34672e+00
 1.34948e+01  1.99072e-02  4.34829e+00
 1.35545e+01  1.95928e-02  4.35518e+00
 1.36050e+01  1.93302e-02  4.36019e+00
 1.36781e+01  1.89572e-02  4.36612e+00
 1.37167e+01  1.87626e-02  4.36864e+00
 1.37310e+01  1.86910e-02  4.36946e+00
 1.38181e+01  1.82616e-02  4.37317e+00
 1.38737e+01  1.79918e-02  4.37441e+00
 1.38789e+01  1.79669e-02  4.37448e+00
 1.39672e+01  1.75478e-02  4.37448e+00
 1.40311e+01  1.72509e-02  4.37308e+00
 1.40412e+01  1.72043e-02  4.37275e+00
 1.40694e+01  1.70747e-02  4.37167e+00
 1.42034e+01  1.64735e-02  4.36342e+00
 1.42035e+01  1.64733e-02  4.36341e+00
 1.42441e+01  1.62953e-02  4.35988e+00
 1.42651e+01  1.62036e-02  4.35785e+00
 1.43656e+01  1.57733e-02  4.34637e+00
 1.44397e+01  1.54636e-02  4.33599e+00
 1.44571e+01  1.53917e-02  4.33331e+00
 1.44608e+01  1.53763e-02  4.33272e+00
 1.45279e+01  1.51024e-02  4.32144e+00
 1.46565e+01  1.45906e-02  4.29588e+00
 1.46701e+01  1.45376e-02  4.29288e+00
 1.46759e+01  1.45149e-02  4.29157e+00
 1.46901e+01  1.44597e-02  4.28833e+00
 1.48522e+01  1.38444e-02  4.24673e+00
 1.48523e+01  1.38439e-02  4.24668e+00
 1.48831e+01  1.37301e-02  4.23779e+00
 1.49121e+01  1.36235e-02  4.22909e+00
 1.50146e+01  1.32539e-02  4.19599e+00
 1.50479e+01  1.31359e-02  4.18440e+00
 1.50961e+01  1.29670e-02  4.16690e+00
 1.51483e+01  1.27862e-02  4.14691e+00
 1.51768e+01  1.26888e-02  4.13557e+00
 1.52436e+01  1.24632e-02  4.10768e+00
 1.53091e+01  1.22457e-02  4.07851e+00
 1.53390e+01  1.21475e-02  4.06454e+00
 1.53846e+01  1.19998e-02  4.04256e+00
 1.54393e+01  1.18245e-02  4.01486e+00
 1.55013e+01  1.16290e-02  3.98171e+00
 1.55221e+01  1.15641e-02  3.97014e+00
 1.56208e+01  1.12611e-02  3.91219e+00
 1.56350e+01  1.12182e-02  3.90342e+00
 1.56635e+01  1.11324e-02  3.88540e+00
 1.57351e+01  1.09199e-02  3.83804e+00
 1.58257e+01  1.06567e-02  3.77323e+00
 1.58307e+01  1.06427e-02  3.76956e+00
 1.58570e+01  1.05675e-02  3.74954e+00
 1.59481e+01  1.03113e-02  3.67602e+00
 1.59880e+01  1.02012e-02  3.64159e+00
 1.60263e+01  1.00963e-02  3.60704e+00
 1.60932e+01  9.91609e-03  3.54311e+00
 1.61502e+01  9.76496e-03  3.48445e+00
 1.61611e+01  9.73632e-03  3.47275e+00
 1.62220e+01  9.57779e-03  3.40412e+00
 1.62952e+01  9.39086e-03  3.31333e+00
 1.63125e+01  9.34719e-03  3.42051e+00
 1.63294e+01  9.30450e-03  3.45020e+00
 1.63741e+01  9.19307e-03  3.47965e+00
 1.64177e+01  9.08563e-03  3.47786e+00
 1.64747e+01  8.94714e-03  3.44643e+00
 1.65124e+01  8.85663e-03  3.40790e+00
 1.65657e+01  8.73029e-03  3.31888e+00
 1.65871e+01  8.67987e-03  3.26099e+00
 1.66134e+01  8.61853e-03  3.07661e+00
 1.66369e+01  8.56406e-03  3.08418e+00
 1.67296e+01  8.35255e-03  3.10137e+00
 1.67992e+01  8.19724e-03  3.09972e+00
 1.68001e+01  8.19507e-03  3.09959e+00
 1.68019e+01  8.19123e-03  3.09935e+00
 1.69468e+01  7.87692e-03  3.00423e+00
 1.69493e+01  7.87161e-03  2.99833e+00
 1.69614e+01  7.84601e-03  3.01911e+00
 1.70131e+01  7.73715e-03  3.16310e+00
 1.70381e+01  7.68519e-03  3.21293e+00
 1.71640e+01  7.42818e-03  3.40822e+00
 1.72261e+01  7.30462e-03  3.48652e+00
 1.72366e+01  7.28410e-03  3.49891e+00
 1.72743e+01  7.21019e-03  3.54229e+00
 1.73813e+01  7.00482e-03  3.65448e+00
 1.74392e+01  6.89610e-03  3.70982e+00
 1.75105e+01  6.76435e-03  3.77383e+00
 1.75238e+01  6.74014e-03  3.78526e+00
 1.75985e+01  6.60543e-03  3.84717e+00
 1.76522e+01  6.51028e-03  3.88928e+00
 1.77467e+01  6.34590e-03  3.95919e+00
 1.78110e+01  6.23654e-03  4.00385e+00
 1.78157e+01  6.22867e-03  4.00701e+00
 1.78652e+01  6.14592e-03  4.03982e+00
 1.79830e+01  5.95318e-03  4.11337e+00
 1.80329e+01  5.87327e-03  4.14274e+00
 1.80782e+01  5.80182e-03  4.16846e+00
 1.80983e+01  5.77035e-03  4.17962e+00
 1.82192e+01  5.58463e-03  4.24360e+00
 1.82501e+01  5.53803e-03  4.25913e+00
 1.82912e+01  5.47689e-03  4.27921e+00
 1.83855e+01  5.33883e-03  4.32325e+00
 1.84554e+01  5.23877e-03  4.35406e+00
 1.84674e+01  5.22183e-03  4.35918e+00
 1.85042e+01  5.17006e-03  4.37467e+00
 1.86727e+01  4.93941e-03  4.44055e+00
 1.86846e+01  4.92360e-03  4.44488e+00
 1.86916e+01  4.91423e-03  4.44743e+00
 1.87172e+01  4.88033e-03  4.45659e+00
 1.89018e+01  4.64231e-03  4.51764e+00
 1.89278e+01  4.60970e-03  4.52554e+00
 1.89302e+01  4.60677e-03  4.52624e+00
 1.89600e+01  4.56974e-03  4.53506e+00
 1.91190e+01  4.37703e-03  4.57847e+00
 1.91432e+01  4.34847e-03  4.58453e+00
 1.91641e+01  4.32395e-03  4.58965e+00
 1.92472e+01  4.22762e-03  4.60907e+00
 1.93363e+01  4.12685e-03  4.62809e+00
 1.93562e+01  4.10459e-03  4.63211e+00
 1.94003e+01  4.05585e-03  4.64067e+00
 1.95345e+01  3.91101e-03  4.66405e+00
 1.95535e+01  3.89090e-03  4.66704e+00
 1.95692e+01  3.87434e-03  4.66945e+00
 1.96365e+01  3.80431e-03  4.67918e+00
 1.97707e+01  3.66840e-03  4.69564e+00
 1.97822e+01  3.65696e-03  4.69687e+00
 1.98217e+01  3.61803e-03  4.70088e+00
 1.98727e+01  3.56831e-03  4.70557e+00
 1.99879e+01  3.45858e-03  4.71409e+00
 1.99952e+01  3.45173e-03  4.71454e+00
 2.01089e+01  3.34692e-03  4.71999e+00
 2.01089e+01  3.34691e-03  4.71999e+00
 2.02051e+01  3.26072e-03  4.72244e+00
 2.02082e+01  3.25799e-03  4.72248e+00
 2.03452e+01  3.13920e-03  4.72241e+00
 2.03962e+01  3.09606e-03  4.72134e+00
 2.04212e+01  3.07508e-03  4.72060e+00
 2.04224e+01  3.07414e-03  4.72056e+00
 2.05814e+01  2.94434e-03  4.71255e+00
 2.06342e+01  2.90241e-03  4.70861e+00
 2.06396e+01  2.89821e-03  4.70818e+00
 2.06834e+01  2.86395e-03  4.70436e+00
 2.08176e+01  2.76154e-03  4.68980e+00
 2.08472e+01  2.73941e-03  4.68599e+00
 2.08568e+01  2.73232e-03  4.68471e+00
 2.09706e+01  2.64919e-03  4.66769e+00
 2.10538e+01  2.59006e-03  4.65304e+00
 2.10602e+01  2.58554e-03  4.65182e+00
 2.10740e+01  2.57590e-03  4.64919e+00
 2.12579e+01  2.45050e-03  4.60834e+00
 2.12733e+01  2.44030e-03  4.60441e+00
 2.12900e+01  2.42921e-03  4.60002e+00
 2.12912e+01  2.42841e-03  4.59970e+00
 2.14863e+01  2.30319e-03  4.53970e+00
 2.15085e+01  2.28935e-03  4.53156e+00
 2.15263e+01  2.27832e-03  4.52478e+00
 2.15451e+01  2.26668e-03  4.51732e+00
 2.16993e+01  2.17377e-03  4.41968e+00
 2.17257e+01  2.15824e-03  4.41337e+00
 2.17625e+01  2.13678e-03  4.40429e+00
 2.18324e+01  2.09662e-03  4.38612e+00
 2.19429e+01  2.03461e-03  4.35479e+00
 2.19987e+01  2.00402e-03  4.33773e+00
 2.21196e+01  1.93929e-03  4.29769e+00
 2.21235e+01  1.93724e-03  4.29633e+00
 2.21601e+01  1.91806e-03  4.45862e+00
 2.22349e+01  1.87949e-03  4.56047e+00
 2.23773e+01  1.80817e-03  4.65549e+00
 2.24068e+01  1.79375e-03  4.66793e+00
 2.24274e+01  1.78373e-03  4.67561e+00
 2.24711e+01  1.76269e-03  4.68941e+00
 2.25946e+01  1.70457e-03  4.71306e+00
 2.26941e+01  1.65911e-03  4.71815e+00
 2.27074e+01  1.65313e-03  4.71797e+00
 2.27314e+01  1.64236e-03  4.71713e+00
 2.28118e+01  1.60689e-03  4.70962e+00
 2.29436e+01  1.55037e-03  4.68112e+00
 2.29813e+01  1.53456e-03  4.66895e+00
 2.30290e+01  1.51480e-03  4.65068e+00
 2.30354e+01  1.51219e-03  4.64799e+00
 2.31798e+01  1.45399e-03  4.56670e+00
 2.32462e+01  1.42798e-03  4.51163e+00
 2.32685e+01  1.41935e-03  4.48931e+00
 2.33393e+01  1.39231e-03  4.39755e+00
 2.34160e+01  1.36360e-03  4.12171e+00
 2.34634e+01  1.34613e-03  4.13501e+00
 2.35558e+01  1.31278e-03  4.15922e+00
 2.36433e+01  1.28193e-03  4.18021e+00
 2.36807e+01  1.26897e-03  4.18862e+00
 2.38430e+01  1.21419e-03  4.22144e+00
 2.38979e+01  1.19622e-03  4.23121e+00
 2.39472e+01  1.18028e-03  4.23944e+00
 2.41151e+01  1.12764e-03  4.26364e+00
 2.41303e+01  1.12301e-03  4.26553e+00
 2.42512e+01  1.08669e-03  4.27903e+00
 2.43323e+01  1.06299e-03  4.28646e+00
 2.44175e+01  1.03866e-03  4.29286e+00
 2.45495e+01  1.00204e-03  4.29999e+00
 2.45551e+01  1.00051e-03  4.30022e+00
 2.47047e+01  9.60646e-04  4.30404e+00
 2.47668e+01  9.44579e-04  4.30434e+00
 2.48591e+01  9.21162e-04  4.30340e+00
 2.49840e+01  8.90412e-04  4.29945e+00
 2.49920e+01  8.88485e-04  4.29909e+00
 2.50286e+01  8.79688e-04  4.29728e+00
 2.51631e+01  8.48100e-04  4.59916e+00
 2.52012e+01  8.39349e-04  4.63669e+00
 2.52738e+01  8.22952e-04  4.69583e+00
 2.52745e+01  8.22800e-04  4.70623e+00
 2.52792e+01  8.21739e-04  4.72772e+00
 2.54184e+01  7.91212e-04  4.92770e+00
 2.54670e+01  7.80828e-04  4.97331e+00
 2.55203e+01  7.69588e-04  5.01749e+00
 2.55633e+01  7.60647e-04  5.04951e+00
 2.55664e+01  7.60004e-04  5.05172e+00
 2.56357e+01  7.45834e-04  5.09745e+00
 2.57662e+01  7.19815e-04  5.16862e+00
 2.57710e+01  7.18888e-04  5.17088e+00
 2.58529e+01  7.03056e-04  5.20671e+00
 2.58529e+01  7.03055e-04  5.20672e+00
 2.58537e+01  7.02903e-04  5.20703e+00
 2.60121e+01  6.73259e-04  5.26043e+00
 2.60701e+01  6.62730e-04  5.27511e+00
 2.60749e+01  6.61858e-04  5.27622e+00
 2.61409e+01  6.50090e-04  5.28963e+00
 2.61424e+01  6.49820e-04  5.28990e+00
 2.62580e+01  6.29713e-04  5.30538e+00
 2.62873e+01  6.24716e-04  5.30768e+00
 2.63789e+01  6.09350e-04  5.31039e+00
 2.64281e+01  6.01243e-04  5.30889e+00
 2.64320e+01  6.00615e-04  5.30868e+00
 2.65039e+01  5.88981e-04  5.30212e+00
 2.65045e+01  5.88881e-04  5.30204e+00
 2.66829e+01  5.61005e-04  5.25927e+00
 2.67154e+01  5.56064e-04  5.24600e+00
 2.67215e+01  5.55133e-04  5.24324e+00
 2.67218e+01  5.55101e-04  5.24314e+00
 2.67498e+01  5.50882e-04  5.22936e+00
 2.69390e+01  5.23257e-04  4.94773e+00
 2.69868e+01  5.16494e-04  4.96296e+00
 2.69957e+01  5.15247e-04  4.96573e+00
 2.70026e+01  5.14278e-04  4.96788e+00
 2.70111e+01  5.13093e-04  4.97049e+00
 2.72416e+01  4.81916e-04  5.03508e+00
 2.72899e+01  4.75630e-04  5.04710e+00
 2.72908e+01  4.75512e-04  5.04732e+00
 2.73007e+01  4.74236e-04  5.04972e+00
 2.74875e+01  4.50739e-04  5.09115e+00
 2.75771e+01  4.39886e-04  5.10845e+00
 2.75902e+01  4.38320e-04  5.11085e+00
 2.75947e+01  4.37781e-04  5.11166e+00
 2.77334e+01  4.21579e-04  5.13476e+00
 2.78643e+01  4.06827e-04  5.15310e+00
 2.78798e+01  4.05123e-04  5.15504e+00
 2.78987e+01  4.03043e-04  5.15736e+00
 2.79793e+01  3.94305e-04  5.16646e+00
 2.81516e+01  3.76251e-04  5.18174e+00
 2.81693e+01  3.74439e-04  5.18299e+00
 2.82026e+01  3.71060e-04  5.18518e+00
 2.82252e+01  3.68794e-04  5.18654e+00
 2.84388e+01  3.47972e-04  5.19467e+00
 2.84589e+01  3.46078e-04  5.19498e+00
 2.84711e+01  3.44934e-04  5.19514e+00
 2.85066e+01  3.41614e-04  5.19542e+00
 2.87169e+01  3.22616e-04  5.19215e+00
 2.87260e+01  3.21819e-04  5.19181e+00
 2.87434e+01  3.20303e-04  5.19113e+00
 2.87484e+01  3.19865e-04  5.25153e+00
 2.88106e+01  3.14505e-04  5.40901e+00
 2.89628e+01  3.01743e-04  5.57540e+00
 2.90133e+01  2.97630e-04  5.61367e+00
 2.90380e+01  2.95637e-04  5.63069e+00
 2.90845e+01  2.91923e-04  5.66018e+00
 2.91145e+01  2.89545e-04  5.67771e+00
 2.92087e+01  2.82219e-04  5.72612e+00
 2.93005e+01  2.75259e-04  5.76535e+00
 2.93275e+01  2.73243e-04  5.77563e+00
 2.94185e+01  2.66567e-04  5.80640e+00
 2.94255e+01  2.66057e-04  5.80856e+00
 2.94546e+01  2.63958e-04  5.81712e+00
 2.95878e+01  2.54569e-04  5.84983e+00
 2.96171e+01  2.52545e-04  5.85569e+00
