      energy       fd occ          dos 
 3.17024e+01  1.29388e-01  4.68751e-01
 3.18311e+01  1.25493e-01  4.68730e-01
 3.23205e+01  1.11592e-01  4.68107e-01
 3.24938e+01  1.07001e-01  4.67675e-01
 3.27630e+01  1.00201e-01  4.66780e-01
 3.29386e+01  9.59735e-02  4.66045e-01
 3.33235e+01  8.72638e-02  4.64003e-01
 3.35568e+01  8.23386e-02  4.62465e-01
 3.36949e+01  7.95421e-02  4.61442e-01
 3.41532e+01  7.08783e-02  4.57424e-01
 3.41749e+01  7.04898e-02  4.57209e-01
 3.46269e+01  6.28452e-02  4.52170e-01
 3.47930e+01  6.02341e-02  4.50034e-01
 3.49828e+01  5.73761e-02  4.47391e-01
 3.54112e+01  5.13881e-02  4.40550e-01
 3.55588e+01  4.94648e-02  4.37878e-01
 3.58125e+01  4.63178e-02  4.32858e-01
 3.60293e+01  4.37806e-02  4.28086e-01
 3.64907e+01  3.88153e-02  4.16101e-01
 3.66422e+01  3.73065e-02  4.11489e-01
 3.66474e+01  3.72552e-02  4.11322e-01
 3.72655e+01  3.16701e-02  3.86854e-01
 3.74226e+01  3.03852e-02  3.78259e-01
 3.74718e+01  2.99932e-02  3.75217e-01
 3.78837e+01  2.68990e-02  3.19218e-01
 3.83015e+01  2.40777e-02  3.21530e-01
 3.83545e+01  2.37408e-02  3.21813e-01
 3.91312e+01  1.93057e-02  3.25702e-01
 3.92865e+01  1.85216e-02  3.26423e-01
 3.99608e+01  1.54644e-02  3.29334e-01
 4.02184e+01  1.44329e-02  3.30355e-01
 4.07905e+01  1.23779e-02  3.32443e-01
 4.11503e+01  1.12364e-02  3.33633e-01
 4.16202e+01  9.90113e-03  3.35044e-01
 4.20822e+01  8.74155e-03  3.36276e-01
 4.24499e+01  7.91601e-03  3.37147e-01
 4.30142e+01  6.79684e-03  3.38299e-01
 4.32795e+01  6.32635e-03  3.38763e-01
 4.39461e+01  5.28246e-03  3.39713e-01
 4.39854e+01  5.22655e-03  3.39759e-01
 4.41092e+01  5.05430e-03  3.66401e-01
 4.48780e+01  4.10410e-03  4.11237e-01
 4.49389e+01  4.03698e-03  4.13602e-01
 4.52240e+01  3.73672e-03  4.23729e-01
 4.57685e+01  3.22376e-03  4.39938e-01
 4.58099e+01  3.18776e-03  4.41045e-01
 4.64626e+01  2.67043e-03  4.56761e-01
 4.65982e+01  2.57393e-03  4.59681e-01
 4.67419e+01  2.47550e-03  4.62665e-01
 4.74279e+01  2.05483e-03  4.75564e-01
 4.76738e+01  1.92208e-03  4.79713e-01
 4.77012e+01  1.90782e-03  4.80161e-01
 4.82575e+01  1.64024e-03  4.88712e-01
 4.86057e+01  1.49220e-03  4.93567e-01
 4.89398e+01  1.36270e-03  4.97901e-01
 4.90872e+01  1.30919e-03  4.99718e-01
 4.95376e+01  1.15835e-03  5.04928e-01
 4.99169e+01  1.04489e-03  5.08938e-01
 5.01784e+01  9.73186e-04  5.11513e-01
 5.04695e+01  8.99124e-04  5.14205e-01
 5.07465e+01  8.33898e-04  5.16601e-01
 5.14015e+01  6.97870e-04  5.21656e-01
 5.14170e+01  6.94932e-04  5.21765e-01
 5.15762e+01  6.65484e-04  5.22864e-01
 5.23334e+01  5.41639e-04  5.27449e-01
 5.24059e+01  5.31065e-04  5.27834e-01
 5.26556e+01  4.96197e-04  5.29088e-01
 5.32355e+01  4.23785e-04  5.31585e-01
 5.32653e+01  4.20369e-04  5.31697e-01
 5.38942e+01  3.54276e-04  5.33728e-01
 5.40652e+01  3.38170e-04  5.34166e-01
 5.41972e+01  3.26241e-04  5.34471e-01
 5.48949e+01  2.69846e-04  5.35607e-01
 5.51292e+01  2.53185e-04  5.35810e-01
 5.51328e+01  2.52936e-04  5.35812e-01
 5.57246e+01  2.15324e-04  5.35920e-01
 5.60611e+01  1.96485e-04  5.35725e-01
 5.63714e+01  1.80579e-04  5.35379e-01
 5.65542e+01  1.71816e-04  5.35100e-01
 5.69930e+01  1.52481e-04  5.34202e-01
 5.73839e+01  1.37097e-04  5.33126e-01
 5.76100e+01  1.28919e-04  5.32382e-01
 5.79249e+01  1.18331e-04  5.31197e-01
 5.82136e+01  1.09394e-04  5.29955e-01
 5.88486e+01  9.20359e-05  5.26680e-01
 5.88568e+01  9.18287e-05  5.26633e-01
 5.90432e+01  8.72879e-05  5.25523e-01
 5.97888e+01  7.12615e-05  5.20383e-01
 5.98729e+01  6.96488e-05  5.19730e-01
 6.00872e+01  6.57043e-05  5.17996e-01
 6.07026e+01  5.55740e-05  5.12428e-01
 6.07207e+01  5.53006e-05  5.12250e-01
 6.13258e+01  4.69059e-05  5.05812e-01
 6.15322e+01  4.43433e-05  5.03379e-01
 6.16526e+01  4.29144e-05  5.01899e-01
 6.23619e+01  3.53821e-05  4.92159e-01
 6.25644e+01  3.34857e-05  4.89006e-01
 6.25845e+01  3.33023e-05  4.88681e-01
 6.31916e+01  2.82318e-05  4.77791e-01
 6.35165e+01  2.58431e-05  4.70697e-01
 6.38030e+01  2.39050e-05  4.62907e-01
 6.40212e+01  2.25264e-05  4.51263e-01
 6.44484e+01  2.00547e-05  4.46090e-01
 6.50416e+01  1.70654e-05  4.38050e-01
 6.53803e+01  1.55627e-05  4.32955e-01
 6.62802e+01  1.21827e-05  4.17258e-01
 6.63122e+01  1.20769e-05  4.16631e-01
 6.72442e+01  9.37180e-06  3.95651e-01
 6.75188e+01  8.69704e-06  3.88163e-01
 6.79503e+01  7.73336e-06  3.74580e-01
 6.81761e+01  7.27263e-06  3.85989e-01
 6.87574e+01  6.20867e-06  3.74371e-01
 6.89964e+01  5.81761e-06  3.58738e-01
 6.91080e+01  5.64365e-06  3.33609e-01
 6.95487e+01  5.00591e-06  3.41843e-01
 6.99959e+01  4.43225e-06  3.95398e-01
 7.00425e+01  4.37643e-06  3.98434e-01
 7.10886e+01  3.29227e-06  4.48878e-01
 7.10946e+01  3.28692e-06  4.49110e-01
 7.12345e+01  3.16410e-06  4.54425e-01
 7.21347e+01  2.47669e-06  4.84426e-01
 7.24731e+01  2.25879e-06  4.94274e-01
 7.26405e+01  2.15821e-06  4.98917e-01
 7.31808e+01  1.86314e-06  5.13005e-01
 7.37117e+01  1.61251e-06  5.25693e-01
 7.41865e+01  1.41710e-06  5.36207e-01
 7.42269e+01  1.40159e-06  5.37070e-01
 7.49503e+01  1.15114e-06  5.51714e-01
 7.52730e+01  1.05438e-06  5.57799e-01
 7.57324e+01  9.30477e-07  5.66033e-01
 7.61889e+01  8.21776e-07  5.73751e-01
 7.63191e+01  7.93180e-07  5.75872e-01
 7.72783e+01  6.10957e-07  5.90486e-01
 7.73652e+01  5.96688e-07  5.91726e-01
 7.74275e+01  5.86650e-07  5.92608e-01
 7.84113e+01  4.48872e-07  6.05659e-01
 7.86661e+01  4.18798e-07  6.08788e-01
 7.88243e+01  4.01158e-07  6.10680e-01
 7.94574e+01  3.37674e-07  6.17886e-01
 7.99047e+01  2.98972e-07  6.22635e-01
 8.03702e+01  2.63403e-07  6.27287e-01
 8.05035e+01  2.54023e-07  6.28566e-01
 8.11433e+01  2.13430e-07  6.34389e-01
 8.15496e+01  1.91094e-07  6.37818e-01
 8.19161e+01  1.72952e-07  6.40741e-01
 8.23819e+01  1.52364e-07  6.44222e-01
 8.25957e+01  1.43755e-07  6.45735e-01
 8.34621e+01  1.13562e-07  6.51331e-01
 8.36205e+01  1.08769e-07  6.52263e-01
 8.36418e+01  1.08143e-07  6.52385e-01
 8.46878e+01  8.13529e-08  6.57823e-01
 8.48591e+01  7.76484e-08  6.58601e-01
 8.50080e+01  7.45653e-08  6.59252e-01
 8.57339e+01  6.11995e-08  6.62088e-01
 8.60977e+01  5.54316e-08  6.63301e-01
 8.65539e+01  4.89600e-08  6.64629e-01
 8.67800e+01  4.60387e-08  6.65207e-01
 8.73363e+01  3.95716e-08  6.66404e-01
 8.78261e+01  3.46336e-08  6.67196e-01
 8.80999e+01  3.21475e-08  6.67531e-01
 8.85749e+01  2.82494e-08  6.67929e-01
 8.88722e+01  2.60539e-08  6.68061e-01
 8.96458e+01  2.11082e-08  6.67977e-01
 8.98135e+01  2.01667e-08  6.67877e-01
 8.99183e+01  1.95996e-08  6.67800e-01
 9.09644e+01  1.47443e-08  6.66399e-01
 9.10521e+01  1.43966e-08  6.66229e-01
 9.11918e+01  1.38598e-08  6.65941e-01
 9.20105e+01  1.10917e-08  6.63831e-01
 9.22907e+01  1.02774e-08  6.62941e-01
 9.27377e+01  9.10044e-09  6.61340e-01
 9.30566e+01  8.34398e-09  6.60060e-01
 9.35293e+01  7.33687e-09  6.57947e-01
 9.41027e+01  6.27695e-09  6.55031e-01
 9.42836e+01  5.97541e-09  6.54029e-01
 9.47679e+01  5.23765e-09  6.51146e-01
 9.51488e+01  4.72197e-09  6.48671e-01
 9.58296e+01  3.92349e-09  6.43770e-01
 9.60065e+01  3.73905e-09  6.42393e-01
 9.61949e+01  3.55221e-09  6.40879e-01
 9.72410e+01  2.67223e-09  6.31519e-01
 9.72451e+01  2.66924e-09  6.31478e-01
 9.73755e+01  2.57619e-09  6.30192e-01
 9.82871e+01  2.01024e-09  6.20400e-01
 9.84837e+01  1.90552e-09  6.18093e-01
 9.89214e+01  1.69154e-09  6.12689e-01
 9.93332e+01  1.51225e-09  6.07246e-01
 9.97223e+01  1.36031e-09  6.01756e-01
 1.00029e+02  1.25138e-09  5.97172e-01
 1.00379e+02  1.13762e-09  6.29708e-01
 1.00467e+02  1.11068e-09  6.32761e-01
 1.00961e+02  9.71099e-10  6.43557e-01
 1.01425e+02  8.55803e-10  6.48452e-01
 1.01426e+02  8.55660e-10  6.48457e-01
 1.02013e+02  7.29278e-10  6.50299e-01
 1.02199e+02  6.93249e-10  6.50052e-01
 1.02471e+02  6.43797e-10  6.49014e-01
 1.02823e+02  5.85077e-10  6.46459e-01
 1.03438e+02  4.94897e-10  6.38245e-01
 1.03518e+02  4.84311e-10  6.36762e-01
 1.03559e+02  4.78849e-10  6.35938e-01
 1.04220e+02  4.00059e-10  6.16689e-01
 1.04564e+02  3.64334e-10  5.95453e-01
 1.04677e+02  3.53297e-10  5.71448e-01
 1.05105e+02  3.14415e-10  5.76202e-01
 1.05610e+02  2.74078e-10  5.81316e-01
 1.05617e+02  2.73549e-10  5.81385e-01
 1.05913e+02  2.52368e-10  5.84156e-01
 1.06651e+02  2.06447e-10  5.99180e-01
 1.06656e+02  2.06181e-10  5.99245e-01
 1.07014e+02  1.87046e-10  6.03827e-01
 1.07302e+02  1.72929e-10  6.07145e-01
 1.07702e+02  1.55104e-10  6.11319e-01
 1.08197e+02  1.35555e-10  6.15916e-01
 1.08411e+02  1.27897e-10  6.17729e-01
 1.08691e+02  1.18496e-10  6.19964e-01
 1.08748e+02  1.16681e-10  6.20397e-01
 1.09743e+02  8.90060e-11  6.27017e-01
 1.09794e+02  8.77757e-11  6.27309e-01
 1.09808e+02  8.74521e-11  6.27387e-01
 1.10080e+02  8.11969e-11  6.28868e-01
 1.10784e+02  6.70498e-11  6.32126e-01
 1.10840e+02  6.60313e-11  6.44369e-01
 1.11205e+02  5.97973e-11  6.66462e-01
 1.11289e+02  5.84419e-11  6.69850e-01
 1.11470e+02  5.56384e-11  6.76282e-01
 1.11886e+02  4.96735e-11  6.88400e-01
 1.12423e+02  4.29209e-11  7.00722e-01
 1.12602e+02  4.08878e-11  7.04258e-01
 1.12835e+02  3.83733e-11  7.08549e-01
 1.12859e+02  3.81250e-11  7.08968e-01
 1.12932e+02  3.73680e-11  7.10242e-01
 1.13978e+02  2.81109e-11  7.25281e-01
 1.13999e+02  2.79579e-11  7.25520e-01
 1.14063e+02  2.74752e-11  7.26273e-01
 1.14248e+02  2.61243e-11  7.28358e-01
 1.14381e+02  2.51962e-11  7.29769e-01
 1.15025e+02  2.11471e-11  7.35647e-01
 1.15396e+02  1.91168e-11  7.38332e-01
 1.15637e+02  1.79011e-11  7.39807e-01
 1.15702e+02  1.75879e-11  7.40166e-01
 1.15927e+02  1.65440e-11  7.41289e-01
 1.16071e+02  1.59083e-11  7.41906e-01
 1.16792e+02  1.30716e-11  7.43729e-01
 1.17026e+02  1.22663e-11  7.43825e-01
 1.17117e+02  1.19674e-11  7.43789e-01
 1.17341e+02  1.12586e-11  7.43512e-01
 1.17473e+02  1.08629e-11  7.43215e-01
 1.18163e+02  9.00275e-12  7.39596e-01
 1.18189e+02  8.93798e-12  7.39370e-01
 1.18415e+02  8.40524e-12  7.37071e-01
 1.18980e+02  7.20704e-12  7.26129e-01
 1.19019e+02  7.13264e-12  7.24793e-01
 1.19209e+02  6.77252e-12  7.08582e-01
 1.19586e+02  6.11154e-12  7.12258e-01
 1.19804e+02  5.75951e-12  7.14303e-01
 1.20565e+02  4.68333e-12  7.21003e-01
 1.20620e+02  4.61348e-12  7.21465e-01
 1.20983e+02  4.17890e-12  7.24418e-01
 1.21194e+02  3.94658e-12  7.26061e-01
 1.22110e+02  3.07511e-12  7.32680e-01
 1.22259e+02  2.95326e-12  7.33672e-01
 1.22380e+02  2.85742e-12  7.34464e-01
 1.22583e+02  2.70431e-12  7.35754e-01
 1.23656e+02  2.01914e-12  7.41928e-01
 1.23777e+02  1.95382e-12  7.42554e-01
 1.23898e+02  1.89048e-12  7.43167e-01
 1.23972e+02  1.85307e-12  7.43532e-01
 1.25174e+02  1.33597e-12  7.48796e-01
 1.25202e+02  1.32578e-12  7.48903e-01
 1.25361e+02  1.26977e-12  7.49495e-01
 1.25538e+02  1.21017e-12  7.50127e-01
 1.26571e+02  1.00000e-12  7.53264e-01
 1.26748e+02  1.00000e-12  7.53706e-01
 1.26750e+02  1.00000e-12  7.53710e-01
 1.27177e+02  1.00000e-12  7.54661e-01
 1.27968e+02  1.00000e-12  7.55998e-01
 1.28139e+02  1.00000e-12  7.56215e-01
 1.28294e+02  1.00000e-12  7.56389e-01
 1.28816e+02  1.00000e-12  7.56821e-01
 1.29365e+02  1.00000e-12  7.57016e-01
 1.29528e+02  1.00000e-12  7.57023e-01
 1.29840e+02  1.00000e-12  7.56970e-01
 1.30456e+02  1.00000e-12  7.56612e-01
 1.30762e+02  1.00000e-12  7.56307e-01
 1.30917e+02  1.00000e-12  7.56120e-01
 1.31386e+02  1.00000e-12  7.55424e-01
 1.32095e+02  1.00000e-12  7.53988e-01
 1.32159e+02  1.00000e-12  7.53835e-01
 1.32307e+02  1.00000e-12  7.53468e-01
 1.32932e+02  1.00000e-12  7.51686e-01
 1.33556e+02  1.00000e-12  7.49531e-01
 1.33696e+02  1.00000e-12  7.48996e-01
 1.33734e+02  1.00000e-12  7.48846e-01
 1.34478e+02  1.00000e-12  7.45637e-01
 1.34953e+02  1.00000e-12  7.43288e-01
 1.35085e+02  1.00000e-12  7.42592e-01
 1.35373e+02  1.00000e-12  7.41006e-01
 1.35385e+02  1.00000e-12  7.40938e-01
 1.36024e+02  1.00000e-12  7.84923e-01
 1.36350e+02  1.00000e-12  7.93642e-01
 1.36474e+02  1.00000e-12  7.96420e-01
 1.37013e+02  1.00000e-12  8.06191e-01
 1.37376e+02  1.00000e-12  8.11264e-01
 1.37570e+02  1.00000e-12  8.13579e-01
 1.37747e+02  1.00000e-12  8.15494e-01
 1.37863e+02  1.00000e-12  8.16657e-01
 1.38652e+02  1.00000e-12  8.22751e-01
 1.39116e+02  1.00000e-12  8.25063e-01
 1.39144e+02  1.00000e-12  8.25175e-01
 1.39252e+02  1.00000e-12  8.25582e-01
 1.39367e+02  1.00000e-12  8.25964e-01
 1.40291e+02  1.00000e-12  8.27262e-01
 1.40541e+02  1.00000e-12  8.27084e-01
 1.40641e+02  1.00000e-12  8.26948e-01
 1.40662e+02  1.00000e-12  8.26917e-01
 1.41359e+02  1.00000e-12  8.24896e-01
 1.41931e+02  1.00000e-12  8.21815e-01
 1.41938e+02  1.00000e-12  8.21769e-01
 1.42031e+02  1.00000e-12  8.21134e-01
 1.42208e+02  1.00000e-12  8.19817e-01
 1.43335e+02  1.00000e-12  8.07514e-01
 1.43350e+02  1.00000e-12  8.07295e-01
 1.43420e+02  1.00000e-12  8.06249e-01
 1.43570e+02  1.00000e-12  8.03872e-01
 1.43754e+02  1.00000e-12  8.00684e-01
 1.44732e+02  1.00000e-12  7.75454e-01
 1.44809e+02  1.00000e-12  7.72396e-01
 1.45209e+02  1.00000e-12  7.47751e-01
 1.45299e+02  1.00000e-12  7.27531e-01
 1.45341e+02  1.00000e-12  7.27828e-01
 1.46128e+02  1.00000e-12  7.33220e-01
 1.46198e+02  1.00000e-12  7.33669e-01
 1.46848e+02  1.00000e-12  7.37658e-01
 1.47332e+02  1.00000e-12  7.40383e-01
 1.47525e+02  1.00000e-12  7.41421e-01
 1.47587e+02  1.00000e-12  7.41744e-01
 1.48488e+02  1.00000e-12  7.46115e-01
 1.48922e+02  1.00000e-12  7.47991e-01
 1.48976e+02  1.00000e-12  7.48213e-01
 1.49323e+02  1.00000e-12  7.49587e-01
 1.50127e+02  1.00000e-12  7.52420e-01
 1.50319e+02  1.00000e-12  7.53024e-01
 1.50365e+02  1.00000e-12  7.53164e-01
 1.51314e+02  1.00000e-12  7.55705e-01
 1.51716e+02  1.00000e-12  7.56581e-01
 1.51755e+02  1.00000e-12  7.56658e-01
 1.51766e+02  1.00000e-12  7.56682e-01
 1.53113e+02  1.00000e-12  7.58702e-01
 1.53144e+02  1.00000e-12  7.58732e-01
 1.53305e+02  1.00000e-12  7.58882e-01
 1.53406e+02  1.00000e-12  7.58966e-01
 1.54510e+02  1.00000e-12  7.59403e-01
 1.54533e+02  1.00000e-12  7.59403e-01
 1.55045e+02  1.00000e-12  7.59296e-01
 1.55296e+02  1.00000e-12  7.59175e-01
 1.55907e+02  1.00000e-12  7.58685e-01
 1.55922e+02  1.00000e-12  7.58669e-01
 1.56684e+02  1.00000e-12  7.57663e-01
 1.57287e+02  1.00000e-12  7.56561e-01
 1.57304e+02  1.00000e-12  7.56526e-01
 1.57311e+02  1.00000e-12  7.56511e-01
 1.57756e+02  1.00000e-12  7.55512e-01
 1.58324e+02  1.00000e-12  7.95045e-01
 1.58700e+02  1.00000e-12  8.05678e-01
 1.58701e+02  1.00000e-12  8.05698e-01
 1.59278e+02  1.00000e-12  8.17699e-01
 1.59478e+02  1.00000e-12  8.21116e-01
 1.59963e+02  1.00000e-12  8.28292e-01
 1.60089e+02  1.00000e-12  8.29948e-01
 1.60098e+02  1.00000e-12  8.30058e-01
 1.61200e+02  1.00000e-12  8.41564e-01
 1.61269e+02  1.00000e-12  8.42143e-01
 1.61478e+02  1.00000e-12  8.43801e-01
 1.61495e+02  1.00000e-12  8.43925e-01
 1.61602e+02  1.00000e-12  8.44717e-01
 1.62868e+02  1.00000e-12  8.51739e-01
 1.62892e+02  1.00000e-12  8.51835e-01
 1.62921e+02  1.00000e-12  8.51949e-01
 1.63241e+02  1.00000e-12  8.53064e-01
 1.63260e+02  1.00000e-12  8.53122e-01
 1.64257e+02  1.00000e-12  8.55086e-01
 1.64289e+02  1.00000e-12  8.55113e-01
 1.64643e+02  1.00000e-12  8.55266e-01
 1.64881e+02  1.00000e-12  8.55216e-01
 1.65251e+02  1.00000e-12  8.54893e-01
 1.65646e+02  1.00000e-12  8.54210e-01
 1.65686e+02  1.00000e-12  8.54122e-01
 1.66364e+02  1.00000e-12  8.52028e-01
 1.66520e+02  1.00000e-12  8.51384e-01
 1.67035e+02  1.00000e-12  8.48762e-01
 1.67083e+02  1.00000e-12  8.48477e-01
 1.67242e+02  1.00000e-12  8.47470e-01
 1.68086e+02  1.00000e-12  8.40133e-01
 1.68159e+02  1.00000e-12  8.39232e-01
 1.68424e+02  1.00000e-12  8.34768e-01
 1.68480e+02  1.00000e-12  8.32100e-01
 1.69233e+02  1.00000e-12  8.28173e-01
 1.69799e+02  1.00000e-12  8.24411e-01
 1.69808e+02  1.00000e-12  8.24345e-01
 1.69813e+02  1.00000e-12  8.24304e-01
 1.71202e+02  1.00000e-12  8.11420e-01
 1.71224e+02  1.00000e-12  8.11170e-01
 1.71438e+02  1.00000e-12  8.08613e-01
 1.71529e+02  1.00000e-12  8.07464e-01
 1.72358e+02  1.00000e-12  7.95174e-01
 1.72592e+02  1.00000e-12  8.02611e-01
 1.73077e+02  1.00000e-12  8.00831e-01
 1.73215e+02  1.00000e-12  7.99101e-01
 1.73251e+02  1.00000e-12  7.98570e-01
 1.73860e+02  1.00000e-12  7.80347e-01
 1.73981e+02  1.00000e-12  7.63941e-01
 1.74717e+02  1.00000e-12  7.70293e-01
 1.74972e+02  1.00000e-12  7.72159e-01
 1.75206e+02  1.00000e-12  7.73733e-01
 1.75361e+02  1.00000e-12  7.74714e-01
 1.75580e+02  1.00000e-12  7.76018e-01
 1.76356e+02  1.00000e-12  8.29300e-01
 1.76694e+02  1.00000e-12  8.40417e-01
 1.76863e+02  1.00000e-12  8.45330e-01
 1.77197e+02  1.00000e-12  8.54151e-01
 1.77995e+02  1.00000e-12  8.71739e-01
 1.78059e+02  1.00000e-12  8.72987e-01
 1.78365e+02  1.00000e-12  8.78674e-01
 1.78416e+02  1.00000e-12  8.79582e-01
 1.79188e+02  1.00000e-12  8.92071e-01
 1.79634e+02  1.00000e-12  8.98333e-01
 1.79866e+02  1.00000e-12  9.01349e-01
 1.80137e+02  1.00000e-12  9.04676e-01
 1.80538e+02  1.00000e-12  9.09233e-01
 1.81179e+02  1.00000e-12  9.15677e-01
 1.81274e+02  1.00000e-12  9.16541e-01
 1.81368e+02  1.00000e-12  9.17385e-01
 1.81859e+02  1.00000e-12  9.21449e-01
 1.82870e+02  1.00000e-12  9.28155e-01
 1.82913e+02  1.00000e-12  9.28394e-01
 1.83017e+02  1.00000e-12  9.28953e-01
 1.83170e+02  1.00000e-12  9.29732e-01
 1.83581e+02  1.00000e-12  9.31577e-01
 1.84371e+02  1.00000e-12  9.34142e-01
 1.84552e+02  1.00000e-12  9.34543e-01
 1.85162e+02  1.00000e-12  9.35372e-01
 1.85302e+02  1.00000e-12  9.35447e-01
 1.85497e+02  1.00000e-12  9.35477e-01
 1.85873e+02  1.00000e-12  9.35283e-01
 1.86192e+02  1.00000e-12  9.34853e-01
 1.87024e+02  1.00000e-12  9.32483e-01
 1.87153e+02  1.00000e-12  9.31942e-01
 1.87375e+02  1.00000e-12  9.30889e-01
