      energy       fd occ          dos 
 2.13857e+01  1.19660e-01  7.08335e-01
 2.15102e+01  1.16136e-01  7.02053e-01
 2.16518e+01  1.12239e-01  6.94191e-01
 2.17610e+01  1.09313e-01  6.87541e-01
 2.20904e+01  1.00888e-01  6.63605e-01
 2.21363e+01  9.97592e-02  6.59688e-01
 2.21711e+01  9.89131e-02  6.56610e-01
 2.25116e+01  9.09553e-02  6.19167e-01
 2.26705e+01  8.74436e-02  5.93846e-01
 2.26903e+01  8.70140e-02  5.90002e-01
 2.28869e+01  8.28568e-02  5.07571e-01
 2.32095e+01  7.64250e-02  5.12224e-01
 2.32506e+01  7.56401e-02  5.12790e-01
 2.37288e+01  6.70299e-02  5.18958e-01
 2.38307e+01  6.53158e-02  5.20173e-01
 2.42480e+01  5.87164e-02  5.24793e-01
 2.44108e+01  5.63149e-02  5.26443e-01
 2.47673e+01  5.13772e-02  5.29761e-01
 2.49910e+01  4.84900e-02  5.31639e-01
 2.52865e+01  4.49116e-02  5.33883e-01
 2.55711e+01  4.17043e-02  5.35792e-01
 2.58057e+01  3.92260e-02  5.37181e-01
 2.61512e+01  3.58325e-02  5.38924e-01
 2.63250e+01  3.42344e-02  5.39667e-01
 2.67313e+01  3.07608e-02  5.41053e-01
 2.68442e+01  2.98582e-02  5.41352e-01
 2.73115e+01  2.63873e-02  5.42189e-01
 2.73634e+01  2.60264e-02  5.42242e-01
 2.75802e+01  2.45724e-02  5.42379e-01
 2.78827e+01  2.26748e-02  6.25829e-01
 2.78916e+01  2.26212e-02  6.27034e-01
 2.83550e+01  1.99949e-02  6.74515e-01
 2.84019e+01  1.97461e-02  6.78297e-01
 2.84717e+01  1.93818e-02  6.83693e-01
 2.89211e+01  1.71890e-02  7.13489e-01
 2.90518e+01  1.65985e-02  7.20911e-01
 2.91297e+01  1.62560e-02  7.25123e-01
 2.94404e+01  1.49580e-02  7.40548e-01
 2.96319e+01  1.42090e-02  7.49105e-01
 2.99045e+01  1.32068e-02  7.60205e-01
 2.99596e+01  1.30127e-02  7.62310e-01
 3.02121e+01  1.21593e-02  7.71400e-01
 3.04788e+01  1.13175e-02  7.80097e-01
 3.06793e+01  1.07233e-02  7.86067e-01
 3.07922e+01  1.04022e-02  7.89230e-01
 3.09981e+01  9.84095e-03  7.94644e-01
 3.13723e+01  8.89666e-03  8.03378e-01
 3.14540e+01  8.70269e-03  8.05104e-01
 3.15173e+01  8.55537e-03  8.06398e-01
 3.19524e+01  7.60736e-03  8.14306e-01
 3.20366e+01  7.43646e-03  8.15642e-01
 3.22288e+01  7.06012e-03  8.18466e-01
 3.25325e+01  6.50368e-03  8.22293e-01
 3.25558e+01  6.46294e-03  8.22555e-01
 3.30036e+01  5.72579e-03  8.26724e-01
 3.30750e+01  5.61614e-03  8.27239e-01
 3.31127e+01  5.55923e-03  8.27493e-01
 3.35943e+01  4.87975e-03  8.29732e-01
 3.36928e+01  4.75127e-03  8.29957e-01
 3.37783e+01  4.64245e-03  8.30087e-01
 3.41135e+01  4.23950e-03  8.30006e-01
 3.42729e+01  4.06026e-03  8.29631e-01
 3.45531e+01  3.76332e-03  8.28424e-01
 3.46327e+01  3.68295e-03  8.27950e-01
 3.48530e+01  3.46940e-03  8.26321e-01
 3.51520e+01  3.19922e-03  8.23320e-01
 3.53279e+01  3.05015e-03  8.21090e-01
 3.54332e+01  2.96427e-03  8.19575e-01
 3.56712e+01  2.77885e-03  8.15597e-01
 3.60133e+01  2.53249e-03  8.08247e-01
 3.61026e+01  2.47180e-03  8.05919e-01
 3.61904e+01  2.41358e-03  8.03416e-01
 3.65934e+01  2.16347e-03  7.86858e-01
 3.67097e+01  2.09623e-03  7.72671e-01
 3.68774e+01  2.00289e-03  7.71541e-01
 3.71735e+01  1.84812e-03  7.69128e-01
 3.76522e+01  1.62279e-03  7.64065e-01
 3.77536e+01  1.57867e-03  7.62802e-01
 3.83338e+01  1.34845e-03  7.54234e-01
 3.84270e+01  1.31472e-03  7.52635e-01
 3.89139e+01  1.15176e-03  7.43211e-01
 3.92017e+01  1.06508e-03  7.36742e-01
 3.94940e+01  9.83733e-04  7.29428e-01
 3.99765e+01  8.62800e-04  7.15540e-01
 4.00741e+01  8.40200e-04  7.12428e-01
 4.06542e+01  7.17593e-04  6.91498e-01
 4.07513e+01  6.98910e-04  6.87540e-01
 4.12344e+01  6.12867e-04  6.65431e-01
 4.13573e+01  5.92725e-04  6.59063e-01
 4.15260e+01  5.66133e-04  6.84441e-01
 4.18145e+01  5.23417e-04  6.88746e-01
 4.20087e+01  4.96493e-04  6.85826e-01
 4.23008e+01  4.58569e-04  6.74917e-01
 4.23946e+01  4.47017e-04  6.69624e-01
 4.26601e+01  4.15879e-04  6.47952e-01
 4.29747e+01  3.81764e-04  5.66065e-01
 4.30756e+01  3.71434e-04  5.69581e-01
 4.33115e+01  3.48349e-04  5.77360e-01
 4.37071e+01  3.12809e-04  5.89201e-01
 4.38503e+01  3.00852e-04  6.46065e-01
 4.39629e+01  2.91781e-04  6.66773e-01
 4.46143e+01  2.44397e-04  7.43979e-01
 4.46251e+01  2.43678e-04  7.44990e-01
 4.46767e+01  2.40280e-04  7.49735e-01
 4.52657e+01  2.04706e-04  7.97187e-01
 4.53999e+01  1.97368e-04  8.06674e-01
 4.56464e+01  1.84565e-04  8.23126e-01
 4.59171e+01  1.71461e-04  8.39928e-01
 4.61747e+01  1.59857e-04  8.54855e-01
 4.65685e+01  1.43613e-04  8.75962e-01
 4.66161e+01  1.41767e-04  8.78383e-01
 4.69494e+01  1.29475e-04  8.94659e-01
 4.72199e+01  1.20288e-04  9.07032e-01
 4.75857e+01  1.08892e-04  9.22694e-01
 4.77242e+01  1.04866e-04  9.28322e-01
 4.78713e+01  1.00751e-04  9.34132e-01
 4.84990e+01  8.49344e-05  9.57080e-01
 4.85227e+01  8.43870e-05  9.57893e-01
 4.85554e+01  8.36397e-05  9.59006e-01
 4.91741e+01  7.06805e-05  9.78747e-01
 4.92737e+01  6.87908e-05  9.81700e-01
 4.95251e+01  6.42433e-05  9.88889e-01
 4.98255e+01  5.92002e-05  9.97003e-01
 5.00485e+01  5.57154e-05  1.00270e+00
 5.04770e+01  4.95844e-05  1.01289e+00
 5.04948e+01  4.93447e-05  1.01329e+00
 5.08233e+01  4.51253e-05  1.02043e+00
 5.11284e+01  4.15305e-05  1.02658e+00
 5.14644e+01  3.79011e-05  1.03283e+00
 5.15980e+01  3.65480e-05  1.03517e+00
 5.17798e+01  3.47847e-05  1.03821e+00
 5.23728e+01  2.96010e-05  1.04709e+00
 5.24312e+01  2.91346e-05  1.04788e+00
 5.24341e+01  2.91114e-05  1.04792e+00
 5.30826e+01  2.44022e-05  1.05565e+00
 5.31476e+01  2.39744e-05  1.05633e+00
 5.34038e+01  2.23600e-05  1.05881e+00
 5.37340e+01  2.04385e-05  1.06160e+00
 5.39224e+01  1.94173e-05  1.06298e+00
 5.43734e+01  1.71744e-05  1.06569e+00
 5.43854e+01  1.71186e-05  1.06575e+00
 5.46971e+01  1.57264e-05  1.06710e+00
 5.50368e+01  1.43380e-05  1.06812e+00
 5.53431e+01  1.31914e-05  1.06862e+00
 5.54719e+01  1.27371e-05  1.06872e+00
 5.56882e+01  1.20090e-05  1.06872e+00
 5.62467e+01  1.03160e-05  1.06782e+00
 5.63128e+01  1.01321e-05  1.06763e+00
 5.63396e+01  1.00584e-05  1.06754e+00
 5.69910e+01  8.42454e-06  1.06456e+00
 5.70214e+01  8.35511e-06  1.06438e+00
 5.72825e+01  7.78225e-06  1.06263e+00
 5.76424e+01  7.05611e-06  1.05973e+00
 5.77962e+01  6.76695e-06  1.05831e+00
 5.82521e+01  5.97740e-06  1.05347e+00
 5.82938e+01  5.90995e-06  1.05298e+00
 5.85710e+01  5.48066e-06  1.04950e+00
 5.89452e+01  4.94997e-06  1.04422e+00
 5.92218e+01  4.59113e-06  1.03987e+00
 5.93457e+01  4.43887e-06  1.03780e+00
 5.95966e+01  4.14592e-06  1.03335e+00
 6.01205e+01  3.59511e-06  1.02295e+00
 6.01915e+01  3.52636e-06  1.02142e+00
 6.02481e+01  3.47248e-06  1.02018e+00
 6.08953e+01  2.91174e-06  1.00462e+00
 6.08995e+01  2.90843e-06  1.00451e+00
 6.11611e+01  2.70853e-06  9.97445e-01
 6.15509e+01  2.43600e-06  9.86026e-01
 6.16700e+01  2.35826e-06  9.82307e-01
 6.21308e+01  2.08037e-06  9.66845e-01
 6.22023e+01  2.04031e-06  9.64283e-01
 6.24448e+01  1.91000e-06  9.55231e-01
 6.26875e+01  1.78793e-06  9.45585e-01
 6.28537e+01  1.70889e-06  9.47065e-01
 6.29231e+01  1.67693e-06  9.45662e-01
 6.31005e+01  1.59789e-06  9.95386e-01
 6.32196e+01  1.54693e-06  1.00746e+00
 6.34870e+01  1.43839e-06  1.02398e+00
 6.35051e+01  1.43131e-06  1.02477e+00
 6.38518e+01  1.30244e-06  1.03471e+00
 6.39944e+01  1.25289e-06  1.03646e+00
 6.40702e+01  1.22731e-06  1.03691e+00
 6.41565e+01  1.19881e-06  1.03704e+00
 6.42864e+01  1.15718e-06  1.03646e+00
 6.47691e+01  1.01473e-06  1.02586e+00
 6.47805e+01  1.01158e-06  1.02543e+00
 6.48079e+01  1.00408e-06  1.02435e+00
 6.50398e+01  9.42673e-07  1.01250e+00
 6.50858e+01  9.30953e-07  1.00946e+00
 6.54593e+01  8.40984e-07  9.65651e-01
 6.55439e+01  8.21847e-07  9.24398e-01
 6.57093e+01  7.85679e-07  9.30073e-01
 6.58852e+01  7.48952e-07  9.35779e-01
 6.60095e+01  7.24049e-07  9.39615e-01
 6.61107e+01  7.04378e-07  9.42627e-01
 6.66380e+01  6.10223e-07  9.56782e-01
 6.66846e+01  6.02531e-07  9.57917e-01
 6.67621e+01  5.89962e-07  9.59763e-01
 6.69792e+01  5.56128e-07  9.64675e-01
 6.74135e+01  4.94132e-07  9.73410e-01
 6.74841e+01  4.84736e-07  9.74696e-01
 6.75668e+01  4.73949e-07  9.76158e-01
 6.79488e+01  4.27151e-07  9.82275e-01
 6.80649e+01  4.13867e-07  9.83932e-01
 6.82835e+01  3.89970e-07  9.86798e-01
 6.84955e+01  3.68107e-07  9.89268e-01
 6.87163e+01  3.46640e-07  9.91515e-01
 6.89157e+01  3.28341e-07  9.93260e-01
 6.89185e+01  3.28086e-07  9.98754e-01
 6.90829e+01  3.13731e-07  1.03635e+00
 6.93677e+01  2.90334e-07  1.06474e+00
 6.94243e+01  2.85902e-07  1.06912e+00
 6.98823e+01  2.52397e-07  1.09739e+00
 6.98882e+01  2.51996e-07  1.09769e+00
 6.99609e+01  2.47058e-07  1.10132e+00
 7.00192e+01  2.43173e-07  1.10412e+00
 7.03530e+01  2.22055e-07  1.11825e+00
 7.06706e+01  2.03673e-07  1.12920e+00
 7.06818e+01  2.03053e-07  1.12954e+00
 7.08578e+01  1.93554e-07  1.13466e+00
 7.10062e+01  1.85898e-07  1.13850e+00
 7.12818e+01  1.72466e-07  1.14452e+00
 7.13220e+01  1.70590e-07  1.14528e+00
 7.14812e+01  1.63356e-07  1.14798e+00
 7.18275e+01  1.48665e-07  1.15213e+00
 7.19734e+01  1.42880e-07  1.15312e+00
 7.20514e+01  1.39878e-07  1.15345e+00
 7.22105e+01  1.33951e-07  1.15365e+00
 7.22806e+01  1.31420e-07  1.15352e+00
 7.26248e+01  1.19671e-07  1.15050e+00
 7.27972e+01  1.14186e-07  1.14697e+00
 7.30800e+01  1.05727e-07  1.13555e+00
 7.30967e+01  1.05250e-07  1.13447e+00
 7.31393e+01  1.04037e-07  1.13132e+00
 7.32762e+01  1.00232e-07  1.10435e+00
 7.37669e+01  8.77043e-08  1.11890e+00
 7.38795e+01  8.50576e-08  1.12206e+00
 7.40680e+01  8.08039e-08  1.12719e+00
 7.41419e+01  7.91950e-08  1.12916e+00
 7.46789e+01  6.84288e-08  1.14261e+00
 7.47365e+01  6.73640e-08  1.14397e+00
 7.49968e+01  6.27589e-08  1.14993e+00
 7.51872e+01  5.95898e-08  1.15409e+00
 7.54783e+01  5.50509e-08  1.16015e+00
 7.57062e+01  5.17409e-08  1.16464e+00
 7.59255e+01  4.87437e-08  1.16876e+00
 7.62324e+01  4.48381e-08  1.17419e+00
 7.62777e+01  4.42885e-08  1.17496e+00
 7.66759e+01  3.97412e-08  1.18136e+00
 7.68542e+01  3.78583e-08  1.18403e+00
 7.70772e+01  3.56301e-08  1.18720e+00
 7.72777e+01  3.37382e-08  1.18988e+00
 7.76455e+01  3.05244e-08  1.19442e+00
 7.77830e+01  2.94038e-08  1.19598e+00
 7.78766e+01  2.86644e-08  1.19701e+00
 7.83229e+01  2.53861e-08  1.20147e+00
 7.86152e+01  2.34452e-08  1.20400e+00
 7.86760e+01  2.30605e-08  1.20449e+00
 7.87117e+01  2.28374e-08  1.20477e+00
 7.93682e+01  1.91016e-08  1.20913e+00
 7.94754e+01  1.85522e-08  1.20970e+00
 7.95849e+01  1.80078e-08  1.21024e+00
