        eigs         occs          dos      l_degen     k_int_wt 
 1.31714e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 1.33620e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 1.34010e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 1.34260e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 1.34522e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 1.38420e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 1.41675e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 1.43587e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 1.43730e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 1.44034e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 1.45453e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 1.45746e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 1.48183e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 1.51868e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 1.53150e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 1.54666e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 1.56559e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 1.56941e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 1.57454e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 1.58183e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 1.62297e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 1.65525e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 1.67552e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 1.67868e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 1.68421e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
