     r (a_0)         v_en         v_ha         v_xc
 3.50743e-05 -1.71065e+05  9.76340e+00 -3.80087e+00
 3.52286e-05 -1.70316e+05  9.76340e+00 -3.80315e+00
 3.53835e-05 -1.69571e+05  9.76340e+00 -3.80543e+00
 3.55391e-05 -1.68828e+05  9.76340e+00 -3.80770e+00
 3.56954e-05 -1.68089e+05  9.76340e+00 -3.80995e+00
 3.58523e-05 -1.67353e+05  9.76340e+00 -3.81220e+00
 3.60100e-05 -1.66620e+05  9.76340e+00 -3.81443e+00
 3.61683e-05 -1.65891e+05  9.76340e+00 -3.81666e+00
 3.63274e-05 -1.65165e+05  9.76340e+00 -3.81887e+00
 3.64871e-05 -1.64442e+05  9.76340e+00 -3.82108e+00
 3.66476e-05 -1.63722e+05  9.76340e+00 -3.82327e+00
 3.68087e-05 -1.63005e+05  9.76340e+00 -3.82545e+00
 3.69706e-05 -1.62291e+05  9.76340e+00 -3.82762e+00
 3.71332e-05 -1.61581e+05  9.76340e+00 -3.82979e+00
 3.72965e-05 -1.60873e+05  9.76340e+00 -3.83194e+00
 3.74605e-05 -1.60169e+05  9.76340e+00 -3.83408e+00
 3.76252e-05 -1.59468e+05  9.76340e+00 -3.83621e+00
 3.77907e-05 -1.58769e+05  9.76340e+00 -3.83834e+00
 3.79568e-05 -1.58074e+05  9.76340e+00 -3.84045e+00
 3.81238e-05 -1.57382e+05  9.76340e+00 -3.84255e+00
 3.82914e-05 -1.56693e+05  9.76340e+00 -3.84464e+00
 3.84598e-05 -1.56007e+05  9.76340e+00 -3.84673e+00
 3.86289e-05 -1.55324e+05  9.76340e+00 -3.84880e+00
 3.87988e-05 -1.54644e+05  9.76340e+00 -3.85086e+00
 3.89694e-05 -1.53967e+05  9.76340e+00 -3.85292e+00
 3.91408e-05 -1.53293e+05  9.76340e+00 -3.85496e+00
 3.93129e-05 -1.52622e+05  9.76340e+00 -3.85700e+00
 3.94858e-05 -1.51954e+05  9.76340e+00 -3.85902e+00
 3.96594e-05 -1.51288e+05  9.76340e+00 -3.86104e+00
 3.98338e-05 -1.50626e+05  9.76340e+00 -3.86305e+00
 4.00090e-05 -1.49966e+05  9.76340e+00 -3.86504e+00
 4.01849e-05 -1.49310e+05  9.76340e+00 -3.86703e+00
 4.03616e-05 -1.48656e+05  9.76340e+00 -3.86901e+00
 4.05391e-05 -1.48005e+05  9.76340e+00 -3.87098e+00
 4.07174e-05 -1.47357e+05  9.76340e+00 -3.87294e+00
 4.08964e-05 -1.46712e+05  9.76340e+00 -3.87489e+00
 4.10763e-05 -1.46070e+05  9.76340e+00 -3.87683e+00
 4.12569e-05 -1.45430e+05  9.76340e+00 -3.87876e+00
 4.14383e-05 -1.44794e+05  9.76340e+00 -3.88069e+00
 4.16205e-05 -1.44160e+05  9.76340e+00 -3.88260e+00
 4.18036e-05 -1.43528e+05  9.76340e+00 -3.88451e+00
 4.19874e-05 -1.42900e+05  9.76340e+00 -3.88641e+00
 4.21720e-05 -1.42274e+05  9.76340e+00 -3.88830e+00
 4.23575e-05 -1.41652e+05  9.76340e+00 -3.89018e+00
 4.25437e-05 -1.41031e+05  9.76340e+00 -3.89205e+00
 4.27308e-05 -1.40414e+05  9.76340e+00 -3.89391e+00
 4.29187e-05 -1.39799e+05  9.76340e+00 -3.89576e+00
 4.31075e-05 -1.39187e+05  9.76340e+00 -3.89761e+00
 4.32970e-05 -1.38578e+05  9.76340e+00 -3.89945e+00
 4.34874e-05 -1.37971e+05  9.76340e+00 -3.90127e+00
 4.36787e-05 -1.37367e+05  9.76340e+00 -3.90309e+00
 4.38707e-05 -1.36765e+05  9.76340e+00 -3.90490e+00
 4.40636e-05 -1.36167e+05  9.76340e+00 -3.90671e+00
 4.42574e-05 -1.35571e+05  9.76340e+00 -3.90850e+00
 4.44520e-05 -1.34977e+05  9.76340e+00 -3.91029e+00
 4.46475e-05 -1.34386e+05  9.76340e+00 -3.91207e+00
 4.48438e-05 -1.33798e+05  9.76340e+00 -3.91383e+00
 4.50410e-05 -1.33212e+05  9.76340e+00 -3.91560e+00
 4.52391e-05 -1.32629e+05  9.76340e+00 -3.91735e+00
 4.54380e-05 -1.32048e+05  9.76340e+00 -3.91909e+00
 4.56379e-05 -1.31470e+05  9.76340e+00 -3.92083e+00
 4.58385e-05 -1.30894e+05  9.76340e+00 -3.92256e+00
 4.60401e-05 -1.30321e+05  9.76340e+00 -3.92428e+00
 4.62426e-05 -1.29751e+05  9.76340e+00 -3.92600e+00
 4.64459e-05 -1.29182e+05  9.76340e+00 -3.92770e+00
 4.66502e-05 -1.28617e+05  9.76340e+00 -3.92940e+00
 4.68553e-05 -1.28054e+05  9.76340e+00 -3.93109e+00
 4.70614e-05 -1.27493e+05  9.76340e+00 -3.93277e+00
 4.72683e-05 -1.26935e+05  9.76340e+00 -3.93444e+00
 4.74762e-05 -1.26379e+05  9.76340e+00 -3.93611e+00
 4.76849e-05 -1.25826e+05  9.76340e+00 -3.93777e+00
 4.78946e-05 -1.25275e+05  9.76340e+00 -3.93942e+00
 4.81052e-05 -1.24727e+05  9.76340e+00 -3.94106e+00
 4.83168e-05 -1.24180e+05  9.76340e+00 -3.94270e+00
 4.85293e-05 -1.23637e+05  9.76340e+00 -3.94433e+00
 4.87427e-05 -1.23095e+05  9.76340e+00 -3.94595e+00
 4.89570e-05 -1.22557e+05  9.76340e+00 -3.94756e+00
 4.91723e-05 -1.22020e+05  9.76340e+00 -3.94917e+00
 4.93885e-05 -1.21486e+05  9.76340e+00 -3.95076e+00
 4.96057e-05 -1.20954e+05  9.76340e+00 -3.95236e+00
 4.98238e-05 -1.20424e+05  9.76340e+00 -3.95394e+00
 5.00429e-05 -1.19897e+05  9.76340e+00 -3.95552e+00
 5.02630e-05 -1.19372e+05  9.76340e+00 -3.95709e+00
 5.04840e-05 -1.18849e+05  9.76340e+00 -3.95865e+00
 5.07060e-05 -1.18329e+05  9.76340e+00 -3.96020e+00
 5.09290e-05 -1.17811e+05  9.76340e+00 -3.96175e+00
 5.11530e-05 -1.17295e+05  9.76340e+00 -3.96329e+00
 5.13779e-05 -1.16782e+05  9.76340e+00 -3.96482e+00
 5.16038e-05 -1.16270e+05  9.76340e+00 -3.96635e+00
 5.18308e-05 -1.15761e+05  9.76340e+00 -3.96787e+00
 5.20587e-05 -1.15255e+05  9.76340e+00 -3.96938e+00
 5.22876e-05 -1.14750e+05  9.76340e+00 -3.97089e+00
 5.25175e-05 -1.14248e+05  9.76340e+00 -3.97239e+00
 5.27485e-05 -1.13747e+05  9.76340e+00 -3.97388e+00
 5.29804e-05 -1.13249e+05  9.76340e+00 -3.97536e+00
 5.32134e-05 -1.12754e+05  9.76340e+00 -3.97684e+00
 5.34474e-05 -1.12260e+05  9.76340e+00 -3.97831e+00
 5.36825e-05 -1.11768e+05  9.76340e+00 -3.97978e+00
 5.39185e-05 -1.11279e+05  9.76340e+00 -3.98123e+00
 5.41556e-05 -1.10792e+05  9.76340e+00 -3.98268e+00
 5.43938e-05 -1.10307e+05  9.76340e+00 -3.98413e+00
 5.46330e-05 -1.09824e+05  9.76340e+00 -3.98557e+00
 5.48732e-05 -1.09343e+05  9.76340e+00 -3.98700e+00
 5.51145e-05 -1.08864e+05  9.76340e+00 -3.98842e+00
 5.53569e-05 -1.08388e+05  9.76340e+00 -3.98984e+00
 5.56003e-05 -1.07913e+05  9.76340e+00 -3.99125e+00
 5.58448e-05 -1.07441e+05  9.76340e+00 -3.99266e+00
 5.60904e-05 -1.06970e+05  9.76340e+00 -3.99406e+00
 5.63370e-05 -1.06502e+05  9.76340e+00 -3.99545e+00
 5.65848e-05 -1.06036e+05  9.76340e+00 -3.99683e+00
 5.68336e-05 -1.05571e+05  9.76340e+00 -3.99821e+00
 5.70835e-05 -1.05109e+05  9.76340e+00 -3.99959e+00
 5.73345e-05 -1.04649e+05  9.76340e+00 -4.00095e+00
 5.75867e-05 -1.04191e+05  9.76340e+00 -4.00231e+00
 5.78399e-05 -1.03735e+05  9.76340e+00 -4.00367e+00
 5.80943e-05 -1.03280e+05  9.76340e+00 -4.00502e+00
 5.83497e-05 -1.02828e+05  9.76340e+00 -4.00636e+00
 5.86063e-05 -1.02378e+05  9.76340e+00 -4.00769e+00
 5.88640e-05 -1.01930e+05  9.76340e+00 -4.00902e+00
 5.91229e-05 -1.01484e+05  9.76340e+00 -4.01035e+00
 5.93829e-05 -1.01039e+05  9.76340e+00 -4.01166e+00
 5.96440e-05 -1.00597e+05  9.76340e+00 -4.01298e+00
 5.99063e-05 -1.00156e+05  9.76340e+00 -4.01428e+00
 6.01697e-05 -9.97179e+04  9.76340e+00 -4.01558e+00
 6.04343e-05 -9.92813e+04  9.76340e+00 -4.01688e+00
 6.07001e-05 -9.88467e+04  9.76340e+00 -4.01816e+00
 6.09670e-05 -9.84139e+04  9.76340e+00 -4.01944e+00
 6.12351e-05 -9.79830e+04  9.76340e+00 -4.02072e+00
 6.15044e-05 -9.75540e+04  9.76340e+00 -4.02199e+00
 6.17748e-05 -9.71269e+04  9.76340e+00 -4.02326e+00
 6.20465e-05 -9.67017e+04  9.76340e+00 -4.02451e+00
 6.23193e-05 -9.62783e+04  9.76340e+00 -4.02577e+00
 6.25934e-05 -9.58568e+04  9.76340e+00 -4.02701e+00
 6.28686e-05 -9.54371e+04  9.76340e+00 -4.02826e+00
 6.31451e-05 -9.50193e+04  9.76340e+00 -4.02949e+00
 6.34228e-05 -9.46033e+04  9.76340e+00 -4.03072e+00
 6.37017e-05 -9.41891e+04  9.76340e+00 -4.03195e+00
 6.39818e-05 -9.37767e+04  9.76340e+00 -4.03316e+00
 6.42631e-05 -9.33661e+04  9.76340e+00 -4.03438e+00
 6.45457e-05 -9.29573e+04  9.76340e+00 -4.03559e+00
 6.48296e-05 -9.25503e+04  9.76340e+00 -4.03679e+00
 6.51147e-05 -9.21451e+04  9.76340e+00 -4.03799e+00
 6.54010e-05 -9.17417e+04  9.76340e+00 -4.03918e+00
 6.56886e-05 -9.13401e+04  9.76340e+00 -4.04036e+00
 6.59775e-05 -9.09401e+04  9.76340e+00 -4.04154e+00
 6.62676e-05 -9.05420e+04  9.76340e+00 -4.04272e+00
 6.65590e-05 -9.01456e+04  9.76340e+00 -4.04389e+00
 6.68517e-05 -8.97509e+04  9.76340e+00 -4.04505e+00
 6.71457e-05 -8.93580e+04  9.76340e+00 -4.04621e+00
 6.74409e-05 -8.89667e+04  9.76340e+00 -4.04736e+00
 6.77375e-05 -8.85772e+04  9.76340e+00 -4.04851e+00
 6.80354e-05 -8.81894e+04  9.76340e+00 -4.04966e+00
 6.83346e-05 -8.78033e+04  9.76340e+00 -4.05079e+00
 6.86351e-05 -8.74189e+04  9.76340e+00 -4.05193e+00
 6.89369e-05 -8.70361e+04  9.76340e+00 -4.05306e+00
 6.92400e-05 -8.66551e+04  9.76340e+00 -4.05418e+00
 6.95445e-05 -8.62757e+04  9.76340e+00 -4.05530e+00
 6.98503e-05 -8.58980e+04  9.76340e+00 -4.05641e+00
 7.01575e-05 -8.55219e+04  9.76340e+00 -4.05752e+00
 7.04660e-05 -8.51475e+04  9.76340e+00 -4.05862e+00
 7.07759e-05 -8.47747e+04  9.76340e+00 -4.05971e+00
 7.10871e-05 -8.44035e+04  9.76340e+00 -4.06081e+00
 7.13997e-05 -8.40340e+04  9.76340e+00 -4.06189e+00
 7.17137e-05 -8.36661e+04  9.76340e+00 -4.06298e+00
 7.20290e-05 -8.32997e+04  9.76340e+00 -4.06405e+00
 7.23458e-05 -8.29350e+04  9.76340e+00 -4.06513e+00
 7.26639e-05 -8.25719e+04  9.76340e+00 -4.06619e+00
 7.29834e-05 -8.22104e+04  9.76340e+00 -4.06726e+00
 7.33044e-05 -8.18505e+04  9.76340e+00 -4.06831e+00
 7.36267e-05 -8.14921e+04  9.76340e+00 -4.06937e+00
 7.39505e-05 -8.11353e+04  9.76340e+00 -4.07042e+00
 7.42757e-05 -8.07801e+04  9.76340e+00 -4.07146e+00
 7.46023e-05 -8.04264e+04  9.76340e+00 -4.07250e+00
 7.49304e-05 -8.00743e+04  9.76340e+00 -4.07353e+00
 7.52599e-05 -7.97237e+04  9.76340e+00 -4.07456e+00
 7.55908e-05 -7.93747e+04  9.76340e+00 -4.07559e+00
 7.59232e-05 -7.90272e+04  9.76340e+00 -4.07661e+00
 7.62571e-05 -7.86812e+04  9.76340e+00 -4.07762e+00
 7.65925e-05 -7.83367e+04  9.76340e+00 -4.07863e+00
 7.69293e-05 -7.79937e+04  9.76340e+00 -4.07964e+00
 7.72676e-05 -7.76523e+04  9.76340e+00 -4.08064e+00
 7.76073e-05 -7.73123e+04  9.76340e+00 -4.08164e+00
 7.79486e-05 -7.69738e+04  9.76340e+00 -4.08263e+00
 7.82914e-05 -7.66368e+04  9.76340e+00 -4.08362e+00
 7.86357e-05 -7.63013e+04  9.76340e+00 -4.08460e+00
 7.89815e-05 -7.59672e+04  9.76340e+00 -4.08558e+00
 7.93288e-05 -7.56346e+04  9.76340e+00 -4.08655e+00
 7.96776e-05 -7.53035e+04  9.76340e+00 -4.08752e+00
 8.00280e-05 -7.49738e+04  9.76340e+00 -4.08849e+00
 8.03799e-05 -7.46455e+04  9.76340e+00 -4.08945e+00
 8.07334e-05 -7.43187e+04  9.76340e+00 -4.09041e+00
 8.10884e-05 -7.39933e+04  9.76340e+00 -4.09136e+00
 8.14450e-05 -7.36694e+04  9.76340e+00 -4.09231e+00
 8.18031e-05 -7.33468e+04  9.76340e+00 -4.09325e+00
 8.21629e-05 -7.30257e+04  9.76340e+00 -4.09419e+00
 8.25242e-05 -7.27060e+04  9.76340e+00 -4.09513e+00
 8.28871e-05 -7.23877e+04  9.76340e+00 -4.09606e+00
 8.32516e-05 -7.20707e+04  9.76340e+00 -4.09699e+00
 8.36177e-05 -7.17552e+04  9.76340e+00 -4.09791e+00
 8.39854e-05 -7.14410e+04  9.76340e+00 -4.09883e+00
 8.43547e-05 -7.11282e+04  9.76340e+00 -4.09974e+00
 8.47256e-05 -7.08168e+04  9.76340e+00 -4.10065e+00
 8.50982e-05 -7.05068e+04  9.76340e+00 -4.10156e+00
 8.54724e-05 -7.01981e+04  9.76340e+00 -4.10246e+00
 8.58483e-05 -6.98907e+04  9.76340e+00 -4.10336e+00
 8.62258e-05 -6.95848e+04  9.76340e+00 -4.10425e+00
 8.66050e-05 -6.92801e+04  9.76340e+00 -4.10514e+00
 8.69858e-05 -6.89768e+04  9.76340e+00 -4.10602e+00
 8.73683e-05 -6.86748e+04  9.76340e+00 -4.10691e+00
 8.77525e-05 -6.83741e+04  9.76340e+00 -4.10778e+00
 8.81384e-05 -6.80748e+04  9.76340e+00 -4.10866e+00
 8.85260e-05 -6.77767e+04  9.76340e+00 -4.10953e+00
 8.89153e-05 -6.74800e+04  9.76340e+00 -4.11039e+00
 8.93063e-05 -6.71845e+04  9.76340e+00 -4.11125e+00
 8.96990e-05 -6.68904e+04  9.76340e+00 -4.11211e+00
 9.00934e-05 -6.65975e+04  9.76340e+00 -4.11297e+00
 9.04896e-05 -6.63059e+04  9.76340e+00 -4.11381e+00
 9.08875e-05 -6.60156e+04  9.76340e+00 -4.11466e+00
 9.12872e-05 -6.57266e+04  9.76340e+00 -4.11550e+00
 9.16886e-05 -6.54389e+04  9.76340e+00 -4.11634e+00
 9.20918e-05 -6.51524e+04  9.76340e+00 -4.11718e+00
 9.24968e-05 -6.48671e+04  9.76340e+00 -4.11801e+00
 9.29036e-05 -6.45831e+04  9.76340e+00 -4.11883e+00
 9.33121e-05 -6.43003e+04  9.76340e+00 -4.11966e+00
 9.37224e-05 -6.40188e+04  9.76340e+00 -4.12048e+00
 9.41346e-05 -6.37385e+04  9.76340e+00 -4.12129e+00
 9.45485e-05 -6.34595e+04  9.76340e+00 -4.12210e+00
 9.49643e-05 -6.31816e+04  9.76340e+00 -4.12291e+00
 9.53819e-05 -6.29050e+04  9.76340e+00 -4.12372e+00
 9.58013e-05 -6.26296e+04  9.76340e+00 -4.12452e+00
 9.62226e-05 -6.23554e+04  9.76340e+00 -4.12531e+00
 9.66457e-05 -6.20824e+04  9.76340e+00 -4.12611e+00
 9.70707e-05 -6.18106e+04  9.76340e+00 -4.12690e+00
 9.74976e-05 -6.15400e+04  9.76340e+00 -4.12769e+00
 9.79263e-05 -6.12705e+04  9.76340e+00 -4.12847e+00
 9.83570e-05 -6.10023e+04  9.76340e+00 -4.12925e+00
 9.87895e-05 -6.07352e+04  9.76340e+00 -4.13002e+00
 9.92239e-05 -6.04693e+04  9.76340e+00 -4.13080e+00
 9.96602e-05 -6.02045e+04  9.76340e+00 -4.13156e+00
 1.00098e-04 -5.99410e+04  9.76340e+00 -4.13233e+00
 1.00539e-04 -5.96785e+04  9.76340e+00 -4.13309e+00
 1.00981e-04 -5.94172e+04  9.76340e+00 -4.13385e+00
 1.01425e-04 -5.91571e+04  9.76340e+00 -4.13460e+00
 1.01871e-04 -5.88981e+04  9.76340e+00 -4.13536e+00
 1.02319e-04 -5.86402e+04  9.76340e+00 -4.13610e+00
 1.02769e-04 -5.83835e+04  9.76340e+00 -4.13685e+00
 1.03221e-04 -5.81279e+04  9.76340e+00 -4.13759e+00
 1.03675e-04 -5.78734e+04  9.76340e+00 -4.13833e+00
 1.04130e-04 -5.76200e+04  9.76340e+00 -4.13906e+00
 1.04588e-04 -5.73677e+04  9.76340e+00 -4.13979e+00
 1.05048e-04 -5.71166e+04  9.76340e+00 -4.14052e+00
 1.05510e-04 -5.68665e+04  9.76340e+00 -4.14124e+00
 1.05974e-04 -5.66175e+04  9.76340e+00 -4.14197e+00
 1.06440e-04 -5.63696e+04  9.76340e+00 -4.14268e+00
 1.06908e-04 -5.61228e+04  9.76340e+00 -4.14340e+00
 1.07378e-04 -5.58771e+04  9.76340e+00 -4.14411e+00
 1.07851e-04 -5.56325e+04  9.76340e+00 -4.14482e+00
 1.08325e-04 -5.53889e+04  9.76340e+00 -4.14552e+00
 1.08801e-04 -5.51464e+04  9.76340e+00 -4.14622e+00
 1.09280e-04 -5.49050e+04  9.76340e+00 -4.14692e+00
 1.09760e-04 -5.46646e+04  9.76340e+00 -4.14762e+00
 1.10243e-04 -5.44253e+04  9.76340e+00 -4.14831e+00
 1.10728e-04 -5.41870e+04  9.76340e+00 -4.14900e+00
 1.11215e-04 -5.39497e+04  9.76340e+00 -4.14968e+00
 1.11704e-04 -5.37135e+04  9.76340e+00 -4.15037e+00
 1.12195e-04 -5.34784e+04  9.76340e+00 -4.15105e+00
 1.12688e-04 -5.32442e+04  9.76340e+00 -4.15172e+00
 1.13184e-04 -5.30111e+04  9.76340e+00 -4.15240e+00
 1.13682e-04 -5.27790e+04  9.76340e+00 -4.15307e+00
 1.14181e-04 -5.25479e+04  9.76340e+00 -4.15373e+00
 1.14684e-04 -5.23179e+04  9.76340e+00 -4.15440e+00
 1.15188e-04 -5.20888e+04  9.76340e+00 -4.15506e+00
 1.15694e-04 -5.18608e+04  9.76340e+00 -4.15572e+00
 1.16203e-04 -5.16337e+04  9.76340e+00 -4.15637e+00
 1.16714e-04 -5.14076e+04  9.76340e+00 -4.15702e+00
 1.17227e-04 -5.11826e+04  9.76340e+00 -4.15767e+00
 1.17743e-04 -5.09585e+04  9.76340e+00 -4.15832e+00
 1.18261e-04 -5.07354e+04  9.76340e+00 -4.15896e+00
 1.18781e-04 -5.05133e+04  9.76340e+00 -4.15960e+00
 1.19303e-04 -5.02921e+04  9.76340e+00 -4.16024e+00
 1.19828e-04 -5.00719e+04  9.76340e+00 -4.16087e+00
 1.20355e-04 -4.98527e+04  9.76340e+00 -4.16151e+00
 1.20884e-04 -4.96344e+04  9.76340e+00 -4.16213e+00
 1.21415e-04 -4.94171e+04  9.76340e+00 -4.16276e+00
 1.21949e-04 -4.92007e+04  9.76340e+00 -4.16338e+00
 1.22486e-04 -4.89853e+04  9.76340e+00 -4.16400e+00
 1.23024e-04 -4.87709e+04  9.76340e+00 -4.16462e+00
 1.23565e-04 -4.85573e+04  9.76340e+00 -4.16523e+00
 1.24109e-04 -4.83448e+04  9.76340e+00 -4.16585e+00
 1.24654e-04 -4.81331e+04  9.76340e+00 -4.16645e+00
 1.25203e-04 -4.79224e+04  9.76340e+00 -4.16706e+00
 1.25753e-04 -4.77125e+04  9.76340e+00 -4.16766e+00
 1.26306e-04 -4.75036e+04  9.76340e+00 -4.16826e+00
 1.26862e-04 -4.72957e+04  9.76340e+00 -4.16886e+00
 1.27419e-04 -4.70886e+04  9.76340e+00 -4.16946e+00
 1.27980e-04 -4.68824e+04  9.76340e+00 -4.17005e+00
 1.28542e-04 -4.66772e+04  9.76340e+00 -4.17064e+00
 1.29108e-04 -4.64728e+04  9.76340e+00 -4.17122e+00
 1.29675e-04 -4.62693e+04  9.76340e+00 -4.17181e+00
 1.30246e-04 -4.60668e+04  9.76340e+00 -4.17239e+00
 1.30818e-04 -4.58651e+04  9.76340e+00 -4.17297e+00
 1.31394e-04 -4.56643e+04  9.76340e+00 -4.17354e+00
 1.31972e-04 -4.54643e+04  9.76340e+00 -4.17412e+00
 1.32552e-04 -4.52653e+04  9.76340e+00 -4.17469e+00
 1.33135e-04 -4.50671e+04  9.76340e+00 -4.17526e+00
 1.33720e-04 -4.48698e+04  9.76340e+00 -4.17582e+00
 1.34308e-04 -4.46734e+04  9.76340e+00 -4.17639e+00
 1.34899e-04 -4.44778e+04  9.76340e+00 -4.17695e+00
 1.35492e-04 -4.42830e+04  9.76340e+00 -4.17750e+00
 1.36088e-04 -4.40892e+04  9.76340e+00 -4.17806e+00
 1.36686e-04 -4.38961e+04  9.76340e+00 -4.17861e+00
 1.37287e-04 -4.37039e+04  9.76340e+00 -4.17916e+00
 1.37891e-04 -4.35126e+04  9.76340e+00 -4.17971e+00
 1.38497e-04 -4.33221e+04  9.76340e+00 -4.18025e+00
 1.39107e-04 -4.31324e+04  9.76340e+00 -4.18080e+00
 1.39718e-04 -4.29436e+04  9.76340e+00 -4.18134e+00
 1.40333e-04 -4.27556e+04  9.76340e+00 -4.18187e+00
 1.40950e-04 -4.25684e+04  9.76340e+00 -4.18241e+00
 1.41570e-04 -4.23820e+04  9.76340e+00 -4.18294e+00
 1.42192e-04 -4.21964e+04  9.76340e+00 -4.18347e+00
 1.42817e-04 -4.20117e+04  9.76340e+00 -4.18400e+00
 1.43445e-04 -4.18278e+04  9.76340e+00 -4.18453e+00
 1.44076e-04 -4.16446e+04  9.76340e+00 -4.18505e+00
 1.44710e-04 -4.14623e+04  9.76340e+00 -4.18557e+00
 1.45346e-04 -4.12808e+04  9.76340e+00 -4.18609e+00
 1.45985e-04 -4.11000e+04  9.76340e+00 -4.18660e+00
 1.46627e-04 -4.09201e+04  9.76340e+00 -4.18712e+00
 1.47272e-04 -4.07409e+04  9.76340e+00 -4.18763e+00
 1.47920e-04 -4.05626e+04  9.76340e+00 -4.18813e+00
 1.48570e-04 -4.03850e+04  9.76340e+00 -4.18864e+00
 1.49223e-04 -4.02082e+04  9.76340e+00 -4.18914e+00
 1.49880e-04 -4.00321e+04  9.76340e+00 -4.18965e+00
 1.50539e-04 -3.98568e+04  9.76340e+00 -4.19015e+00
 1.51201e-04 -3.96823e+04  9.76340e+00 -4.19064e+00
 1.51866e-04 -3.95086e+04  9.76340e+00 -4.19114e+00
 1.52533e-04 -3.93356e+04  9.76340e+00 -4.19163e+00
 1.53204e-04 -3.91634e+04  9.76340e+00 -4.19212e+00
 1.53878e-04 -3.89919e+04  9.76340e+00 -4.19261e+00
 1.54555e-04 -3.88212e+04  9.76340e+00 -4.19309e+00
 1.55234e-04 -3.86513e+04  9.76340e+00 -4.19358e+00
 1.55917e-04 -3.84820e+04  9.76340e+00 -4.19406e+00
 1.56603e-04 -3.83136e+04  9.76340e+00 -4.19454e+00
 1.57291e-04 -3.81458e+04  9.76340e+00 -4.19501e+00
 1.57983e-04 -3.79788e+04  9.76340e+00 -4.19549e+00
 1.58678e-04 -3.78125e+04  9.76340e+00 -4.19596e+00
 1.59375e-04 -3.76470e+04  9.76340e+00 -4.19643e+00
 1.60076e-04 -3.74822e+04  9.76340e+00 -4.19690e+00
 1.60780e-04 -3.73181e+04  9.76340e+00 -4.19736e+00
 1.61487e-04 -3.71547e+04  9.76340e+00 -4.19782e+00
 1.62197e-04 -3.69920e+04  9.76340e+00 -4.19829e+00
 1.62911e-04 -3.68300e+04  9.76340e+00 -4.19875e+00
 1.63627e-04 -3.66688e+04  9.76340e+00 -4.19920e+00
 1.64346e-04 -3.65082e+04  9.76340e+00 -4.19966e+00
 1.65069e-04 -3.63484e+04  9.76340e+00 -4.20011e+00
 1.65795e-04 -3.61893e+04  9.76340e+00 -4.20056e+00
 1.66524e-04 -3.60308e+04  9.76340e+00 -4.20101e+00
 1.67256e-04 -3.58731e+04  9.76340e+00 -4.20146e+00
 1.67992e-04 -3.57160e+04  9.76340e+00 -4.20190e+00
 1.68731e-04 -3.55596e+04  9.76340e+00 -4.20234e+00
 1.69473e-04 -3.54040e+04  9.76340e+00 -4.20278e+00
 1.70218e-04 -3.52489e+04  9.76340e+00 -4.20322e+00
 1.70966e-04 -3.50946e+04  9.76340e+00 -4.20366e+00
 1.71718e-04 -3.49410e+04  9.76340e+00 -4.20409e+00
 1.72473e-04 -3.47880e+04  9.76340e+00 -4.20452e+00
 1.73232e-04 -3.46357e+04  9.76340e+00 -4.20495e+00
 1.73994e-04 -3.44840e+04  9.76340e+00 -4.20538e+00
 1.74759e-04 -3.43331e+04  9.76340e+00 -4.20581e+00
 1.75527e-04 -3.41827e+04  9.76340e+00 -4.20623e+00
 1.76299e-04 -3.40331e+04  9.76340e+00 -4.20665e+00
 1.77074e-04 -3.38841e+04  9.76340e+00 -4.20707e+00
 1.77853e-04 -3.37357e+04  9.76340e+00 -4.20749e+00
 1.78635e-04 -3.35880e+04  9.76340e+00 -4.20791e+00
 1.79421e-04 -3.34410e+04  9.76340e+00 -4.20832e+00
 1.80210e-04 -3.32946e+04  9.76340e+00 -4.20873e+00
 1.81002e-04 -3.31488e+04  9.76340e+00 -4.20914e+00
 1.81798e-04 -3.30037e+04  9.76340e+00 -4.20955e+00
 1.82597e-04 -3.28592e+04  9.76340e+00 -4.20996e+00
 1.83400e-04 -3.27153e+04  9.76340e+00 -4.21036e+00
 1.84207e-04 -3.25721e+04  9.76340e+00 -4.21076e+00
 1.85017e-04 -3.24295e+04  9.76340e+00 -4.21116e+00
 1.85831e-04 -3.22875e+04  9.76340e+00 -4.21156e+00
 1.86648e-04 -3.21461e+04  9.76340e+00 -4.21196e+00
 1.87468e-04 -3.20054e+04  9.76340e+00 -4.21235e+00
 1.88293e-04 -3.18653e+04  9.76340e+00 -4.21275e+00
 1.89121e-04 -3.17257e+04  9.76340e+00 -4.21314e+00
 1.89953e-04 -3.15868e+04  9.76340e+00 -4.21353e+00
 1.90788e-04 -3.14485e+04  9.76340e+00 -4.21392e+00
 1.91627e-04 -3.13109e+04  9.76340e+00 -4.21430e+00
 1.92469e-04 -3.11738e+04  9.76340e+00 -4.21469e+00
 1.93316e-04 -3.10373e+04  9.76340e+00 -4.21507e+00
 1.94166e-04 -3.09014e+04  9.76340e+00 -4.21545e+00
 1.95020e-04 -3.07661e+04  9.76340e+00 -4.21583e+00
 1.95877e-04 -3.06314e+04  9.76340e+00 -4.21620e+00
 1.96739e-04 -3.04973e+04  9.76340e+00 -4.21658e+00
 1.97604e-04 -3.03638e+04  9.76340e+00 -4.21695e+00
 1.98473e-04 -3.02308e+04  9.76339e+00 -4.21732e+00
 1.99346e-04 -3.00985e+04  9.76339e+00 -4.21769e+00
 2.00222e-04 -2.99667e+04  9.76339e+00 -4.21806e+00
 2.01103e-04 -2.98355e+04  9.76339e+00 -4.21843e+00
