     r (a_0)         v_en         v_ha         v_xc
 1.85105e-04 -2.16094e+04  4.16102e+00 -2.20128e+00
 1.86699e-04 -2.14248e+04  4.16102e+00 -2.20168e+00
 1.88308e-04 -2.12418e+04  4.16102e+00 -2.20208e+00
 1.89930e-04 -2.10604e+04  4.16102e+00 -2.20248e+00
 1.91566e-04 -2.08805e+04  4.16102e+00 -2.20287e+00
 1.93217e-04 -2.07022e+04  4.16102e+00 -2.20326e+00
 1.94881e-04 -2.05253e+04  4.16102e+00 -2.20365e+00
 1.96560e-04 -2.03500e+04  4.16102e+00 -2.20403e+00
 1.98253e-04 -2.01762e+04  4.16102e+00 -2.20441e+00
 1.99961e-04 -2.00039e+04  4.16102e+00 -2.20478e+00
 2.01684e-04 -1.98330e+04  4.16102e+00 -2.20516e+00
 2.03421e-04 -1.96636e+04  4.16102e+00 -2.20553e+00
 2.05174e-04 -1.94957e+04  4.16102e+00 -2.20589e+00
 2.06941e-04 -1.93292e+04  4.16102e+00 -2.20625e+00
 2.08724e-04 -1.91641e+04  4.16102e+00 -2.20661e+00
 2.10522e-04 -1.90004e+04  4.16102e+00 -2.20697e+00
 2.12336e-04 -1.88381e+04  4.16102e+00 -2.20732e+00
 2.14165e-04 -1.86772e+04  4.16102e+00 -2.20767e+00
 2.16010e-04 -1.85177e+04  4.16102e+00 -2.20802e+00
 2.17871e-04 -1.83595e+04  4.16102e+00 -2.20836e+00
 2.19748e-04 -1.82027e+04  4.16102e+00 -2.20870e+00
 2.21641e-04 -1.80472e+04  4.16102e+00 -2.20904e+00
 2.23550e-04 -1.78931e+04  4.16102e+00 -2.20937e+00
 2.25476e-04 -1.77403e+04  4.16102e+00 -2.20970e+00
 2.27418e-04 -1.75887e+04  4.16102e+00 -2.21003e+00
 2.29377e-04 -1.74385e+04  4.16102e+00 -2.21035e+00
 2.31353e-04 -1.72896e+04  4.16102e+00 -2.21067e+00
 2.33347e-04 -1.71419e+04  4.16102e+00 -2.21099e+00
 2.35357e-04 -1.69955e+04  4.16102e+00 -2.21131e+00
 2.37384e-04 -1.68503e+04  4.16102e+00 -2.21162e+00
 2.39429e-04 -1.67064e+04  4.16102e+00 -2.21193e+00
 2.41492e-04 -1.65637e+04  4.16102e+00 -2.21224e+00
 2.43572e-04 -1.64222e+04  4.16102e+00 -2.21254e+00
 2.45671e-04 -1.62820e+04  4.16102e+00 -2.21284e+00
 2.47787e-04 -1.61429e+04  4.16102e+00 -2.21314e+00
 2.49922e-04 -1.60050e+04  4.16102e+00 -2.21344e+00
 2.52075e-04 -1.58683e+04  4.16102e+00 -2.21373e+00
 2.54246e-04 -1.57328e+04  4.16102e+00 -2.21402e+00
 2.56437e-04 -1.55984e+04  4.16102e+00 -2.21431e+00
 2.58646e-04 -1.54652e+04  4.16102e+00 -2.21459e+00
 2.60874e-04 -1.53331e+04  4.16102e+00 -2.21487e+00
 2.63121e-04 -1.52021e+04  4.16102e+00 -2.21515e+00
 2.65388e-04 -1.50723e+04  4.16102e+00 -2.21543e+00
 2.67674e-04 -1.49435e+04  4.16102e+00 -2.21570e+00
 2.69980e-04 -1.48159e+04  4.16102e+00 -2.21598e+00
 2.72306e-04 -1.46894e+04  4.16102e+00 -2.21624e+00
 2.74652e-04 -1.45639e+04  4.16102e+00 -2.21651e+00
 2.77018e-04 -1.44395e+04  4.16102e+00 -2.21677e+00
 2.79404e-04 -1.43162e+04  4.16102e+00 -2.21704e+00
 2.81811e-04 -1.41939e+04  4.16102e+00 -2.21730e+00
 2.84239e-04 -1.40727e+04  4.16102e+00 -2.21755e+00
 2.86688e-04 -1.39525e+04  4.16102e+00 -2.21781e+00
 2.89157e-04 -1.38333e+04  4.16102e+00 -2.21806e+00
 2.91648e-04 -1.37151e+04  4.16102e+00 -2.21831e+00
 2.94161e-04 -1.35980e+04  4.16102e+00 -2.21855e+00
 2.96695e-04 -1.34819e+04  4.16102e+00 -2.21880e+00
 2.99251e-04 -1.33667e+04  4.16102e+00 -2.21904e+00
 3.01829e-04 -1.32525e+04  4.16102e+00 -2.21928e+00
 3.04429e-04 -1.31393e+04  4.16102e+00 -2.21952e+00
 3.07052e-04 -1.30271e+04  4.16102e+00 -2.21975e+00
 3.09697e-04 -1.29159e+04  4.16102e+00 -2.21999e+00
 3.12365e-04 -1.28055e+04  4.16102e+00 -2.22022e+00
 3.15056e-04 -1.26962e+04  4.16102e+00 -2.22045e+00
 3.17770e-04 -1.25877e+04  4.16102e+00 -2.22067e+00
 3.20507e-04 -1.24802e+04  4.16102e+00 -2.22090e+00
 3.23269e-04 -1.23736e+04  4.16102e+00 -2.22112e+00
 3.26053e-04 -1.22679e+04  4.16102e+00 -2.22134e+00
 3.28862e-04 -1.21631e+04  4.16102e+00 -2.22155e+00
 3.31695e-04 -1.20593e+04  4.16102e+00 -2.22177e+00
 3.34553e-04 -1.19563e+04  4.16102e+00 -2.22198e+00
 3.37435e-04 -1.18541e+04  4.16102e+00 -2.22219e+00
 3.40342e-04 -1.17529e+04  4.16102e+00 -2.22240e+00
 3.43274e-04 -1.16525e+04  4.16102e+00 -2.22261e+00
 3.46231e-04 -1.15530e+04  4.16102e+00 -2.22281e+00
 3.49214e-04 -1.14543e+04  4.16102e+00 -2.22302e+00
 3.52222e-04 -1.13565e+04  4.16102e+00 -2.22322e+00
 3.55256e-04 -1.12595e+04  4.16102e+00 -2.22342e+00
 3.58317e-04 -1.11633e+04  4.16102e+00 -2.22361e+00
 3.61404e-04 -1.10680e+04  4.16102e+00 -2.22381e+00
 3.64517e-04 -1.09734e+04  4.16102e+00 -2.22400e+00
 3.67657e-04 -1.08797e+04  4.16102e+00 -2.22419e+00
 3.70825e-04 -1.07868e+04  4.16102e+00 -2.22438e+00
 3.74019e-04 -1.06946e+04  4.16102e+00 -2.22457e+00
 3.77241e-04 -1.06033e+04  4.16102e+00 -2.22475e+00
 3.80491e-04 -1.05127e+04  4.16102e+00 -2.22494e+00
 3.83769e-04 -1.04229e+04  4.16102e+00 -2.22512e+00
 3.87075e-04 -1.03339e+04  4.16102e+00 -2.22530e+00
 3.90410e-04 -1.02456e+04  4.16102e+00 -2.22547e+00
 3.93773e-04 -1.01581e+04  4.16102e+00 -2.22565e+00
 3.97165e-04 -1.00714e+04  4.16102e+00 -2.22582e+00
 4.00587e-04 -9.98536e+03  4.16102e+00 -2.22600e+00
 4.04038e-04 -9.90007e+03  4.16102e+00 -2.22617e+00
 4.07518e-04 -9.81551e+03  4.16102e+00 -2.22633e+00
 4.11029e-04 -9.73167e+03  4.16102e+00 -2.22650e+00
 4.14570e-04 -9.64855e+03  4.16102e+00 -2.22667e+00
 4.18141e-04 -9.56614e+03  4.16102e+00 -2.22683e+00
 4.21743e-04 -9.48444e+03  4.16102e+00 -2.22699e+00
 4.25377e-04 -9.40343e+03  4.16102e+00 -2.22715e+00
 4.29041e-04 -9.32311e+03  4.16102e+00 -2.22731e+00
 4.32737e-04 -9.24348e+03  4.16102e+00 -2.22746e+00
 4.36465e-04 -9.16453e+03  4.16102e+00 -2.22762e+00
 4.40225e-04 -9.08626e+03  4.16102e+00 -2.22777e+00
 4.44018e-04 -9.00865e+03  4.16102e+00 -2.22792e+00
 4.47843e-04 -8.93171e+03  4.16102e+00 -2.22807e+00
 4.51701e-04 -8.85542e+03  4.16102e+00 -2.22822e+00
 4.55592e-04 -8.77978e+03  4.16102e+00 -2.22836e+00
 4.59517e-04 -8.70479e+03  4.16102e+00 -2.22851e+00
 4.63476e-04 -8.63044e+03  4.16102e+00 -2.22865e+00
 4.67468e-04 -8.55673e+03  4.16102e+00 -2.22879e+00
 4.71495e-04 -8.48364e+03  4.16101e+00 -2.22893e+00
 4.75557e-04 -8.41118e+03  4.16101e+00 -2.22907e+00
 4.79654e-04 -8.33934e+03  4.16101e+00 -2.22921e+00
 4.83786e-04 -8.26812e+03  4.16101e+00 -2.22934e+00
 4.87954e-04 -8.19750e+03  4.16101e+00 -2.22947e+00
 4.92158e-04 -8.12748e+03  4.16101e+00 -2.22961e+00
 4.96397e-04 -8.05806e+03  4.16101e+00 -2.22974e+00
 5.00674e-04 -7.98924e+03  4.16101e+00 -2.22986e+00
 5.04987e-04 -7.92100e+03  4.16101e+00 -2.22999e+00
 5.09337e-04 -7.85334e+03  4.16101e+00 -2.23012e+00
 5.13725e-04 -7.78627e+03  4.16101e+00 -2.23024e+00
 5.18151e-04 -7.71976e+03  4.16101e+00 -2.23036e+00
 5.22614e-04 -7.65383e+03  4.16101e+00 -2.23049e+00
 5.27117e-04 -7.58845e+03  4.16101e+00 -2.23061e+00
 5.31658e-04 -7.52364e+03  4.16101e+00 -2.23072e+00
 5.36238e-04 -7.45938e+03  4.16101e+00 -2.23084e+00
 5.40857e-04 -7.39567e+03  4.16101e+00 -2.23096e+00
 5.45517e-04 -7.33250e+03  4.16101e+00 -2.23107e+00
 5.50216e-04 -7.26987e+03  4.16101e+00 -2.23118e+00
 5.54956e-04 -7.20778e+03  4.16101e+00 -2.23129e+00
 5.59737e-04 -7.14622e+03  4.16101e+00 -2.23140e+00
 5.64559e-04 -7.08518e+03  4.16101e+00 -2.23151e+00
 5.69422e-04 -7.02466e+03  4.16101e+00 -2.23162e+00
 5.74328e-04 -6.96466e+03  4.16101e+00 -2.23172e+00
 5.79276e-04 -6.90518e+03  4.16101e+00 -2.23183e+00
 5.84266e-04 -6.84620e+03  4.16101e+00 -2.23193e+00
 5.89299e-04 -6.78772e+03  4.16101e+00 -2.23203e+00
 5.94376e-04 -6.72975e+03  4.16101e+00 -2.23213e+00
 5.99496e-04 -6.67227e+03  4.16101e+00 -2.23223e+00
 6.04661e-04 -6.61528e+03  4.16101e+00 -2.23232e+00
 6.09870e-04 -6.55878e+03  4.16101e+00 -2.23242e+00
 6.15124e-04 -6.50276e+03  4.16101e+00 -2.23252e+00
 6.20423e-04 -6.44722e+03  4.16101e+00 -2.23261e+00
 6.25768e-04 -6.39215e+03  4.16101e+00 -2.23270e+00
 6.31158e-04 -6.33755e+03  4.16101e+00 -2.23279e+00
 6.36596e-04 -6.28342e+03  4.16101e+00 -2.23288e+00
 6.42080e-04 -6.22976e+03  4.16101e+00 -2.23297e+00
 6.47611e-04 -6.17655e+03  4.16101e+00 -2.23305e+00
 6.53190e-04 -6.12379e+03  4.16101e+00 -2.23314e+00
 6.58817e-04 -6.07149e+03  4.16101e+00 -2.23322e+00
 6.64493e-04 -6.01963e+03  4.16101e+00 -2.23331e+00
 6.70217e-04 -5.96821e+03  4.16101e+00 -2.23339e+00
 6.75991e-04 -5.91724e+03  4.16101e+00 -2.23347e+00
 6.81814e-04 -5.86670e+03  4.16101e+00 -2.23355e+00
 6.87688e-04 -5.81659e+03  4.16101e+00 -2.23362e+00
 6.93612e-04 -5.76691e+03  4.16101e+00 -2.23370e+00
 6.99588e-04 -5.71765e+03  4.16101e+00 -2.23378e+00
 7.05615e-04 -5.66882e+03  4.16101e+00 -2.23385e+00
 7.11693e-04 -5.62040e+03  4.16101e+00 -2.23392e+00
 7.17824e-04 -5.57239e+03  4.16101e+00 -2.23399e+00
 7.24008e-04 -5.52480e+03  4.16101e+00 -2.23406e+00
 7.30245e-04 -5.47761e+03  4.16101e+00 -2.23413e+00
 7.36536e-04 -5.43083e+03  4.16101e+00 -2.23420e+00
 7.42881e-04 -5.38444e+03  4.16101e+00 -2.23427e+00
 7.49281e-04 -5.33845e+03  4.16101e+00 -2.23433e+00
 7.55736e-04 -5.29285e+03  4.16101e+00 -2.23440e+00
 7.62246e-04 -5.24765e+03  4.16101e+00 -2.23446e+00
 7.68813e-04 -5.20283e+03  4.16101e+00 -2.23452e+00
 7.75436e-04 -5.15839e+03  4.16101e+00 -2.23458e+00
 7.82116e-04 -5.11433e+03  4.16101e+00 -2.23464e+00
 7.88854e-04 -5.07065e+03  4.16101e+00 -2.23470e+00
 7.95650e-04 -5.02734e+03  4.16101e+00 -2.23476e+00
 8.02504e-04 -4.98440e+03  4.16101e+00 -2.23482e+00
 8.09418e-04 -4.94183e+03  4.16101e+00 -2.23487e+00
 8.16390e-04 -4.89962e+03  4.16101e+00 -2.23492e+00
 8.23423e-04 -4.85777e+03  4.16100e+00 -2.23498e+00
 8.30517e-04 -4.81628e+03  4.16100e+00 -2.23503e+00
 8.37672e-04 -4.77514e+03  4.16100e+00 -2.23508e+00
 8.44888e-04 -4.73435e+03  4.16100e+00 -2.23513e+00
 8.52167e-04 -4.69392e+03  4.16100e+00 -2.23518e+00
 8.59508e-04 -4.65383e+03  4.16100e+00 -2.23522e+00
 8.66912e-04 -4.61408e+03  4.16100e+00 -2.23527e+00
 8.74381e-04 -4.57467e+03  4.16100e+00 -2.23531e+00
 8.81913e-04 -4.53559e+03  4.16100e+00 -2.23536e+00
 8.89511e-04 -4.49686e+03  4.16100e+00 -2.23540e+00
 8.97173e-04 -4.45845e+03  4.16100e+00 -2.23544e+00
 9.04902e-04 -4.42037e+03  4.16100e+00 -2.23548e+00
 9.12698e-04 -4.38261e+03  4.16100e+00 -2.23552e+00
 9.20561e-04 -4.34518e+03  4.16100e+00 -2.23556e+00
 9.28491e-04 -4.30807e+03  4.16100e+00 -2.23560e+00
 9.36490e-04 -4.27127e+03  4.16100e+00 -2.23563e+00
 9.44557e-04 -4.23479e+03  4.16100e+00 -2.23567e+00
 9.52694e-04 -4.19862e+03  4.16100e+00 -2.23570e+00
 9.60902e-04 -4.16276e+03  4.16100e+00 -2.23573e+00
 9.69180e-04 -4.12720e+03  4.16100e+00 -2.23576e+00
 9.77529e-04 -4.09195e+03  4.16100e+00 -2.23579e+00
 9.85950e-04 -4.05700e+03  4.16100e+00 -2.23582e+00
 9.94444e-04 -4.02235e+03  4.16100e+00 -2.23585e+00
 1.00301e-03 -3.98799e+03  4.16100e+00 -2.23588e+00
 1.01165e-03 -3.95393e+03  4.16100e+00 -2.23590e+00
 1.02037e-03 -3.92016e+03  4.16100e+00 -2.23593e+00
 1.02916e-03 -3.88668e+03  4.16100e+00 -2.23595e+00
 1.03802e-03 -3.85348e+03  4.16100e+00 -2.23598e+00
 1.04696e-03 -3.82057e+03  4.16100e+00 -2.23600e+00
 1.05598e-03 -3.78793e+03  4.16100e+00 -2.23602e+00
 1.06508e-03 -3.75558e+03  4.16099e+00 -2.23604e+00
 1.07426e-03 -3.72350e+03  4.16099e+00 -2.23606e+00
 1.08351e-03 -3.69170e+03  4.16099e+00 -2.23607e+00
 1.09285e-03 -3.66017e+03  4.16099e+00 -2.23609e+00
 1.10226e-03 -3.62891e+03  4.16099e+00 -2.23611e+00
 1.11176e-03 -3.59791e+03  4.16099e+00 -2.23612e+00
 1.12133e-03 -3.56718e+03  4.16099e+00 -2.23613e+00
 1.13099e-03 -3.53671e+03  4.16099e+00 -2.23615e+00
 1.14074e-03 -3.50651e+03  4.16099e+00 -2.23616e+00
 1.15056e-03 -3.47656e+03  4.16099e+00 -2.23617e+00
 1.16048e-03 -3.44686e+03  4.16099e+00 -2.23618e+00
 1.17047e-03 -3.41742e+03  4.16099e+00 -2.23618e+00
 1.18056e-03 -3.38823e+03  4.16099e+00 -2.23619e+00
 1.19073e-03 -3.35929e+03  4.16099e+00 -2.23620e+00
 1.20098e-03 -3.33060e+03  4.16099e+00 -2.23620e+00
 1.21133e-03 -3.30215e+03  4.16099e+00 -2.23620e+00
 1.22177e-03 -3.27395e+03  4.16099e+00 -2.23621e+00
 1.23229e-03 -3.24599e+03  4.16099e+00 -2.23621e+00
 1.24291e-03 -3.21826e+03  4.16099e+00 -2.23621e+00
 1.25361e-03 -3.19077e+03  4.16098e+00 -2.23621e+00
 1.26441e-03 -3.16352e+03  4.16098e+00 -2.23621e+00
 1.27531e-03 -3.13650e+03  4.16098e+00 -2.23621e+00
 1.28629e-03 -3.10971e+03  4.16098e+00 -2.23620e+00
 1.29737e-03 -3.08315e+03  4.16098e+00 -2.23620e+00
 1.30855e-03 -3.05682e+03  4.16098e+00 -2.23619e+00
 1.31982e-03 -3.03071e+03  4.16098e+00 -2.23618e+00
 1.33119e-03 -3.00482e+03  4.16098e+00 -2.23618e+00
 1.34266e-03 -2.97916e+03  4.16098e+00 -2.23617e+00
 1.35423e-03 -2.95371e+03  4.16098e+00 -2.23616e+00
 1.36589e-03 -2.92848e+03  4.16098e+00 -2.23615e+00
 1.37766e-03 -2.90347e+03  4.16098e+00 -2.23613e+00
 1.38953e-03 -2.87867e+03  4.16098e+00 -2.23612e+00
 1.40150e-03 -2.85409e+03  4.16098e+00 -2.23611e+00
 1.41357e-03 -2.82971e+03  4.16098e+00 -2.23609e+00
 1.42575e-03 -2.80554e+03  4.16097e+00 -2.23608e+00
 1.43803e-03 -2.78158e+03  4.16097e+00 -2.23606e+00
 1.45042e-03 -2.75782e+03  4.16097e+00 -2.23604e+00
 1.46292e-03 -2.73426e+03  4.16097e+00 -2.23602e+00
 1.47552e-03 -2.71091e+03  4.16097e+00 -2.23600e+00
 1.48823e-03 -2.68776e+03  4.16097e+00 -2.23598e+00
 1.50105e-03 -2.66480e+03  4.16097e+00 -2.23596e+00
 1.51398e-03 -2.64204e+03  4.16097e+00 -2.23593e+00
 1.52703e-03 -2.61947e+03  4.16097e+00 -2.23591e+00
 1.54018e-03 -2.59710e+03  4.16097e+00 -2.23588e+00
 1.55345e-03 -2.57492e+03  4.16097e+00 -2.23585e+00
 1.56683e-03 -2.55292e+03  4.16096e+00 -2.23583e+00
 1.58033e-03 -2.53112e+03  4.16096e+00 -2.23580e+00
 1.59394e-03 -2.50950e+03  4.16096e+00 -2.23577e+00
 1.60767e-03 -2.48807e+03  4.16096e+00 -2.23574e+00
 1.62152e-03 -2.46681e+03  4.16096e+00 -2.23570e+00
 1.63549e-03 -2.44575e+03  4.16096e+00 -2.23567e+00
 1.64958e-03 -2.42486e+03  4.16096e+00 -2.23563e+00
 1.66379e-03 -2.40414e+03  4.16096e+00 -2.23560e+00
 1.67813e-03 -2.38361e+03  4.16096e+00 -2.23556e+00
 1.69258e-03 -2.36325e+03  4.16096e+00 -2.23552e+00
 1.70716e-03 -2.34307e+03  4.16095e+00 -2.23549e+00
 1.72187e-03 -2.32305e+03  4.16095e+00 -2.23545e+00
 1.73670e-03 -2.30321e+03  4.16095e+00 -2.23540e+00
 1.75167e-03 -2.28354e+03  4.16095e+00 -2.23536e+00
 1.76676e-03 -2.26404e+03  4.16095e+00 -2.23532e+00
 1.78198e-03 -2.24470e+03  4.16095e+00 -2.23527e+00
 1.79733e-03 -2.22553e+03  4.16095e+00 -2.23523e+00
 1.81281e-03 -2.20652e+03  4.16095e+00 -2.23518e+00
 1.82843e-03 -2.18767e+03  4.16095e+00 -2.23513e+00
 1.84418e-03 -2.16899e+03  4.16094e+00 -2.23508e+00
 1.86007e-03 -2.15046e+03  4.16094e+00 -2.23503e+00
 1.87609e-03 -2.13209e+03  4.16094e+00 -2.23498e+00
 1.89225e-03 -2.11388e+03  4.16094e+00 -2.23493e+00
 1.90855e-03 -2.09583e+03  4.16094e+00 -2.23488e+00
 1.92500e-03 -2.07793e+03  4.16094e+00 -2.23482e+00
 1.94158e-03 -2.06018e+03  4.16094e+00 -2.23477e+00
 1.95831e-03 -2.04258e+03  4.16093e+00 -2.23471e+00
 1.97518e-03 -2.02514e+03  4.16093e+00 -2.23465e+00
 1.99219e-03 -2.00784e+03  4.16093e+00 -2.23459e+00
 2.00935e-03 -1.99069e+03  4.16093e+00 -2.23453e+00
 2.02666e-03 -1.97369e+03  4.16093e+00 -2.23447e+00
 2.04412e-03 -1.95683e+03  4.16093e+00 -2.23441e+00
 2.06173e-03 -1.94012e+03  4.16092e+00 -2.23434e+00
 2.07949e-03 -1.92354e+03  4.16092e+00 -2.23428e+00
 2.09741e-03 -1.90712e+03  4.16092e+00 -2.23421e+00
 2.11548e-03 -1.89083e+03  4.16092e+00 -2.23414e+00
 2.13370e-03 -1.87468e+03  4.16092e+00 -2.23407e+00
 2.15208e-03 -1.85866e+03  4.16092e+00 -2.23400e+00
 2.17062e-03 -1.84279e+03  4.16091e+00 -2.23393e+00
 2.18932e-03 -1.82705e+03  4.16091e+00 -2.23386e+00
 2.20818e-03 -1.81144e+03  4.16091e+00 -2.23379e+00
 2.22721e-03 -1.79597e+03  4.16091e+00 -2.23371e+00
 2.24639e-03 -1.78063e+03  4.16091e+00 -2.23363e+00
 2.26574e-03 -1.76542e+03  4.16090e+00 -2.23356e+00
 2.28526e-03 -1.75035e+03  4.16090e+00 -2.23348e+00
 2.30495e-03 -1.73540e+03  4.16090e+00 -2.23340e+00
 2.32481e-03 -1.72057e+03  4.16090e+00 -2.23332e+00
 2.34483e-03 -1.70588e+03  4.16090e+00 -2.23323e+00
 2.36503e-03 -1.69131e+03  4.16089e+00 -2.23315e+00
 2.38541e-03 -1.67686e+03  4.16089e+00 -2.23307e+00
 2.40596e-03 -1.66254e+03  4.16089e+00 -2.23298e+00
 2.42668e-03 -1.64834e+03  4.16089e+00 -2.23289e+00
 2.44759e-03 -1.63426e+03  4.16089e+00 -2.23280e+00
 2.46868e-03 -1.62030e+03  4.16088e+00 -2.23271e+00
 2.48994e-03 -1.60646e+03  4.16088e+00 -2.23262e+00
 2.51139e-03 -1.59274e+03  4.16088e+00 -2.23253e+00
 2.53303e-03 -1.57914e+03  4.16088e+00 -2.23243e+00
 2.55485e-03 -1.56565e+03  4.16087e+00 -2.23234e+00
 2.57686e-03 -1.55228e+03  4.16087e+00 -2.23224e+00
 2.59906e-03 -1.53902e+03  4.16087e+00 -2.23214e+00
 2.62145e-03 -1.52587e+03  4.16087e+00 -2.23205e+00
 2.64403e-03 -1.51284e+03  4.16086e+00 -2.23194e+00
 2.66681e-03 -1.49992e+03  4.16086e+00 -2.23184e+00
 2.68978e-03 -1.48711e+03  4.16086e+00 -2.23174e+00
 2.71295e-03 -1.47441e+03  4.16085e+00 -2.23163e+00
 2.73633e-03 -1.46181e+03  4.16085e+00 -2.23153e+00
 2.75990e-03 -1.44933e+03  4.16085e+00 -2.23142e+00
 2.78367e-03 -1.43695e+03  4.16085e+00 -2.23131e+00
 2.80766e-03 -1.42468e+03  4.16084e+00 -2.23120e+00
 2.83184e-03 -1.41251e+03  4.16084e+00 -2.23109e+00
 2.85624e-03 -1.40044e+03  4.16084e+00 -2.23097e+00
 2.88084e-03 -1.38848e+03  4.16083e+00 -2.23086e+00
 2.90566e-03 -1.37662e+03  4.16083e+00 -2.23074e+00
 2.93069e-03 -1.36486e+03  4.16083e+00 -2.23063e+00
 2.95594e-03 -1.35321e+03  4.16082e+00 -2.23051e+00
 2.98141e-03 -1.34165e+03  4.16082e+00 -2.23039e+00
 3.00709e-03 -1.33019e+03  4.16082e+00 -2.23026e+00
 3.03299e-03 -1.31883e+03  4.16081e+00 -2.23014e+00
 3.05912e-03 -1.30756e+03  4.16081e+00 -2.23002e+00
 3.08548e-03 -1.29640e+03  4.16081e+00 -2.22989e+00
 3.11206e-03 -1.28532e+03  4.16080e+00 -2.22976e+00
 3.13887e-03 -1.27435e+03  4.16080e+00 -2.22963e+00
 3.16591e-03 -1.26346e+03  4.16080e+00 -2.22950e+00
 3.19318e-03 -1.25267e+03  4.16079e+00 -2.22937e+00
 3.22069e-03 -1.24197e+03  4.16079e+00 -2.22923e+00
 3.24844e-03 -1.23136e+03  4.16078e+00 -2.22910e+00
 3.27642e-03 -1.22084e+03  4.16078e+00 -2.22896e+00
 3.30465e-03 -1.21042e+03  4.16078e+00 -2.22882e+00
 3.33311e-03 -1.20008e+03  4.16077e+00 -2.22868e+00
 3.36183e-03 -1.18983e+03  4.16077e+00 -2.22854e+00
 3.39079e-03 -1.17967e+03  4.16076e+00 -2.22840e+00
 3.42000e-03 -1.16959e+03  4.16076e+00 -2.22825e+00
 3.44946e-03 -1.15960e+03  4.16075e+00 -2.22810e+00
 3.47918e-03 -1.14970e+03  4.16075e+00 -2.22796e+00
 3.50915e-03 -1.13988e+03  4.16074e+00 -2.22781e+00
 3.53938e-03 -1.13014e+03  4.16074e+00 -2.22765e+00
 3.56987e-03 -1.12049e+03  4.16073e+00 -2.22750e+00
 3.60063e-03 -1.11092e+03  4.16073e+00 -2.22735e+00
 3.63164e-03 -1.10143e+03  4.16072e+00 -2.22719e+00
 3.66293e-03 -1.09202e+03  4.16072e+00 -2.22703e+00
 3.69449e-03 -1.08269e+03  4.16071e+00 -2.22687e+00
 3.72631e-03 -1.07345e+03  4.16071e+00 -2.22671e+00
 3.75841e-03 -1.06428e+03  4.16070e+00 -2.22654e+00
 3.79079e-03 -1.05519e+03  4.16070e+00 -2.22638e+00
 3.82345e-03 -1.04618e+03  4.16069e+00 -2.22621e+00
 3.85639e-03 -1.03724e+03  4.16069e+00 -2.22604e+00
 3.88961e-03 -1.02838e+03  4.16068e+00 -2.22587e+00
 3.92312e-03 -1.01960e+03  4.16068e+00 -2.22570e+00
 3.95691e-03 -1.01089e+03  4.16067e+00 -2.22552e+00
 3.99100e-03 -1.00225e+03  4.16066e+00 -2.22535e+00
 4.02538e-03 -9.93694e+02  4.16066e+00 -2.22517e+00
 4.06006e-03 -9.85207e+02  4.16065e+00 -2.22499e+00
 4.09504e-03 -9.76792e+02  4.16064e+00 -2.22481e+00
 4.13031e-03 -9.68449e+02  4.16064e+00 -2.22462e+00
 4.16590e-03 -9.60177e+02  4.16063e+00 -2.22444e+00
 4.20178e-03 -9.51976e+02  4.16063e+00 -2.22425e+00
 4.23798e-03 -9.43845e+02  4.16062e+00 -2.22406e+00
 4.27449e-03 -9.35784e+02  4.16061e+00 -2.22387e+00
 4.31132e-03 -9.27791e+02  4.16060e+00 -2.22368e+00
 4.34846e-03 -9.19867e+02  4.16060e+00 -2.22348e+00
 4.38592e-03 -9.12010e+02  4.16059e+00 -2.22329e+00
 4.42370e-03 -9.04220e+02  4.16058e+00 -2.22309e+00
 4.46181e-03 -8.96497e+02  4.16058e+00 -2.22289e+00
 4.50025e-03 -8.88840e+02  4.16057e+00 -2.22268e+00
 4.53902e-03 -8.81248e+02  4.16056e+00 -2.22248e+00
 4.57812e-03 -8.73721e+02  4.16055e+00 -2.22227e+00
 4.61756e-03 -8.66259e+02  4.16054e+00 -2.22206e+00
 4.65734e-03 -8.58860e+02  4.16054e+00 -2.22185e+00
 4.69746e-03 -8.51524e+02  4.16053e+00 -2.22164e+00
 4.73793e-03 -8.44251e+02  4.16052e+00 -2.22142e+00
 4.77874e-03 -8.37040e+02  4.16051e+00 -2.22120e+00
 4.81991e-03 -8.29891e+02  4.16050e+00 -2.22098e+00
 4.86143e-03 -8.22803e+02  4.16049e+00 -2.22076e+00
 4.90331e-03 -8.15775e+02  4.16048e+00 -2.22054e+00
 4.94555e-03 -8.08807e+02  4.16047e+00 -2.22031e+00
 4.98816e-03 -8.01899e+02  4.16046e+00 -2.22008e+00
 5.03113e-03 -7.95050e+02  4.16046e+00 -2.21985e+00
 5.07447e-03 -7.88259e+02  4.16045e+00 -2.21962e+00
 5.11819e-03 -7.81527e+02  4.16044e+00 -2.21938e+00
 5.16228e-03 -7.74852e+02  4.16043e+00 -2.21915e+00
 5.20675e-03 -7.68233e+02  4.16042e+00 -2.21891e+00
 5.25161e-03 -7.61672e+02  4.16041e+00 -2.21867e+00
 5.29685e-03 -7.55166e+02  4.16039e+00 -2.21842e+00
 5.34248e-03 -7.48716e+02  4.16038e+00 -2.21817e+00
 5.38850e-03 -7.42321e+02  4.16037e+00 -2.21793e+00
 5.43492e-03 -7.35981e+02  4.16036e+00 -2.21767e+00
 5.48174e-03 -7.29695e+02  4.16035e+00 -2.21742e+00
 5.52897e-03 -7.23462e+02  4.16034e+00 -2.21717e+00
 5.57660e-03 -7.17283e+02  4.16033e+00 -2.21691e+00
 5.62464e-03 -7.11157e+02  4.16032e+00 -2.21665e+00
