        eigs         occs          dos      l_degen     k_int_wt 
 9.35984e+01  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 9.38833e+01  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 9.39303e+01  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 9.63700e+01  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 9.77216e+01  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 1.00566e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 1.01652e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 1.02473e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 1.02841e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 1.03365e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 1.05895e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 1.09183e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 1.09606e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 1.11221e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 1.11550e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 1.12963e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 1.13244e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 1.14300e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 1.17790e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 1.18031e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 1.20843e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 1.22735e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 1.22940e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 1.23095e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 1.23619e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 1.27111e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 1.30362e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 1.31814e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 1.32368e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 1.32708e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 1.34112e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 1.34389e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 1.36426e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 1.40111e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 1.40921e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 1.42899e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 1.44778e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 1.45133e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 1.45658e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 1.45977e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 1.50095e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 1.53316e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 1.55298e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 1.55647e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 1.55764e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 1.57043e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 1.57318e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 1.60315e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 1.63966e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 1.65787e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 1.66734e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 1.68603e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 1.68954e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
