     r (a_0)         v_en         v_ha         v_xc
 5.62464e-03 -7.11157e+02  4.75404e+00 -2.37002e+00
 5.67309e-03 -7.05083e+02  4.75403e+00 -2.36973e+00
 5.72197e-03 -6.99060e+02  4.75401e+00 -2.36945e+00
 5.77126e-03 -6.93090e+02  4.75400e+00 -2.36916e+00
 5.82098e-03 -6.87170e+02  4.75398e+00 -2.36887e+00
 5.87112e-03 -6.81301e+02  4.75396e+00 -2.36858e+00
 5.92170e-03 -6.75481e+02  4.75395e+00 -2.36828e+00
 5.97272e-03 -6.69712e+02  4.75393e+00 -2.36799e+00
 6.02417e-03 -6.63992e+02  4.75391e+00 -2.36769e+00
 6.07607e-03 -6.58321e+02  4.75390e+00 -2.36738e+00
 6.12841e-03 -6.52698e+02  4.75388e+00 -2.36708e+00
 6.18121e-03 -6.47123e+02  4.75386e+00 -2.36677e+00
 6.23445e-03 -6.41596e+02  4.75385e+00 -2.36645e+00
 6.28816e-03 -6.36116e+02  4.75383e+00 -2.36614e+00
 6.34233e-03 -6.30683e+02  4.75381e+00 -2.36582e+00
 6.39697e-03 -6.25296e+02  4.75379e+00 -2.36550e+00
 6.45208e-03 -6.19955e+02  4.75377e+00 -2.36518e+00
 6.50766e-03 -6.14660e+02  4.75375e+00 -2.36485e+00
 6.56373e-03 -6.09410e+02  4.75373e+00 -2.36452e+00
 6.62027e-03 -6.04205e+02  4.75371e+00 -2.36419e+00
 6.67730e-03 -5.99044e+02  4.75369e+00 -2.36385e+00
 6.73483e-03 -5.93928e+02  4.75367e+00 -2.36351e+00
 6.79284e-03 -5.88855e+02  4.75365e+00 -2.36317e+00
 6.85136e-03 -5.83825e+02  4.75363e+00 -2.36283e+00
 6.91039e-03 -5.78839e+02  4.75361e+00 -2.36248e+00
 6.96992e-03 -5.73895e+02  4.75358e+00 -2.36213e+00
 7.02996e-03 -5.68993e+02  4.75356e+00 -2.36177e+00
 7.09052e-03 -5.64133e+02  4.75354e+00 -2.36142e+00
 7.15161e-03 -5.59315e+02  4.75351e+00 -2.36105e+00
 7.21322e-03 -5.54538e+02  4.75349e+00 -2.36069e+00
 7.27536e-03 -5.49801e+02  4.75347e+00 -2.36032e+00
 7.33803e-03 -5.45105e+02  4.75344e+00 -2.35995e+00
 7.40125e-03 -5.40450e+02  4.75342e+00 -2.35958e+00
 7.46501e-03 -5.35833e+02  4.75339e+00 -2.35920e+00
 7.52932e-03 -5.31257e+02  4.75336e+00 -2.35882e+00
 7.59418e-03 -5.26719e+02  4.75334e+00 -2.35844e+00
 7.65960e-03 -5.22220e+02  4.75331e+00 -2.35805e+00
 7.72559e-03 -5.17760e+02  4.75328e+00 -2.35766e+00
 7.79214e-03 -5.13338e+02  4.75326e+00 -2.35726e+00
 7.85927e-03 -5.08953e+02  4.75323e+00 -2.35687e+00
 7.92697e-03 -5.04606e+02  4.75320e+00 -2.35646e+00
 7.99526e-03 -5.00296e+02  4.75317e+00 -2.35606e+00
 8.06414e-03 -4.96023e+02  4.75314e+00 -2.35565e+00
 8.13361e-03 -4.91787e+02  4.75311e+00 -2.35524e+00
 8.20368e-03 -4.87586e+02  4.75308e+00 -2.35482e+00
 8.27435e-03 -4.83422e+02  4.75305e+00 -2.35440e+00
 8.34563e-03 -4.79293e+02  4.75302e+00 -2.35398e+00
 8.41753e-03 -4.75199e+02  4.75299e+00 -2.35355e+00
 8.49004e-03 -4.71140e+02  4.75295e+00 -2.35312e+00
 8.56318e-03 -4.67116e+02  4.75292e+00 -2.35269e+00
 8.63695e-03 -4.63126e+02  4.75289e+00 -2.35225e+00
 8.71136e-03 -4.59171e+02  4.75285e+00 -2.35180e+00
 8.78641e-03 -4.55249e+02  4.75282e+00 -2.35136e+00
 8.86210e-03 -4.51360e+02  4.75278e+00 -2.35091e+00
 8.93844e-03 -4.47505e+02  4.75274e+00 -2.35045e+00
 9.01545e-03 -4.43683e+02  4.75271e+00 -2.35000e+00
 9.09311e-03 -4.39893e+02  4.75267e+00 -2.34953e+00
 9.17145e-03 -4.36136e+02  4.75263e+00 -2.34907e+00
 9.25046e-03 -4.32411e+02  4.75259e+00 -2.34860e+00
 9.33015e-03 -4.28718e+02  4.75255e+00 -2.34812e+00
 9.41052e-03 -4.25056e+02  4.75251e+00 -2.34764e+00
 9.49159e-03 -4.21426e+02  4.75247e+00 -2.34716e+00
 9.57336e-03 -4.17826e+02  4.75243e+00 -2.34668e+00
 9.65583e-03 -4.14257e+02  4.75239e+00 -2.34618e+00
 9.73902e-03 -4.10719e+02  4.75235e+00 -2.34569e+00
 9.82291e-03 -4.07211e+02  4.75230e+00 -2.34519e+00
 9.90754e-03 -4.03733e+02  4.75226e+00 -2.34468e+00
 9.99289e-03 -4.00285e+02  4.75221e+00 -2.34418e+00
 1.00790e-02 -3.96866e+02  4.75217e+00 -2.34366e+00
 1.01658e-02 -3.93476e+02  4.75212e+00 -2.34315e+00
 1.02534e-02 -3.90115e+02  4.75208e+00 -2.34262e+00
 1.03417e-02 -3.86783e+02  4.75203e+00 -2.34210e+00
 1.04308e-02 -3.83480e+02  4.75198e+00 -2.34157e+00
 1.05207e-02 -3.80204e+02  4.75193e+00 -2.34103e+00
 1.06113e-02 -3.76957e+02  4.75188e+00 -2.34049e+00
 1.07027e-02 -3.73737e+02  4.75183e+00 -2.33995e+00
 1.07949e-02 -3.70545e+02  4.75177e+00 -2.33940e+00
 1.08879e-02 -3.67380e+02  4.75172e+00 -2.33884e+00
 1.09817e-02 -3.64242e+02  4.75167e+00 -2.33828e+00
 1.10763e-02 -3.61131e+02  4.75161e+00 -2.33772e+00
 1.11717e-02 -3.58047e+02  4.75156e+00 -2.33715e+00
 1.12680e-02 -3.54989e+02  4.75150e+00 -2.33658e+00
 1.13650e-02 -3.51957e+02  4.75144e+00 -2.33600e+00
 1.14629e-02 -3.48951e+02  4.75138e+00 -2.33542e+00
 1.15617e-02 -3.45970e+02  4.75132e+00 -2.33483e+00
 1.16613e-02 -3.43015e+02  4.75126e+00 -2.33424e+00
 1.17618e-02 -3.40085e+02  4.75120e+00 -2.33364e+00
 1.18631e-02 -3.37181e+02  4.75114e+00 -2.33303e+00
 1.19653e-02 -3.34301e+02  4.75108e+00 -2.33243e+00
 1.20684e-02 -3.31445e+02  4.75101e+00 -2.33181e+00
 1.21723e-02 -3.28614e+02  4.75095e+00 -2.33119e+00
 1.22772e-02 -3.25808e+02  4.75088e+00 -2.33057e+00
 1.23829e-02 -3.23025e+02  4.75081e+00 -2.32994e+00
 1.24896e-02 -3.20266e+02  4.75074e+00 -2.32930e+00
 1.25972e-02 -3.17530e+02  4.75067e+00 -2.32866e+00
 1.27057e-02 -3.14818e+02  4.75060e+00 -2.32802e+00
 1.28152e-02 -3.12129e+02  4.75053e+00 -2.32736e+00
 1.29256e-02 -3.09463e+02  4.75045e+00 -2.32671e+00
 1.30369e-02 -3.06820e+02  4.75038e+00 -2.32604e+00
 1.31493e-02 -3.04200e+02  4.75030e+00 -2.32538e+00
 1.32625e-02 -3.01601e+02  4.75022e+00 -2.32470e+00
 1.33768e-02 -2.99025e+02  4.75015e+00 -2.32402e+00
 1.34920e-02 -2.96471e+02  4.75007e+00 -2.32334e+00
 1.36083e-02 -2.93939e+02  4.74998e+00 -2.32265e+00
 1.37255e-02 -2.91429e+02  4.74990e+00 -2.32195e+00
 1.38437e-02 -2.88939e+02  4.74982e+00 -2.32125e+00
 1.39630e-02 -2.86472e+02  4.74973e+00 -2.32054e+00
 1.40833e-02 -2.84025e+02  4.74964e+00 -2.31982e+00
 1.42046e-02 -2.81599e+02  4.74956e+00 -2.31910e+00
 1.43270e-02 -2.79194e+02  4.74947e+00 -2.31837e+00
 1.44504e-02 -2.76809e+02  4.74937e+00 -2.31764e+00
 1.45749e-02 -2.74445e+02  4.74928e+00 -2.31690e+00
 1.47004e-02 -2.72101e+02  4.74919e+00 -2.31616e+00
 1.48271e-02 -2.69777e+02  4.74909e+00 -2.31540e+00
 1.49548e-02 -2.67472e+02  4.74899e+00 -2.31465e+00
 1.50836e-02 -2.65188e+02  4.74889e+00 -2.31388e+00
 1.52136e-02 -2.62923e+02  4.74879e+00 -2.31311e+00
 1.53446e-02 -2.60677e+02  4.74869e+00 -2.31233e+00
 1.54768e-02 -2.58451e+02  4.74859e+00 -2.31155e+00
 1.56102e-02 -2.56243e+02  4.74848e+00 -2.31076e+00
 1.57446e-02 -2.54055e+02  4.74837e+00 -2.30996e+00
 1.58803e-02 -2.51885e+02  4.74826e+00 -2.30916e+00
 1.60171e-02 -2.49733e+02  4.74815e+00 -2.30835e+00
 1.61551e-02 -2.47600e+02  4.74804e+00 -2.30753e+00
 1.62942e-02 -2.45485e+02  4.74792e+00 -2.30671e+00
 1.64346e-02 -2.43389e+02  4.74781e+00 -2.30588e+00
 1.65762e-02 -2.41310e+02  4.74769e+00 -2.30504e+00
 1.67190e-02 -2.39249e+02  4.74757e+00 -2.30419e+00
 1.68630e-02 -2.37205e+02  4.74744e+00 -2.30334e+00
 1.70083e-02 -2.35179e+02  4.74732e+00 -2.30248e+00
 1.71548e-02 -2.33171e+02  4.74719e+00 -2.30162e+00
 1.73026e-02 -2.31179e+02  4.74706e+00 -2.30074e+00
 1.74517e-02 -2.29205e+02  4.74693e+00 -2.29986e+00
 1.76020e-02 -2.27247e+02  4.74680e+00 -2.29897e+00
 1.77536e-02 -2.25306e+02  4.74666e+00 -2.29808e+00
 1.79066e-02 -2.23382e+02  4.74653e+00 -2.29717e+00
 1.80608e-02 -2.21474e+02  4.74639e+00 -2.29626e+00
 1.82164e-02 -2.19582e+02  4.74625e+00 -2.29535e+00
 1.83734e-02 -2.17706e+02  4.74610e+00 -2.29442e+00
 1.85316e-02 -2.15847e+02  4.74595e+00 -2.29349e+00
 1.86913e-02 -2.14003e+02  4.74581e+00 -2.29255e+00
 1.88523e-02 -2.12176e+02  4.74565e+00 -2.29160e+00
 1.90147e-02 -2.10363e+02  4.74550e+00 -2.29064e+00
 1.91785e-02 -2.08567e+02  4.74534e+00 -2.28968e+00
 1.93437e-02 -2.06785e+02  4.74518e+00 -2.28870e+00
 1.95104e-02 -2.05019e+02  4.74502e+00 -2.28772e+00
 1.96785e-02 -2.03268e+02  4.74486e+00 -2.28674e+00
 1.98480e-02 -2.01532e+02  4.74469e+00 -2.28574e+00
 2.00190e-02 -1.99810e+02  4.74452e+00 -2.28473e+00
 2.01914e-02 -1.98104e+02  4.74435e+00 -2.28372e+00
 2.03654e-02 -1.96412e+02  4.74417e+00 -2.28270e+00
 2.05408e-02 -1.94734e+02  4.74400e+00 -2.28167e+00
 2.07178e-02 -1.93071e+02  4.74382e+00 -2.28063e+00
 2.08963e-02 -1.91422e+02  4.74363e+00 -2.27958e+00
 2.10763e-02 -1.89787e+02  4.74345e+00 -2.27853e+00
 2.12578e-02 -1.88166e+02  4.74326e+00 -2.27746e+00
 2.14410e-02 -1.86559e+02  4.74306e+00 -2.27639e+00
 2.16257e-02 -1.84965e+02  4.74287e+00 -2.27531e+00
 2.18120e-02 -1.83385e+02  4.74267e+00 -2.27422e+00
 2.19999e-02 -1.81819e+02  4.74247e+00 -2.27312e+00
 2.21894e-02 -1.80266e+02  4.74226e+00 -2.27201e+00
 2.23806e-02 -1.78727e+02  4.74205e+00 -2.27089e+00
 2.25734e-02 -1.77200e+02  4.74184e+00 -2.26977e+00
 2.27678e-02 -1.75686e+02  4.74162e+00 -2.26863e+00
 2.29640e-02 -1.74186e+02  4.74140e+00 -2.26748e+00
 2.31618e-02 -1.72698e+02  4.74118e+00 -2.26633e+00
 2.33613e-02 -1.71223e+02  4.74095e+00 -2.26517e+00
 2.35626e-02 -1.69761e+02  4.74072e+00 -2.26399e+00
 2.37656e-02 -1.68311e+02  4.74049e+00 -2.26281e+00
 2.39703e-02 -1.66873e+02  4.74025e+00 -2.26162e+00
 2.41768e-02 -1.65448e+02  4.74001e+00 -2.26042e+00
 2.43851e-02 -1.64035e+02  4.73977e+00 -2.25920e+00
 2.45951e-02 -1.62634e+02  4.73952e+00 -2.25798e+00
 2.48070e-02 -1.61245e+02  4.73927e+00 -2.25675e+00
 2.50207e-02 -1.59867e+02  4.73901e+00 -2.25551e+00
 2.52363e-02 -1.58502e+02  4.73875e+00 -2.25426e+00
 2.54537e-02 -1.57148e+02  4.73848e+00 -2.25299e+00
 2.56730e-02 -1.55806e+02  4.73821e+00 -2.25172e+00
 2.58941e-02 -1.54475e+02  4.73794e+00 -2.25044e+00
 2.61172e-02 -1.53156e+02  4.73766e+00 -2.24915e+00
 2.63422e-02 -1.51848e+02  4.73738e+00 -2.24784e+00
 2.65691e-02 -1.50551e+02  4.73709e+00 -2.24653e+00
 2.67980e-02 -1.49265e+02  4.73680e+00 -2.24521e+00
 2.70289e-02 -1.47990e+02  4.73650e+00 -2.24387e+00
 2.72617e-02 -1.46726e+02  4.73620e+00 -2.24253e+00
 2.74966e-02 -1.45473e+02  4.73590e+00 -2.24117e+00
 2.77335e-02 -1.44230e+02  4.73559e+00 -2.23980e+00
 2.79724e-02 -1.42998e+02  4.73527e+00 -2.23842e+00
 2.82133e-02 -1.41777e+02  4.73495e+00 -2.23703e+00
 2.84564e-02 -1.40566e+02  4.73463e+00 -2.23563e+00
 2.87015e-02 -1.39365e+02  4.73430e+00 -2.23422e+00
 2.89488e-02 -1.38175e+02  4.73396e+00 -2.23280e+00
 2.91982e-02 -1.36995e+02  4.73362e+00 -2.23136e+00
 2.94497e-02 -1.35825e+02  4.73327e+00 -2.22992e+00
 2.97034e-02 -1.34665e+02  4.73292e+00 -2.22846e+00
 2.99593e-02 -1.33514e+02  4.73256e+00 -2.22699e+00
 3.02174e-02 -1.32374e+02  4.73220e+00 -2.22551e+00
 3.04777e-02 -1.31243e+02  4.73183e+00 -2.22402e+00
 3.07403e-02 -1.30122e+02  4.73146e+00 -2.22251e+00
 3.10051e-02 -1.29011e+02  4.73108e+00 -2.22100e+00
 3.12722e-02 -1.27909e+02  4.73069e+00 -2.21947e+00
 3.15416e-02 -1.26817e+02  4.73030e+00 -2.21793e+00
 3.18133e-02 -1.25733e+02  4.72990e+00 -2.21638e+00
 3.20874e-02 -1.24660e+02  4.72950e+00 -2.21481e+00
 3.23638e-02 -1.23595e+02  4.72909e+00 -2.21323e+00
 3.26426e-02 -1.22539e+02  4.72867e+00 -2.21164e+00
 3.29238e-02 -1.21493e+02  4.72825e+00 -2.21004e+00
 3.32075e-02 -1.20455e+02  4.72782e+00 -2.20843e+00
 3.34935e-02 -1.19426e+02  4.72738e+00 -2.20680e+00
 3.37821e-02 -1.18406e+02  4.72693e+00 -2.20516e+00
 3.40731e-02 -1.17395e+02  4.72648e+00 -2.20350e+00
 3.43666e-02 -1.16392e+02  4.72603e+00 -2.20184e+00
 3.46627e-02 -1.15398e+02  4.72556e+00 -2.20016e+00
 3.49613e-02 -1.14412e+02  4.72509e+00 -2.19846e+00
 3.52625e-02 -1.13435e+02  4.72461e+00 -2.19676e+00
 3.55663e-02 -1.12466e+02  4.72412e+00 -2.19504e+00
 3.58727e-02 -1.11506e+02  4.72363e+00 -2.19331e+00
 3.61817e-02 -1.10553e+02  4.72313e+00 -2.19156e+00
 3.64934e-02 -1.09609e+02  4.72262e+00 -2.18980e+00
 3.68078e-02 -1.08673e+02  4.72210e+00 -2.18802e+00
 3.71249e-02 -1.07745e+02  4.72158e+00 -2.18624e+00
 3.74447e-02 -1.06824e+02  4.72105e+00 -2.18444e+00
 3.77673e-02 -1.05912e+02  4.72050e+00 -2.18262e+00
 3.80926e-02 -1.05007e+02  4.71995e+00 -2.18079e+00
 3.84208e-02 -1.04110e+02  4.71940e+00 -2.17895e+00
 3.87518e-02 -1.03221e+02  4.71883e+00 -2.17709e+00
 3.90856e-02 -1.02340e+02  4.71826e+00 -2.17521e+00
 3.94223e-02 -1.01465e+02  4.71767e+00 -2.17333e+00
 3.97619e-02 -1.00599e+02  4.71708e+00 -2.17143e+00
 4.01045e-02 -9.97395e+01  4.71648e+00 -2.16951e+00
 4.04499e-02 -9.88876e+01  4.71587e+00 -2.16758e+00
 4.07984e-02 -9.80430e+01  4.71525e+00 -2.16563e+00
 4.11499e-02 -9.72056e+01  4.71462e+00 -2.16367e+00
 4.15044e-02 -9.63754e+01  4.71398e+00 -2.16169e+00
 4.18619e-02 -9.55522e+01  4.71333e+00 -2.15970e+00
 4.22226e-02 -9.47361e+01  4.71267e+00 -2.15770e+00
 4.25863e-02 -9.39269e+01  4.71200e+00 -2.15567e+00
 4.29532e-02 -9.31247e+01  4.71133e+00 -2.15364e+00
 4.33232e-02 -9.23293e+01  4.71064e+00 -2.15158e+00
 4.36964e-02 -9.15407e+01  4.70994e+00 -2.14951e+00
 4.40729e-02 -9.07588e+01  4.70923e+00 -2.14743e+00
 4.44525e-02 -8.99836e+01  4.70851e+00 -2.14533e+00
 4.48355e-02 -8.92151e+01  4.70778e+00 -2.14321e+00
 4.52217e-02 -8.84531e+01  4.70704e+00 -2.14108e+00
 4.56113e-02 -8.76976e+01  4.70629e+00 -2.13893e+00
 4.60042e-02 -8.69485e+01  4.70552e+00 -2.13676e+00
 4.64005e-02 -8.62059e+01  4.70475e+00 -2.13458e+00
 4.68003e-02 -8.54696e+01  4.70396e+00 -2.13238e+00
 4.72034e-02 -8.47396e+01  4.70316e+00 -2.13017e+00
 4.76101e-02 -8.40158e+01  4.70236e+00 -2.12794e+00
 4.80202e-02 -8.32982e+01  4.70153e+00 -2.12569e+00
 4.84339e-02 -8.25867e+01  4.70070e+00 -2.12343e+00
 4.88512e-02 -8.18814e+01  4.69985e+00 -2.12114e+00
 4.92720e-02 -8.11820e+01  4.69900e+00 -2.11884e+00
 4.96965e-02 -8.04886e+01  4.69812e+00 -2.11653e+00
 5.01246e-02 -7.98011e+01  4.69724e+00 -2.11419e+00
 5.05564e-02 -7.91195e+01  4.69634e+00 -2.11184e+00
 5.09919e-02 -7.84438e+01  4.69543e+00 -2.10947e+00
 5.14312e-02 -7.77738e+01  4.69451e+00 -2.10709e+00
 5.18743e-02 -7.71095e+01  4.69357e+00 -2.10468e+00
 5.23212e-02 -7.64509e+01  4.69262e+00 -2.10226e+00
 5.27719e-02 -7.57979e+01  4.69166e+00 -2.09982e+00
 5.32265e-02 -7.51505e+01  4.69068e+00 -2.09736e+00
 5.36851e-02 -7.45086e+01  4.68969e+00 -2.09488e+00
 5.41475e-02 -7.38722e+01  4.68868e+00 -2.09239e+00
 5.46140e-02 -7.32413e+01  4.68766e+00 -2.08988e+00
 5.50845e-02 -7.26157e+01  4.68663e+00 -2.08734e+00
 5.55590e-02 -7.19955e+01  4.68558e+00 -2.08479e+00
 5.60377e-02 -7.13806e+01  4.68451e+00 -2.08222e+00
 5.65204e-02 -7.07709e+01  4.68343e+00 -2.07964e+00
 5.70073e-02 -7.01664e+01  4.68234e+00 -2.07703e+00
 5.74984e-02 -6.95671e+01  4.68122e+00 -2.07440e+00
 5.79938e-02 -6.89729e+01  4.68010e+00 -2.07176e+00
 5.84934e-02 -6.83838e+01  4.67895e+00 -2.06909e+00
 5.89973e-02 -6.77997e+01  4.67779e+00 -2.06641e+00
 5.95055e-02 -6.72206e+01  4.67662e+00 -2.06371e+00
 6.00182e-02 -6.66465e+01  4.67542e+00 -2.06098e+00
 6.05352e-02 -6.60773e+01  4.67421e+00 -2.05824e+00
 6.10567e-02 -6.55129e+01  4.67299e+00 -2.05548e+00
 6.15827e-02 -6.49533e+01  4.67174e+00 -2.05270e+00
 6.21132e-02 -6.43986e+01  4.67048e+00 -2.04990e+00
 6.26483e-02 -6.38485e+01  4.66920e+00 -2.04707e+00
 6.31880e-02 -6.33032e+01  4.66790e+00 -2.04423e+00
 6.37323e-02 -6.27625e+01  4.66659e+00 -2.04137e+00
 6.42814e-02 -6.22264e+01  4.66526e+00 -2.03848e+00
 6.48351e-02 -6.16949e+01  4.66390e+00 -2.03558e+00
 6.53937e-02 -6.11680e+01  4.66253e+00 -2.03265e+00
 6.59570e-02 -6.06455e+01  4.66114e+00 -2.02971e+00
 6.65252e-02 -6.01276e+01  4.65973e+00 -2.02674e+00
 6.70983e-02 -5.96140e+01  4.65830e+00 -2.02375e+00
 6.76764e-02 -5.91048e+01  4.65686e+00 -2.02075e+00
 6.82594e-02 -5.86000e+01  4.65539e+00 -2.01772e+00
 6.88474e-02 -5.80995e+01  4.65390e+00 -2.01466e+00
 6.94405e-02 -5.76032e+01  4.65239e+00 -2.01159e+00
 7.00387e-02 -5.71112e+01  4.65086e+00 -2.00850e+00
 7.06421e-02 -5.66234e+01  4.64931e+00 -2.00538e+00
 7.12507e-02 -5.61398e+01  4.64774e+00 -2.00224e+00
 7.18645e-02 -5.56603e+01  4.64615e+00 -1.99908e+00
 7.24836e-02 -5.51849e+01  4.64454e+00 -1.99590e+00
 7.31080e-02 -5.47136e+01  4.64290e+00 -1.99270e+00
 7.37378e-02 -5.42462e+01  4.64124e+00 -1.98947e+00
 7.43731e-02 -5.37829e+01  4.63957e+00 -1.98623e+00
 7.50138e-02 -5.33236e+01  4.63786e+00 -1.98296e+00
 7.56600e-02 -5.28681e+01  4.63614e+00 -1.97966e+00
 7.63118e-02 -5.24166e+01  4.63439e+00 -1.97635e+00
 7.69692e-02 -5.19689e+01  4.63262e+00 -1.97301e+00
 7.76323e-02 -5.15250e+01  4.63083e+00 -1.96965e+00
 7.83010e-02 -5.10849e+01  4.62901e+00 -1.96627e+00
 7.89756e-02 -5.06486e+01  4.62716e+00 -1.96286e+00
 7.96559e-02 -5.02160e+01  4.62530e+00 -1.95943e+00
 8.03422e-02 -4.97871e+01  4.62341e+00 -1.95598e+00
 8.10343e-02 -4.93618e+01  4.62149e+00 -1.95250e+00
 8.17324e-02 -4.89402e+01  4.61955e+00 -1.94900e+00
 8.24365e-02 -4.85222e+01  4.61759e+00 -1.94548e+00
 8.31466e-02 -4.81078e+01  4.61559e+00 -1.94193e+00
 8.38629e-02 -4.76969e+01  4.61358e+00 -1.93836e+00
 8.45854e-02 -4.72895e+01  4.61153e+00 -1.93476e+00
 8.53141e-02 -4.68856e+01  4.60946e+00 -1.93115e+00
 8.60490e-02 -4.64851e+01  4.60737e+00 -1.92750e+00
 8.67903e-02 -4.60881e+01  4.60525e+00 -1.92384e+00
 8.75380e-02 -4.56944e+01  4.60310e+00 -1.92015e+00
 8.82921e-02 -4.53042e+01  4.60092e+00 -1.91643e+00
 8.90527e-02 -4.49172e+01  4.59871e+00 -1.91269e+00
 8.98199e-02 -4.45336e+01  4.59648e+00 -1.90893e+00
 9.05937e-02 -4.41532e+01  4.59422e+00 -1.90514e+00
 9.13741e-02 -4.37761e+01  4.59193e+00 -1.90133e+00
 9.21613e-02 -4.34022e+01  4.58961e+00 -1.89749e+00
 9.29552e-02 -4.30315e+01  4.58726e+00 -1.89363e+00
 9.37560e-02 -4.26639e+01  4.58489e+00 -1.88975e+00
 9.45637e-02 -4.22995e+01  4.58248e+00 -1.88583e+00
 9.53784e-02 -4.19382e+01  4.58005e+00 -1.88190e+00
 9.62000e-02 -4.15800e+01  4.57758e+00 -1.87793e+00
 9.70288e-02 -4.12249e+01  4.57508e+00 -1.87395e+00
 9.78646e-02 -4.08728e+01  4.57256e+00 -1.86994e+00
 9.87077e-02 -4.05237e+01  4.57000e+00 -1.86590e+00
 9.95581e-02 -4.01776e+01  4.56741e+00 -1.86183e+00
 1.00416e-01 -3.98344e+01  4.56479e+00 -1.85775e+00
 1.01281e-01 -3.94942e+01  4.56214e+00 -1.85363e+00
 1.02153e-01 -3.91568e+01  4.55945e+00 -1.84949e+00
 1.03033e-01 -3.88224e+01  4.55674e+00 -1.84533e+00
 1.03921e-01 -3.84908e+01  4.55399e+00 -1.84114e+00
 1.04816e-01 -3.81620e+01  4.55121e+00 -1.83692e+00
 1.05719e-01 -3.78361e+01  4.54839e+00 -1.83268e+00
 1.06630e-01 -3.75129e+01  4.54554e+00 -1.82841e+00
 1.07548e-01 -3.71925e+01  4.54266e+00 -1.82411e+00
 1.08475e-01 -3.68749e+01  4.53975e+00 -1.81979e+00
 1.09409e-01 -3.65599e+01  4.53680e+00 -1.81544e+00
 1.10352e-01 -3.62476e+01  4.53381e+00 -1.81107e+00
 1.11303e-01 -3.59380e+01  4.53079e+00 -1.80667e+00
 1.12262e-01 -3.56311e+01  4.52774e+00 -1.80224e+00
 1.13229e-01 -3.53268e+01  4.52465e+00 -1.79779e+00
 1.14204e-01 -3.50250e+01  4.52153e+00 -1.79331e+00
 1.15188e-01 -3.47259e+01  4.51837e+00 -1.78881e+00
 1.16180e-01 -3.44293e+01  4.51517e+00 -1.78428e+00
 1.17181e-01 -3.41352e+01  4.51194e+00 -1.77972e+00
 1.18191e-01 -3.38436e+01  4.50867e+00 -1.77513e+00
 1.19209e-01 -3.35546e+01  4.50536e+00 -1.77052e+00
 1.20236e-01 -3.32680e+01  4.50202e+00 -1.76588e+00
 1.21272e-01 -3.29838e+01  4.49864e+00 -1.76122e+00
 1.22316e-01 -3.27021e+01  4.49522e+00 -1.75653e+00
 1.23370e-01 -3.24228e+01  4.49177e+00 -1.75181e+00
 1.24433e-01 -3.21459e+01  4.48828e+00 -1.74706e+00
 1.25505e-01 -3.18713e+01  4.48474e+00 -1.74229e+00
 1.26586e-01 -3.15991e+01  4.48117e+00 -1.73749e+00
 1.27676e-01 -3.13292e+01  4.47756e+00 -1.73267e+00
 1.28776e-01 -3.10616e+01  4.47392e+00 -1.72782e+00
 1.29886e-01 -3.07963e+01  4.47023e+00 -1.72294e+00
 1.31005e-01 -3.05333e+01  4.46650e+00 -1.71803e+00
 1.32133e-01 -3.02725e+01  4.46274e+00 -1.71310e+00
 1.33271e-01 -3.00139e+01  4.45893e+00 -1.70814e+00
 1.34420e-01 -2.97576e+01  4.45508e+00 -1.70315e+00
 1.35578e-01 -2.95034e+01  4.45120e+00 -1.69814e+00
 1.36746e-01 -2.92514e+01  4.44727e+00 -1.69310e+00
 1.37924e-01 -2.90016e+01  4.44330e+00 -1.68803e+00
 1.39112e-01 -2.87539e+01  4.43929e+00 -1.68294e+00
 1.40310e-01 -2.85083e+01  4.43524e+00 -1.67781e+00
 1.41519e-01 -2.82648e+01  4.43115e+00 -1.67267e+00
 1.42738e-01 -2.80234e+01  4.42701e+00 -1.66749e+00
 1.43968e-01 -2.77840e+01  4.42284e+00 -1.66229e+00
 1.45208e-01 -2.75467e+01  4.41862e+00 -1.65706e+00
 1.46459e-01 -2.73114e+01  4.41436e+00 -1.65181e+00
 1.47721e-01 -2.70781e+01  4.41006e+00 -1.64652e+00
 1.48993e-01 -2.68469e+01  4.40571e+00 -1.64122e+00
 1.50277e-01 -2.66176e+01  4.40132e+00 -1.63588e+00
 1.51571e-01 -2.63902e+01  4.39689e+00 -1.63052e+00
 1.52877e-01 -2.61648e+01  4.39242e+00 -1.62513e+00
 1.54194e-01 -2.59413e+01  4.38790e+00 -1.61972e+00
 1.55522e-01 -2.57198e+01  4.38334e+00 -1.61427e+00
 1.56862e-01 -2.55001e+01  4.37874e+00 -1.60881e+00
 1.58214e-01 -2.52823e+01  4.37409e+00 -1.60331e+00
 1.59577e-01 -2.50663e+01  4.36940e+00 -1.59779e+00
 1.60951e-01 -2.48522e+01  4.36466e+00 -1.59225e+00
 1.62338e-01 -2.46400e+01  4.35988e+00 -1.58668e+00
 1.63736e-01 -2.44295e+01  4.35506e+00 -1.58108e+00
 1.65147e-01 -2.42209e+01  4.35019e+00 -1.57545e+00
 1.66570e-01 -2.40140e+01  4.34528e+00 -1.56980e+00
 1.68004e-01 -2.38089e+01  4.34032e+00 -1.56413e+00
 1.69452e-01 -2.36055e+01  4.33532e+00 -1.55843e+00
 1.70912e-01 -2.34039e+01  4.33027e+00 -1.55270e+00
