      energy       fd occ          dos 
 1.64542e+00  4.70772e-02  8.05507e+00
 1.65440e+00  4.69437e-02  8.59026e+00
 1.66274e+00  4.68201e-02  8.79089e+00
 1.68455e+00  4.64982e-02  1.06610e+01
 1.68652e+00  4.64691e-02  1.07526e+01
 1.70919e+00  4.61370e-02  1.16121e+01
 1.71865e+00  4.59990e-02  1.19029e+01
 1.72367e+00  4.59259e-02  1.20462e+01
 1.75078e+00  4.55334e-02  1.27185e+01
 1.75563e+00  4.54634e-02  1.28246e+01
 1.76280e+00  4.53603e-02  1.29743e+01
 1.78290e+00  4.50723e-02  1.33575e+01
 1.80193e+00  4.48013e-02  1.36774e+01
 1.80208e+00  4.47991e-02  1.36798e+01
 1.81503e+00  4.46157e-02  1.38770e+01
 1.84106e+00  4.42489e-02  1.42303e+01
 1.84715e+00  4.41635e-02  1.43055e+01
 1.84853e+00  4.41442e-02  1.43221e+01
 1.87928e+00  4.37156e-02  1.46595e+01
 1.88018e+00  4.37031e-02  1.46685e+01
 1.89498e+00  4.34983e-02  1.48086e+01
 1.91140e+00  4.32721e-02  1.49491e+01
 1.91931e+00  4.31636e-02  1.50114e+01
 1.94143e+00  4.28615e-02  1.51675e+01
 1.94353e+00  4.28329e-02  1.51810e+01
 1.95844e+00  4.26305e-02  1.52703e+01
 1.97566e+00  4.23980e-02  1.53596e+01
 1.98788e+00  4.22336e-02  1.54140e+01
 1.99757e+00  4.21037e-02  1.54521e+01
 2.00778e+00  4.19672e-02  1.54873e+01
 2.01560e+00  4.18630e-02  1.55109e+01
 2.03433e+00  4.16145e-02  1.57502e+01
 2.03670e+00  4.15831e-02  1.57665e+01
 2.03991e+00  4.15407e-02  1.57872e+01
 2.06321e+00  4.12338e-02  1.59000e+01
 2.07203e+00  4.11183e-02  1.59296e+01
 2.07582e+00  4.10687e-02  1.59405e+01
 2.08077e+00  4.10041e-02  1.59531e+01
 2.10416e+00  4.07000e-02  1.59894e+01
 2.11083e+00  4.06137e-02  1.59931e+01
 2.11495e+00  4.05604e-02  1.59939e+01
 2.12722e+00  4.04022e-02  1.59898e+01
 2.13628e+00  4.02858e-02  1.59805e+01
 2.15408e+00  4.00581e-02  1.59466e+01
 2.15844e+00  4.00025e-02  1.59351e+01
 2.16841e+00  3.98756e-02  1.59039e+01
 2.17367e+00  3.98089e-02  1.58846e+01
 2.19321e+00  3.95618e-02  1.57957e+01
 2.20054e+00  3.94695e-02  1.57549e+01
 2.20606e+00  3.94001e-02  1.57214e+01
 2.22012e+00  3.92238e-02  1.56245e+01
 2.23233e+00  3.90714e-02  1.55260e+01
 2.23266e+00  3.90673e-02  1.55231e+01
 2.25367e+00  3.88064e-02  1.53176e+01
 2.26479e+00  3.86690e-02  1.51882e+01
 2.26657e+00  3.86471e-02  1.51660e+01
 2.27146e+00  3.85868e-02  1.51025e+01
 2.29691e+00  3.82747e-02  1.47087e+01
 2.30129e+00  3.82213e-02  1.46280e+01
 2.31059e+00  3.81080e-02  1.44397e+01
 2.31302e+00  3.80785e-02  1.43863e+01
 2.32904e+00  3.78842e-02  1.39763e+01
 2.34890e+00  3.76447e-02  1.32151e+01
 2.34972e+00  3.76349e-02  1.31715e+01
 2.35946e+00  3.75179e-02  1.23771e+01
 2.36117e+00  3.74975e-02  1.18541e+01
 2.38884e+00  3.71674e-02  1.19841e+01
 2.39652e+00  3.70764e-02  1.20181e+01
 2.40591e+00  3.69652e-02  1.20588e+01
 2.42797e+00  3.67055e-02  1.21493e+01
 2.44413e+00  3.65164e-02  1.22115e+01
 2.45236e+00  3.64204e-02  1.22418e+01
 2.46710e+00  3.62492e-02  1.22939e+01
 2.49175e+00  3.59645e-02  1.23747e+01
 2.49881e+00  3.58833e-02  1.23964e+01
 2.50623e+00  3.57983e-02  1.24185e+01
 2.53936e+00  3.54207e-02  1.25089e+01
 2.54526e+00  3.53539e-02  1.25236e+01
 2.54536e+00  3.53528e-02  1.25238e+01
 2.58448e+00  3.49126e-02  1.26103e+01
 2.58698e+00  3.48848e-02  1.26152e+01
 2.59171e+00  3.48320e-02  1.26243e+01
 2.62361e+00  3.44778e-02  1.26785e+01
 2.63459e+00  3.43567e-02  1.26943e+01
 2.63816e+00  3.43175e-02  1.26992e+01
 2.66274e+00  3.40482e-02  1.27285e+01
 2.68221e+00  3.38363e-02  1.27468e+01
 2.68460e+00  3.38103e-02  1.27487e+01
 2.70187e+00  3.36237e-02  1.27608e+01
 2.72167e+00  3.34108e-02  1.27703e+01
 2.72982e+00  3.33236e-02  1.35942e+01
 2.73105e+00  3.33104e-02  1.36542e+01
 2.74099e+00  3.32043e-02  1.40376e+01
 2.77744e+00  3.28183e-02  1.49040e+01
 2.77750e+00  3.28176e-02  1.49052e+01
 2.78012e+00  3.27900e-02  1.49529e+01
 2.78159e+00  3.27746e-02  1.49791e+01
 2.81925e+00  3.23807e-02  1.55497e+01
 2.82395e+00  3.23319e-02  1.56102e+01
 2.82505e+00  3.23205e-02  1.56241e+01
 2.84150e+00  3.21501e-02  1.58204e+01
 2.85838e+00  3.19763e-02  1.60019e+01
 2.87040e+00  3.18531e-02  1.61205e+01
 2.87267e+00  3.18299e-02  1.61420e+01
 2.89751e+00  3.15769e-02  1.63600e+01
 2.90142e+00  3.15372e-02  1.63917e+01
 2.91685e+00  3.13812e-02  1.65098e+01
 2.92028e+00  3.13466e-02  1.65348e+01
 2.93663e+00  3.11822e-02  1.66470e+01
 2.96133e+00  3.09355e-02  1.67976e+01
 2.96329e+00  3.09160e-02  1.68086e+01
 2.96789e+00  3.08703e-02  1.68340e+01
 2.97576e+00  3.07923e-02  1.68757e+01
 3.00974e+00  3.04576e-02  1.70328e+01
 3.01489e+00  3.04072e-02  1.70535e+01
 3.01551e+00  3.04011e-02  1.70559e+01
 3.02125e+00  3.03450e-02  1.70780e+01
 3.05402e+00  3.00267e-02  1.71854e+01
 3.05619e+00  3.00057e-02  1.71915e+01
 3.06312e+00  2.99388e-02  1.72099e+01
 3.08116e+00  2.97654e-02  1.72517e+01
 3.09314e+00  2.96508e-02  1.72746e+01
 3.10264e+00  2.95603e-02  1.72900e+01
 3.11074e+00  2.94833e-02  1.73013e+01
 3.13227e+00  2.92795e-02  1.73228e+01
 3.14108e+00  2.91965e-02  1.73282e+01
 3.14909e+00  2.91213e-02  1.73313e+01
 3.15835e+00  2.90345e-02  1.73328e+01
 3.17140e+00  2.89127e-02  1.73312e+01
 3.19554e+00  2.86887e-02  1.73166e+01
 3.20100e+00  2.86382e-02  1.73111e+01
 3.20597e+00  2.85924e-02  1.73055e+01
 3.21053e+00  2.85504e-02  1.72998e+01
 3.24199e+00  2.82623e-02  1.72453e+01
 3.24966e+00  2.81924e-02  1.72280e+01
 3.25358e+00  2.81567e-02  1.72185e+01
 3.26091e+00  2.80903e-02  1.71997e+01
 3.28843e+00  2.78420e-02  1.71155e+01
 3.28878e+00  2.78389e-02  1.71143e+01
 3.30120e+00  2.77276e-02  1.70690e+01
 3.32083e+00  2.75525e-02  1.69881e+01
 3.32791e+00  2.74896e-02  1.69560e+01
 3.33488e+00  2.74278e-02  1.69228e+01
 3.34881e+00  2.73048e-02  1.68518e+01
 3.36704e+00  2.71446e-02  1.67489e+01
 3.38074e+00  2.70248e-02  1.66637e+01
 3.38133e+00  2.70196e-02  1.66599e+01
 3.39643e+00  2.68882e-02  1.65574e+01
 3.40617e+00  2.68038e-02  1.64863e+01
 3.42778e+00  2.66174e-02  1.63136e+01
 3.44066e+00  2.65069e-02  1.62000e+01
 3.44404e+00  2.64779e-02  1.61686e+01
 3.44529e+00  2.64672e-02  1.61568e+01
 3.47423e+00  2.62209e-02  1.58581e+01
 3.48442e+00  2.61347e-02  1.57385e+01
 3.49166e+00  2.60736e-02  1.56482e+01
 3.50057e+00  2.59986e-02  1.55297e+01
 3.52068e+00  2.58302e-02  1.52251e+01
 3.52355e+00  2.58062e-02  1.51761e+01
 3.53927e+00  2.56754e-02  1.48712e+01
 3.56049e+00  2.54999e-02  1.41857e+01
 3.56268e+00  2.54818e-02  1.39077e+01
 3.56712e+00  2.54452e-02  1.38896e+01
 3.58689e+00  2.52830e-02  1.38043e+01
 3.61357e+00  2.50657e-02  1.36756e+01
 3.62040e+00  2.50104e-02  1.36400e+01
 3.63450e+00  2.48966e-02  1.35630e+01
 3.66002e+00  2.46918e-02  1.34111e+01
 3.68032e+00  2.45301e-02  1.32777e+01
 3.68212e+00  2.45158e-02  1.32653e+01
 3.70647e+00  2.43233e-02  1.30880e+01
 3.72973e+00  2.41408e-02  1.29005e+01
 3.74023e+00  2.40588e-02  1.28095e+01
 3.75292e+00  2.39602e-02  1.26937e+01
 3.77735e+00  2.37713e-02  1.24512e+01
 3.79937e+00  2.36023e-02  1.22070e+01
 3.80015e+00  2.35964e-02  1.21978e+01
 3.82496e+00  2.34074e-02  1.18857e+01
 3.84581e+00  2.32497e-02  1.15862e+01
 3.84715e+00  2.32396e-02  1.15656e+01
 3.86006e+00  2.31426e-02  1.21366e+01
 3.87258e+00  2.30489e-02  1.22249e+01
 3.89226e+00  2.29023e-02  1.21737e+01
 3.89596e+00  2.28748e-02  1.21439e+01
 3.91998e+00  2.26974e-02  1.17638e+01
 3.92019e+00  2.26958e-02  1.17584e+01
 3.93871e+00  2.25599e-02  1.05654e+01
 3.94477e+00  2.25156e-02  1.06298e+01
 3.96781e+00  2.23479e-02  1.08540e+01
 3.97402e+00  2.23030e-02  1.09096e+01
 3.97989e+00  2.22605e-02  1.15918e+01
 3.99358e+00  2.21618e-02  1.22231e+01
 4.01542e+00  2.20053e-02  1.29058e+01
 4.03981e+00  2.18318e-02  1.34981e+01
 4.04239e+00  2.18135e-02  1.35544e+01
 4.04724e+00  2.17792e-02  1.36576e+01
 4.06303e+00  2.16678e-02  1.39728e+01
 4.09120e+00  2.14706e-02  1.44712e+01
 4.09972e+00  2.14112e-02  1.46090e+01
 4.11065e+00  2.13354e-02  1.47781e+01
 4.12046e+00  2.12675e-02  1.49232e+01
 4.14000e+00  2.11329e-02  1.51950e+01
 4.15826e+00  2.10079e-02  1.54304e+01
 4.15964e+00  2.09986e-02  1.54474e+01
 4.18881e+00  2.08005e-02  1.57881e+01
 4.19369e+00  2.07675e-02  1.58413e+01
 4.20588e+00  2.06854e-02  1.59700e+01
 4.21955e+00  2.05937e-02  1.61070e+01
 4.23762e+00  2.04731e-02  1.62763e+01
 4.25349e+00  2.03678e-02  1.64142e+01
 4.26691e+00  2.02791e-02  1.65227e+01
 4.27947e+00  2.01965e-02  1.66172e+01
 4.28643e+00  2.01508e-02  1.66665e+01
 4.30111e+00  2.00549e-02  1.67624e+01
 4.33524e+00  1.98335e-02  1.69229e+01
 4.33938e+00  1.98068e-02  1.69304e+01
 4.34013e+00  1.98019e-02  1.69311e+01
 4.34872e+00  1.97467e-02  1.68703e+01
 4.38404e+00  1.95211e-02  1.71479e+01
 4.39930e+00  1.94244e-02  1.72601e+01
 4.41336e+00  1.93358e-02  1.73596e+01
 4.43285e+00  1.92135e-02  1.74917e+01
 4.45921e+00  1.90493e-02  1.76595e+01
 4.48166e+00  1.89106e-02  1.77930e+01
 4.48658e+00  1.88803e-02  1.78212e+01
 4.51913e+00  1.86813e-02  1.79977e+01
 4.53047e+00  1.86124e-02  1.80552e+01
 4.55980e+00  1.84355e-02  1.81950e+01
 4.57904e+00  1.83203e-02  1.82797e+01
 4.57928e+00  1.83189e-02  1.82807e+01
 4.62809e+00  1.80299e-02  1.84715e+01
 4.63303e+00  1.80009e-02  1.84889e+01
 4.63896e+00  1.79661e-02  1.85094e+01
 4.67689e+00  1.77453e-02  1.86290e+01
 4.69887e+00  1.76187e-02  1.86894e+01
 4.70625e+00  1.75763e-02  1.87082e+01
 4.72570e+00  1.74652e-02  1.87544e+01
 4.75879e+00  1.72778e-02  1.88215e+01
 4.77451e+00  1.71894e-02  1.88484e+01
 4.77947e+00  1.71616e-02  1.88562e+01
 4.81870e+00  1.69434e-02  1.89070e+01
 4.82332e+00  1.69179e-02  1.89116e+01
 4.85270e+00  1.67565e-02  1.89350e+01
 4.87213e+00  1.66506e-02  1.89443e+01
 4.87862e+00  1.66154e-02  1.89464e+01
 4.92094e+00  1.63875e-02  1.89465e+01
 4.92592e+00  1.63609e-02  1.89450e+01
 4.93853e+00  1.62937e-02  1.89398e+01
 4.96974e+00  1.61285e-02  1.89180e+01
 4.99845e+00  1.59780e-02  1.88868e+01
 4.99914e+00  1.59744e-02  1.88859e+01
 5.01855e+00  1.58735e-02  1.88584e+01
 5.05836e+00  1.56684e-02  1.87861e+01
 5.06736e+00  1.56224e-02  1.87667e+01
 5.07237e+00  1.55969e-02  1.87555e+01
 5.11617e+00  1.53753e-02  1.86420e+01
 5.11828e+00  1.53647e-02  1.86358e+01
 5.14559e+00  1.52282e-02  1.85502e+01
 5.16498e+00  1.51320e-02  1.84826e+01
 5.17819e+00  1.50668e-02  1.84333e+01
 5.21379e+00  1.48925e-02  1.82867e+01
 5.21881e+00  1.48680e-02  1.82643e+01
 5.23811e+00  1.47745e-02  1.81745e+01
 5.26259e+00  1.46567e-02  1.80512e+01
 5.29204e+00  1.45163e-02  1.78887e+01
 5.29802e+00  1.44879e-02  1.78536e+01
 5.31140e+00  1.44246e-02  1.77727e+01
 5.35794e+00  1.42067e-02  1.74622e+01
 5.36021e+00  1.41962e-02  1.74458e+01
 5.36526e+00  1.41727e-02  1.74089e+01
 5.40902e+00  1.39713e-02  1.70631e+01
 5.41785e+00  1.39310e-02  1.69871e+01
 5.42153e+00  1.39142e-02  1.69548e+01
 5.43848e+00  1.38372e-02  1.77848e+01
 5.45783e+00  1.37499e-02  1.80502e+01
 5.47777e+00  1.36605e-02  1.81907e+01
 5.48244e+00  1.36396e-02  1.82116e+01
 5.50663e+00  1.35320e-02  1.82654e+01
 5.51171e+00  1.35095e-02  1.82666e+01
 5.53768e+00  1.33951e-02  1.82241e+01
 5.54334e+00  1.33704e-02  1.82044e+01
 5.55323e+00  1.33271e-02  1.81610e+01
 5.55544e+00  1.33175e-02  1.82988e+01
 5.58493e+00  1.31895e-02  1.84997e+01
 5.59760e+00  1.31349e-02  1.84699e+01
 5.60424e+00  1.31063e-02  1.84360e+01
 5.60425e+00  1.31063e-02  1.84359e+01
 5.62057e+00  1.30365e-02  1.82944e+01
 5.65306e+00  1.28985e-02  1.75051e+01
 5.65751e+00  1.28797e-02  1.69397e+01
 5.65815e+00  1.28770e-02  1.69457e+01
 5.66515e+00  1.28475e-02  1.70098e+01
 5.68790e+00  1.27521e-02  1.72025e+01
 5.70187e+00  1.26939e-02  1.73101e+01
 5.72605e+00  1.25937e-02  1.74790e+01
 5.73138e+00  1.25717e-02  1.75135e+01
 5.75068e+00  1.24925e-02  1.76307e+01
 5.75524e+00  1.24738e-02  1.76567e+01
 5.78695e+00  1.23448e-02  1.78202e+01
 5.79948e+00  1.22942e-02  1.78770e+01
 5.80460e+00  1.22736e-02  1.78989e+01
 5.82258e+00  1.22015e-02  1.79704e+01
 5.84786e+00  1.21008e-02  1.80567e+01
 5.84829e+00  1.20991e-02  1.80580e+01
 5.87782e+00  1.19825e-02  1.81379e+01
 5.88992e+00  1.19351e-02  1.81643e+01
 5.89710e+00  1.19070e-02  1.81782e+01
 5.90876e+00  1.18616e-02  1.81981e+01
 5.94395e+00  1.17255e-02  1.82374e+01
 5.94591e+00  1.17180e-02  1.85564e+01
 5.95105e+00  1.16982e-02  1.88460e+01
 5.95725e+00  1.16744e-02  1.90708e+01
 5.96966e+00  1.16270e-02  1.93932e+01
 5.99472e+00  1.15319e-02  1.98423e+01
 6.01990e+00  1.14370e-02  2.01652e+01
 6.02427e+00  1.14206e-02  2.02126e+01
 6.02459e+00  1.14194e-02  2.02160e+01
 6.03057e+00  1.13970e-02  2.02771e+01
 6.04353e+00  1.13487e-02  2.03970e+01
 6.09147e+00  1.11716e-02  2.07123e+01
 6.09193e+00  1.11699e-02  2.07144e+01
 6.09233e+00  1.11684e-02  2.07163e+01
 6.09584e+00  1.11556e-02  2.07319e+01
 6.09749e+00  1.11495e-02  2.07389e+01
 6.14114e+00  1.09909e-02  2.08454e+01
 6.15238e+00  1.09505e-02  2.08460e+01
 6.15926e+00  1.09257e-02  2.08401e+01
 6.17072e+00  1.08848e-02  2.08185e+01
 6.17178e+00  1.08809e-02  2.08157e+01
 6.18995e+00  1.08163e-02  2.07419e+01
