        eigs         occs          dos      l_degen     k_int_wt 
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-4.92943e+00  3.04512e-01  1.00000e+00  2.00000e+00  2.00000e-02
-2.06410e-01  8.36910e-02  0.00000e+00  2.00000e+00  9.25618e-03
-1.87897e-01  8.32211e-02  3.96923e-01  2.00000e+00  1.85124e-02
-1.69385e-01  8.27536e-02  5.55456e-01  2.00000e+00  1.85124e-02
-1.50873e-01  8.22885e-02  6.73016e-01  2.00000e+00  1.85124e-02
-1.32360e-01  8.18258e-02  7.68639e-01  2.00000e+00  1.85124e-02
-1.13848e-01  8.13654e-02  8.49762e-01  2.00000e+00  1.85124e-02
-9.53355e-02  8.09074e-02  9.20229e-01  2.00000e+00  1.85124e-02
-7.68231e-02  8.04518e-02  9.82335e-01  2.00000e+00  1.85124e-02
-5.83108e-02  7.99985e-02  1.03758e+00  2.00000e+00  1.85124e-02
-3.97984e-02  7.95475e-02  1.08702e+00  2.00000e+00  1.85124e-02
-2.12860e-02  7.90988e-02  1.13141e+00  2.00000e+00  1.85124e-02
-2.77365e-03  7.86525e-02  1.17132e+00  2.00000e+00  1.85124e-02
 5.45744e-03  7.84548e-02  0.00000e+00  6.00000e+00  6.93719e-03
 1.57387e-02  7.82085e-02  1.20720e+00  2.00000e+00  1.85124e-02
 1.93318e-02  7.81226e-02  5.29608e-01  6.00000e+00  1.38744e-02
 3.32062e-02  7.77916e-02  7.41137e-01  6.00000e+00  1.38744e-02
 3.42511e-02  7.77667e-02  1.23939e+00  2.00000e+00  1.85124e-02
 4.70806e-02  7.74620e-02  8.97995e-01  6.00000e+00  1.38744e-02
 5.27635e-02  7.73273e-02  1.26819e+00  2.00000e+00  1.85124e-02
 6.09550e-02  7.71336e-02  1.02558e+00  6.00000e+00  1.38744e-02
 7.12758e-02  7.68901e-02  1.29381e+00  2.00000e+00  1.85124e-02
 7.48293e-02  7.68065e-02  1.13382e+00  6.00000e+00  1.38744e-02
 8.87037e-02  7.64806e-02  1.22785e+00  6.00000e+00  1.38744e-02
 8.97882e-02  7.64552e-02  1.31645e+00  2.00000e+00  1.85124e-02
 1.02578e-01  7.61561e-02  1.31071e+00  6.00000e+00  1.38744e-02
 1.08301e-01  7.60226e-02  1.33624e+00  2.00000e+00  1.85124e-02
 1.16452e-01  7.58328e-02  1.38443e+00  6.00000e+00  1.38744e-02
 1.26813e-01  7.55922e-02  1.35333e+00  2.00000e+00  1.85124e-02
 1.30327e-01  7.55107e-02  1.45039e+00  6.00000e+00  1.38744e-02
 1.44201e-01  7.51899e-02  1.50962e+00  6.00000e+00  1.38744e-02
 1.45325e-01  7.51640e-02  1.36780e+00  2.00000e+00  1.85124e-02
 1.58076e-01  7.48704e-02  1.56287e+00  6.00000e+00  1.38744e-02
 1.63838e-01  7.47381e-02  1.37975e+00  2.00000e+00  1.85124e-02
 1.71950e-01  7.45521e-02  1.61074e+00  6.00000e+00  1.38744e-02
 1.82350e-01  7.43144e-02  1.38923e+00  2.00000e+00  1.85124e-02
 1.85824e-01  7.42351e-02  1.65370e+00  6.00000e+00  1.38744e-02
 1.99699e-01  7.39193e-02  1.69212e+00  6.00000e+00  1.38744e-02
 2.00862e-01  7.38929e-02  1.39630e+00  2.00000e+00  1.85124e-02
 2.13573e-01  7.36047e-02  1.72631e+00  6.00000e+00  1.38744e-02
 2.19375e-01  7.34736e-02  1.40099e+00  2.00000e+00  1.85124e-02
 2.27448e-01  7.32914e-02  1.75651e+00  6.00000e+00  1.38744e-02
 2.37887e-01  7.30565e-02  1.40334e+00  2.00000e+00  1.85124e-02
 2.41322e-01  7.29793e-02  1.78293e+00  6.00000e+00  1.38744e-02
 2.55196e-01  7.26684e-02  1.80572e+00  6.00000e+00  1.38744e-02
 2.56400e-01  7.26415e-02  1.40334e+00  2.00000e+00  1.85124e-02
 2.69071e-01  7.23588e-02  1.82504e+00  6.00000e+00  1.38744e-02
 2.74912e-01  7.22288e-02  1.40099e+00  2.00000e+00  1.85124e-02
 2.82945e-01  7.20503e-02  1.84098e+00  6.00000e+00  1.38744e-02
 2.93424e-01  7.18182e-02  1.39630e+00  2.00000e+00  1.85124e-02
 2.96819e-01  7.17431e-02  1.85363e+00  6.00000e+00  1.38744e-02
 3.10694e-01  7.14371e-02  1.86306e+00  6.00000e+00  1.38744e-02
 3.11937e-01  7.14097e-02  1.38923e+00  2.00000e+00  1.85124e-02
 3.24568e-01  7.11323e-02  1.86933e+00  6.00000e+00  1.38744e-02
 3.30449e-01  7.10035e-02  1.37975e+00  2.00000e+00  1.85124e-02
 3.38443e-01  7.08287e-02  1.87245e+00  6.00000e+00  1.38744e-02
 3.48961e-01  7.05993e-02  1.36780e+00  2.00000e+00  1.85124e-02
 3.52317e-01  7.05263e-02  1.87245e+00  6.00000e+00  1.38744e-02
 3.66191e-01  7.02251e-02  1.86933e+00  6.00000e+00  1.38744e-02
 3.67474e-01  7.01973e-02  1.35333e+00  2.00000e+00  1.85124e-02
 3.80066e-01  6.99250e-02  1.86306e+00  6.00000e+00  1.38744e-02
 3.85986e-01  6.97974e-02  1.33624e+00  2.00000e+00  1.85124e-02
 3.93940e-01  6.96262e-02  1.85363e+00  6.00000e+00  1.38744e-02
 4.04498e-01  6.93996e-02  1.31645e+00  2.00000e+00  1.85124e-02
 4.07815e-01  6.93285e-02  1.84098e+00  6.00000e+00  1.38744e-02
 4.21689e-01  6.90320e-02  1.82504e+00  6.00000e+00  1.38744e-02
 4.23011e-01  6.90039e-02  1.29381e+00  2.00000e+00  1.85124e-02
 4.35563e-01  6.87367e-02  1.80572e+00  6.00000e+00  1.38744e-02
 4.41523e-01  6.86102e-02  1.26819e+00  2.00000e+00  1.85124e-02
 4.49438e-01  6.84426e-02  1.78293e+00  6.00000e+00  1.38744e-02
 4.60036e-01  6.82187e-02  1.23939e+00  2.00000e+00  1.85124e-02
 4.63312e-01  6.81496e-02  1.75651e+00  6.00000e+00  1.38744e-02
 4.77186e-01  6.78578e-02  1.72631e+00  6.00000e+00  1.38744e-02
 4.78548e-01  6.78292e-02  1.20720e+00  2.00000e+00  1.85124e-02
 4.91061e-01  6.75672e-02  1.69212e+00  6.00000e+00  1.38744e-02
 4.97060e-01  6.74418e-02  1.17132e+00  2.00000e+00  1.85124e-02
 5.04935e-01  6.72777e-02  1.65370e+00  6.00000e+00  1.38744e-02
 5.15573e-01  6.70565e-02  1.13141e+00  2.00000e+00  1.85124e-02
 5.18810e-01  6.69893e-02  1.61074e+00  6.00000e+00  1.38744e-02
 5.32684e-01  6.67021e-02  1.56287e+00  6.00000e+00  1.38744e-02
 5.34085e-01  6.66732e-02  1.08702e+00  2.00000e+00  1.85124e-02
 5.46558e-01  6.64161e-02  1.50962e+00  6.00000e+00  1.38744e-02
 5.52597e-01  6.62919e-02  1.03758e+00  2.00000e+00  1.85124e-02
 5.60433e-01  6.61312e-02  1.45039e+00  6.00000e+00  1.38744e-02
 5.71110e-01  6.59127e-02  9.82335e-01  2.00000e+00  1.85124e-02
 5.74307e-01  6.58474e-02  1.38443e+00  6.00000e+00  1.38744e-02
 5.88181e-01  6.55648e-02  1.31071e+00  6.00000e+00  1.38744e-02
 5.89622e-01  6.55355e-02  9.20229e-01  2.00000e+00  1.85124e-02
 6.02056e-01  6.52832e-02  1.22785e+00  6.00000e+00  1.38744e-02
 6.08135e-01  6.51603e-02  8.49762e-01  2.00000e+00  1.85124e-02
 6.15930e-01  6.50029e-02  1.13382e+00  6.00000e+00  1.38744e-02
 6.26647e-01  6.47870e-02  7.68639e-01  2.00000e+00  1.85124e-02
 6.29805e-01  6.47236e-02  1.02558e+00  6.00000e+00  1.38744e-02
 6.43679e-01  6.44454e-02  8.97995e-01  6.00000e+00  1.38744e-02
 6.45159e-01  6.44158e-02  6.73016e-01  2.00000e+00  1.85124e-02
 6.57553e-01  6.41684e-02  7.41137e-01  6.00000e+00  1.38744e-02
 6.63672e-01  6.40466e-02  5.55456e-01  2.00000e+00  1.85124e-02
 6.71428e-01  6.38925e-02  5.29608e-01  6.00000e+00  1.38744e-02
 6.82184e-01  6.36793e-02  3.96923e-01  2.00000e+00  1.85124e-02
 6.85302e-01  6.36176e-02  0.00000e+00  6.00000e+00  6.93719e-03
 7.00696e-01  6.33140e-02  0.00000e+00  2.00000e+00  9.25618e-03
 7.87002e-01  6.16366e-02  0.00000e+00  1.00000e+01  1.60629e-02
 8.19128e-01  6.10229e-02  2.28726e-01  1.00000e+01  3.21258e-02
 8.51254e-01  6.04148e-02  3.20080e-01  1.00000e+01  3.21258e-02
 8.83380e-01  5.98125e-02  3.87823e-01  1.00000e+01  3.21258e-02
 9.15505e-01  5.92158e-02  4.42925e-01  1.00000e+01  3.21258e-02
 9.47631e-01  5.86247e-02  4.89672e-01  1.00000e+01  3.21258e-02
 9.79757e-01  5.80391e-02  5.30279e-01  1.00000e+01  3.21258e-02
 1.01188e+00  5.74590e-02  5.66067e-01  1.00000e+01  3.21258e-02
 1.04401e+00  5.68844e-02  5.97904e-01  1.00000e+01  3.21258e-02
 1.07613e+00  5.63151e-02  6.26391e-01  1.00000e+01  3.21258e-02
 1.10826e+00  5.57512e-02  6.51968e-01  1.00000e+01  3.21258e-02
 1.14039e+00  5.51927e-02  6.74967e-01  1.00000e+01  3.21258e-02
 1.17251e+00  5.46394e-02  6.95642e-01  1.00000e+01  3.21258e-02
 1.20464e+00  5.40913e-02  7.14196e-01  1.00000e+01  3.21258e-02
 1.23676e+00  5.35484e-02  7.30790e-01  1.00000e+01  3.21258e-02
 1.26889e+00  5.30107e-02  7.45554e-01  1.00000e+01  3.21258e-02
 1.30101e+00  5.24781e-02  7.58597e-01  1.00000e+01  3.21258e-02
 1.33314e+00  5.19505e-02  7.70005e-01  1.00000e+01  3.21258e-02
 1.36527e+00  5.14279e-02  7.79851e-01  1.00000e+01  3.21258e-02
 1.39739e+00  5.09103e-02  7.88191e-01  1.00000e+01  3.21258e-02
 1.42952e+00  5.03977e-02  7.95075e-01  1.00000e+01  3.21258e-02
 1.46164e+00  4.98899e-02  8.00540e-01  1.00000e+01  3.21258e-02
 1.49377e+00  4.93870e-02  8.04614e-01  1.00000e+01  3.21258e-02
 1.52590e+00  4.88889e-02  8.07318e-01  1.00000e+01  3.21258e-02
 1.55802e+00  4.83955e-02  8.08667e-01  1.00000e+01  3.21258e-02
 1.59015e+00  4.79069e-02  8.08667e-01  1.00000e+01  3.21258e-02
 1.62227e+00  4.74230e-02  8.07318e-01  1.00000e+01  3.21258e-02
 1.64542e+00  4.70772e-02  0.00000e+00  6.00000e+00  1.95639e-02
 1.65440e+00  4.69437e-02  8.04614e-01  1.00000e+01  3.21258e-02
 1.66274e+00  4.68201e-02  0.00000e+00  1.40000e+01  2.32242e-02
 1.68455e+00  4.64982e-02  1.87795e-01  6.00000e+00  3.91277e-02
 1.68652e+00  4.64691e-02  8.00540e-01  1.00000e+01  3.21258e-02
 1.70919e+00  4.61370e-02  1.58197e-01  1.40000e+01  4.64484e-02
 1.71865e+00  4.59990e-02  7.95075e-01  1.00000e+01  3.21258e-02
 1.72367e+00  4.59259e-02  2.62801e-01  6.00000e+00  3.91277e-02
 1.75078e+00  4.55334e-02  7.88191e-01  1.00000e+01  3.21258e-02
 1.75563e+00  4.54634e-02  2.21381e-01  1.40000e+01  4.64484e-02
 1.76280e+00  4.53603e-02  3.18422e-01  6.00000e+00  3.91277e-02
 1.78290e+00  4.50723e-02  7.79851e-01  1.00000e+01  3.21258e-02
 1.80193e+00  4.48013e-02  3.63663e-01  6.00000e+00  3.91277e-02
 1.80208e+00  4.47991e-02  2.68236e-01  1.40000e+01  4.64484e-02
 1.81503e+00  4.46157e-02  7.70005e-01  1.00000e+01  3.21258e-02
 1.84106e+00  4.42489e-02  4.02045e-01  6.00000e+00  3.91277e-02
 1.84715e+00  4.41635e-02  7.58597e-01  1.00000e+01  3.21258e-02
 1.84853e+00  4.41442e-02  3.06347e-01  1.40000e+01  4.64484e-02
 1.87928e+00  4.37156e-02  7.45554e-01  1.00000e+01  3.21258e-02
 1.88018e+00  4.37031e-02  4.35385e-01  6.00000e+00  3.91277e-02
 1.89498e+00  4.34983e-02  3.38679e-01  1.40000e+01  4.64484e-02
 1.91140e+00  4.32721e-02  7.30790e-01  1.00000e+01  3.21258e-02
 1.91931e+00  4.31636e-02  4.64769e-01  6.00000e+00  3.91277e-02
 1.94143e+00  4.28615e-02  3.66764e-01  1.40000e+01  4.64484e-02
 1.94353e+00  4.28329e-02  7.14196e-01  1.00000e+01  3.21258e-02
 1.95844e+00  4.26305e-02  4.90908e-01  6.00000e+00  3.91277e-02
 1.97566e+00  4.23980e-02  6.95642e-01  1.00000e+01  3.21258e-02
 1.98788e+00  4.22336e-02  3.91517e-01  1.40000e+01  4.64484e-02
 1.99757e+00  4.21037e-02  5.14298e-01  6.00000e+00  3.91277e-02
 2.00778e+00  4.19672e-02  6.74967e-01  1.00000e+01  3.21258e-02
 2.01560e+00  4.18630e-02  0.00000e+00  2.00000e+00  2.38074e-02
 2.03433e+00  4.16145e-02  4.13536e-01  1.40000e+01  4.64484e-02
 2.03670e+00  4.15831e-02  5.35298e-01  6.00000e+00  3.91277e-02
 2.03991e+00  4.15407e-02  6.51968e-01  1.00000e+01  3.21258e-02
 2.06321e+00  4.12338e-02  1.54322e-01  2.00000e+00  4.76148e-02
 2.07203e+00  4.11183e-02  6.26391e-01  1.00000e+01  3.21258e-02
 2.07582e+00  4.10687e-02  5.54181e-01  6.00000e+00  3.91277e-02
 2.08077e+00  4.10041e-02  4.33239e-01  1.40000e+01  4.64484e-02
 2.10416e+00  4.07000e-02  5.97904e-01  1.00000e+01  3.21258e-02
 2.11083e+00  4.06137e-02  2.15958e-01  2.00000e+00  4.76148e-02
 2.11495e+00  4.05604e-02  5.71156e-01  6.00000e+00  3.91277e-02
 2.12722e+00  4.04022e-02  4.50930e-01  1.40000e+01  4.64484e-02
 2.13628e+00  4.02858e-02  5.66067e-01  1.00000e+01  3.21258e-02
 2.15408e+00  4.00581e-02  5.86389e-01  6.00000e+00  3.91277e-02
 2.15844e+00  4.00025e-02  2.61665e-01  2.00000e+00  4.76148e-02
 2.16841e+00  3.98756e-02  5.30279e-01  1.00000e+01  3.21258e-02
 2.17367e+00  3.98089e-02  4.66837e-01  1.40000e+01  4.64484e-02
 2.19321e+00  3.95618e-02  6.00014e-01  6.00000e+00  3.91277e-02
 2.20054e+00  3.94695e-02  4.89672e-01  1.00000e+01  3.21258e-02
 2.20606e+00  3.94001e-02  2.98842e-01  2.00000e+00  4.76148e-02
 2.22012e+00  3.92238e-02  4.81136e-01  1.40000e+01  4.64484e-02
 2.23233e+00  3.90714e-02  6.12137e-01  6.00000e+00  3.91277e-02
 2.23266e+00  3.90673e-02  4.42925e-01  1.00000e+01  3.21258e-02
 2.25367e+00  3.88064e-02  3.30383e-01  2.00000e+00  4.76148e-02
 2.26479e+00  3.86690e-02  3.87823e-01  1.00000e+01  3.21258e-02
 2.26657e+00  3.86471e-02  4.93969e-01  1.40000e+01  4.64484e-02
 2.27146e+00  3.85868e-02  6.22845e-01  6.00000e+00  3.91277e-02
 2.29691e+00  3.82747e-02  3.20080e-01  1.00000e+01  3.21258e-02
 2.30129e+00  3.82213e-02  3.57780e-01  2.00000e+00  4.76148e-02
 2.31059e+00  3.81080e-02  6.32212e-01  6.00000e+00  3.91277e-02
 2.31302e+00  3.80785e-02  5.05446e-01  1.40000e+01  4.64484e-02
 2.32904e+00  3.78842e-02  2.28726e-01  1.00000e+01  3.21258e-02
 2.34890e+00  3.76447e-02  3.81926e-01  2.00000e+00  4.76148e-02
 2.34972e+00  3.76349e-02  6.40295e-01  6.00000e+00  3.91277e-02
 2.35946e+00  3.75179e-02  5.15658e-01  1.40000e+01  4.64484e-02
 2.36117e+00  3.74975e-02  0.00000e+00  1.00000e+01  1.60629e-02
 2.38884e+00  3.71674e-02  6.47144e-01  6.00000e+00  3.91277e-02
 2.39652e+00  3.70764e-02  4.03407e-01  2.00000e+00  4.76148e-02
 2.40591e+00  3.69652e-02  5.24679e-01  1.40000e+01  4.64484e-02
 2.42797e+00  3.67055e-02  6.52796e-01  6.00000e+00  3.91277e-02
 2.44413e+00  3.65164e-02  4.22627e-01  2.00000e+00  4.76148e-02
 2.45236e+00  3.64204e-02  5.32569e-01  1.40000e+01  4.64484e-02
 2.46710e+00  3.62492e-02  6.57282e-01  6.00000e+00  3.91277e-02
 2.49175e+00  3.59645e-02  4.39884e-01  2.00000e+00  4.76148e-02
 2.49881e+00  3.58833e-02  5.39379e-01  1.40000e+01  4.64484e-02
 2.50623e+00  3.57983e-02  6.60627e-01  6.00000e+00  3.91277e-02
 2.53936e+00  3.54207e-02  4.55401e-01  2.00000e+00  4.76148e-02
 2.54526e+00  3.53539e-02  5.45148e-01  1.40000e+01  4.64484e-02
 2.54536e+00  3.53528e-02  6.62848e-01  6.00000e+00  3.91277e-02
 2.58448e+00  3.49126e-02  6.63955e-01  6.00000e+00  3.91277e-02
 2.58698e+00  3.48848e-02  4.69351e-01  2.00000e+00  4.76148e-02
 2.59171e+00  3.48320e-02  5.49909e-01  1.40000e+01  4.64484e-02
 2.62361e+00  3.44778e-02  6.63955e-01  6.00000e+00  3.91277e-02
 2.63459e+00  3.43567e-02  4.81869e-01  2.00000e+00  4.76148e-02
 2.63816e+00  3.43175e-02  5.53688e-01  1.40000e+01  4.64484e-02
 2.66274e+00  3.40482e-02  6.62848e-01  6.00000e+00  3.91277e-02
 2.68221e+00  3.38363e-02  4.93065e-01  2.00000e+00  4.76148e-02
 2.68460e+00  3.38103e-02  5.56506e-01  1.40000e+01  4.64484e-02
 2.70187e+00  3.36237e-02  6.60627e-01  6.00000e+00  3.91277e-02
 2.72167e+00  3.34108e-02  0.00000e+00  1.80000e+01  2.99575e-02
 2.72982e+00  3.33236e-02  5.03027e-01  2.00000e+00  4.76148e-02
 2.73105e+00  3.33104e-02  5.58377e-01  1.40000e+01  4.64484e-02
 2.74099e+00  3.32043e-02  6.57282e-01  6.00000e+00  3.91277e-02
 2.77744e+00  3.28183e-02  5.11827e-01  2.00000e+00  4.76148e-02
 2.77750e+00  3.28176e-02  5.59310e-01  1.40000e+01  4.64484e-02
 2.78012e+00  3.27900e-02  6.52796e-01  6.00000e+00  3.91277e-02
 2.78159e+00  3.27746e-02  1.22640e-01  1.80000e+01  5.99151e-02
 2.81925e+00  3.23807e-02  6.47144e-01  6.00000e+00  3.91277e-02
 2.82395e+00  3.23319e-02  5.59310e-01  1.40000e+01  4.64484e-02
 2.82505e+00  3.23205e-02  5.19524e-01  2.00000e+00  4.76148e-02
 2.84150e+00  3.21501e-02  1.71623e-01  1.80000e+01  5.99151e-02
 2.85838e+00  3.19763e-02  6.40295e-01  6.00000e+00  3.91277e-02
 2.87040e+00  3.18531e-02  5.58377e-01  1.40000e+01  4.64484e-02
 2.87267e+00  3.18299e-02  5.26166e-01  2.00000e+00  4.76148e-02
 2.89751e+00  3.15769e-02  6.32212e-01  6.00000e+00  3.91277e-02
 2.90142e+00  3.15372e-02  2.07946e-01  1.80000e+01  5.99151e-02
 2.91685e+00  3.13812e-02  5.56506e-01  1.40000e+01  4.64484e-02
 2.92028e+00  3.13466e-02  5.31794e-01  2.00000e+00  4.76148e-02
 2.93663e+00  3.11822e-02  6.22845e-01  6.00000e+00  3.91277e-02
 2.96133e+00  3.09355e-02  2.37492e-01  1.80000e+01  5.99151e-02
 2.96329e+00  3.09160e-02  5.53688e-01  1.40000e+01  4.64484e-02
 2.96789e+00  3.08703e-02  5.36439e-01  2.00000e+00  4.76148e-02
 2.97576e+00  3.07923e-02  6.12137e-01  6.00000e+00  3.91277e-02
 3.00974e+00  3.04576e-02  5.49909e-01  1.40000e+01  4.64484e-02
 3.01489e+00  3.04072e-02  6.00014e-01  6.00000e+00  3.91277e-02
 3.01551e+00  3.04011e-02  5.40126e-01  2.00000e+00  4.76148e-02
 3.02125e+00  3.03450e-02  2.62557e-01  1.80000e+01  5.99151e-02
 3.05402e+00  3.00267e-02  5.86389e-01  6.00000e+00  3.91277e-02
 3.05619e+00  3.00057e-02  5.45148e-01  1.40000e+01  4.64484e-02
 3.06312e+00  2.99388e-02  5.42874e-01  2.00000e+00  4.76148e-02
 3.08116e+00  2.97654e-02  2.84329e-01  1.80000e+01  5.99151e-02
 3.09314e+00  2.96508e-02  5.71156e-01  6.00000e+00  3.91277e-02
 3.10264e+00  2.95603e-02  5.39379e-01  1.40000e+01  4.64484e-02
 3.11074e+00  2.94833e-02  5.44699e-01  2.00000e+00  4.76148e-02
 3.13227e+00  2.92795e-02  5.54181e-01  6.00000e+00  3.91277e-02
 3.14108e+00  2.91965e-02  3.03519e-01  1.80000e+01  5.99151e-02
 3.14909e+00  2.91213e-02  5.32569e-01  1.40000e+01  4.64484e-02
 3.15835e+00  2.90345e-02  5.45609e-01  2.00000e+00  4.76148e-02
 3.17140e+00  2.89127e-02  5.35298e-01  6.00000e+00  3.91277e-02
 3.19554e+00  2.86887e-02  5.24679e-01  1.40000e+01  4.64484e-02
 3.20100e+00  2.86382e-02  3.20589e-01  1.80000e+01  5.99151e-02
 3.20597e+00  2.85924e-02  5.45609e-01  2.00000e+00  4.76148e-02
 3.21053e+00  2.85504e-02  5.14298e-01  6.00000e+00  3.91277e-02
 3.24199e+00  2.82623e-02  5.15658e-01  1.40000e+01  4.64484e-02
 3.24966e+00  2.81924e-02  4.90908e-01  6.00000e+00  3.91277e-02
 3.25358e+00  2.81567e-02  5.44699e-01  2.00000e+00  4.76148e-02
 3.26091e+00  2.80903e-02  3.35864e-01  1.80000e+01  5.99151e-02
 3.28843e+00  2.78420e-02  5.05446e-01  1.40000e+01  4.64484e-02
 3.28878e+00  2.78389e-02  4.64769e-01  6.00000e+00  3.91277e-02
 3.30120e+00  2.77276e-02  5.42874e-01  2.00000e+00  4.76148e-02
 3.32083e+00  2.75525e-02  3.49578e-01  1.80000e+01  5.99151e-02
 3.32791e+00  2.74896e-02  4.35385e-01  6.00000e+00  3.91277e-02
 3.33488e+00  2.74278e-02  4.93969e-01  1.40000e+01  4.64484e-02
 3.34881e+00  2.73048e-02  5.40126e-01  2.00000e+00  4.76148e-02
 3.36704e+00  2.71446e-02  4.02045e-01  6.00000e+00  3.91277e-02
 3.38074e+00  2.70248e-02  3.61909e-01  1.80000e+01  5.99151e-02
 3.38133e+00  2.70196e-02  4.81136e-01  1.40000e+01  4.64484e-02
 3.39643e+00  2.68882e-02  5.36439e-01  2.00000e+00  4.76148e-02
 3.40617e+00  2.68038e-02  3.63663e-01  6.00000e+00  3.91277e-02
 3.42778e+00  2.66174e-02  4.66837e-01  1.40000e+01  4.64484e-02
 3.44066e+00  2.65069e-02  3.72995e-01  1.80000e+01  5.99151e-02
 3.44404e+00  2.64779e-02  5.31794e-01  2.00000e+00  4.76148e-02
 3.44529e+00  2.64672e-02  3.18422e-01  6.00000e+00  3.91277e-02
 3.47423e+00  2.62209e-02  4.50930e-01  1.40000e+01  4.64484e-02
 3.48442e+00  2.61347e-02  2.62801e-01  6.00000e+00  3.91277e-02
 3.49166e+00  2.60736e-02  5.26166e-01  2.00000e+00  4.76148e-02
 3.50057e+00  2.59986e-02  3.82944e-01  1.80000e+01  5.99151e-02
 3.52068e+00  2.58302e-02  4.33239e-01  1.40000e+01  4.64484e-02
 3.52355e+00  2.58062e-02  1.87795e-01  6.00000e+00  3.91277e-02
 3.53927e+00  2.56754e-02  5.19524e-01  2.00000e+00  4.76148e-02
 3.56049e+00  2.54999e-02  3.91841e-01  1.80000e+01  5.99151e-02
 3.56268e+00  2.54818e-02  0.00000e+00  6.00000e+00  1.95639e-02
 3.56712e+00  2.54452e-02  4.13536e-01  1.40000e+01  4.64484e-02
